Comment,Likes,Reply Count
Dink Doink doesn t need to be a billion market cap  It s  2m now  just  20m would be 10x  Million looking juicy between current prices   65  and   40 though  i must say ,2,3
Tech Lead is Sales Lead in disguise ,3,1
I bought in  then it crashed by more than 50   Le sigh  But I m hodling ,2,1
My prediction for EOY  Tech Lead jailed  ,1,2
Thank you for the free donation every one  ,1,1
Your Million Token tanking   Soon to be Ex Million Token ,3,1
damn  can t believe all of the gullible people out there    ,3,1
Million down 40  today im buying for an extra 250k LOL,1,1
Why MM crashed  43 40   it s over     much wow  NOT My life savings,1,1
funny doge crashed just like all the rest but look what just woke up first up 4 percent while the rest are still tanked ,1,1
Im trying to buy mm token but i cold not   i opened uniswap then connect my trust wallet to swap eth by mm it doesn t shows it show 0 Eth balance and could not buy   Hopefully to buy mm directly,1,2
HI Tech lead   I bought MM with  1100 and got 7MM  I saw the value went above 220   Now its 70    Still holding  I believed in the project  But almost 120  down from what i bought  I hope you will take some actions to bring this next level ,2,4
I love million token because it s scarse  There are only 1 million tokens,1,1
More views than unique Million holders    interesting,1,1
MM is currently getting hammered  Hold on to your hats people  Or if you don t own any  now might be a good time to buy  or a terrible time to buy if it s crashing  Let s face it  this is all a huge Gamble ,1,3
One thing is guaranteed  if he doesn t communicate soon  it will go to zero and never go back up  People will flock to a different coin or company investment where the founder speaks up and takes accountability  His silence is deafening,2,
I got a few    yolo  buy and hodl  LoL  Like my magic the gathering cards i bought 5 10 years ago    they are up 1000x,1,
lol,5,1
I can t believe people still buy the dips with this garbage ,2,1
Your coin is crashing lmao,3,2
What category do you put this guy in   ,1,1
i mean chinese peoples are winning it,2,2
Such a strong community u don t allow comments,1,2
lol,1,1
How can you become millionaire with a million token  Be a Billionaire ,5,2
 SHIB COMMUNITY IS NUMBER ONE BABY      SHIBARMY  Shibaswap Did it first    ,1,0
 SHIBARMY  Shiibainutoken  SHIB,1,1
Make it more than a meme  innovate it  make it more ,1,2
I see dead people  I see dead people holding bags    don t say I didn t warn ya    ,1,1
MM fell by 50  thats a crash ,3,1
waiting for million token inevitable crash ,2,1
Don t worry guys  Million Token is still guaranteed to be worth  1 no matter what happens  Bullish ,2,1
Uh  isn t this guy lying at 1 53   You can clearly see 3  isn t the largest holder ,1,9
I lost respect for you man  Your claims of this token of yours sounds exactly the same as other new shitcoins and there claims,2,1
For fucks sake  not another new coin again  So tired of all these claims of game changing utopia lmao cmon man stick to YouTube vids,1,1
Why Dogecoin crashed as a millionaire   ,1,1
I m confused by this comment section because I can imagine that the same ppl apart of this  were also on the Tether and other videos talking about how bad this kind of thing can be ,1,0
Million Token from  137 02 to  71 24 in less than 24 hours down nearly 50  if you invested I m laughing at you specifically ,3,2
 UC8Uua1GHvZPlhZ95TNy1r9g Sorry  I don t speak third world ,2,
 cryingJORDAN  already doing what tour talking about  Its documented you took our idea ,1,1
This meme cryptocurrency is sinking faster than the Titanic  From  229 to  80 in 3 5 days only  I wonder if the  0 axis on the line chart can stop this down trend ,1,1
Very dodgy indeed ,1,1
dropped 60  in the last 3 days ,1,3
Idiots are panic selling now ,2,2
You want to lose money   listen to this fool and guaranteed you lose money ,2,2
I finally did it  I sold what I could get  Because I can re invest when it s soooo low it doesn t cost me anything to get what I initially invested then see it start to go up again  ,1,1
nothing but down since the second hill  this coin is dead because unemployed uneducated communities cant understand liquidity and how crypto works  buy and hold to 0 you idiots lmfao the world wont allow this many rich people  it is a fact ,1,2
Crypto   I don t like to work and want to get rich overnight ,2,1
Just paid off my student loan with my million token profits   Thanks million Army ,1,1
This guy is a terrific speaker ,1,1
At first I was impressed and amused he created his own coin  It s illustrates the pervasive gambling mentality in crypto retail market to buy anything even if it has no value with the hope you can sell it for more to the next greedy fool   Once the top is reached it begins to go down and the only reason to buy this coin disappears  Then slowly but surely it bleeds out  leaving only the few who got in early with great profits and majority who bought later with loss  This pattern is true for most alt coins and meme stocks  This was probably techleads intention illustrate this point while profiting  But I m hoping the coin zeros out quickly so we don t have to listen to him shilling his coin ,3,1
Love your idea about doing something with a major sports brand  like cryingJordan who actually already have an agreement with Nike  not just an idea  and will launch the Genesis Nike Merch Sales Event THIS WEEKEND    A first in the BSC space  Maybe you can become second or try Adidas   ,2,3
Crying Jordan already has copy cats only after a few days ,2,
Exactly  It s so sad how people are shamelessly stealing other peoples ideas ,1,
This guy is seriously trying to steal Crying Jordan tokens Nike shoe idea ,2,1
At least give props to Crying Jordan Token for getting the Nike shoe deal first ,1,
Don t believe his lies ,3,1
Bro I love your Nike idea  wondering where have you got it from hahaha    Crying Jordan token FTW   ,5,1
Exactly  At least give credit when it s due  Crying Jordan token is the OG ,1,
Your token is down over 50  ,2,3
Genius ,3,19
I like to hear your opinion on things  as a millionaire ,1,1
Tech gave MM COVID 19,1,0
NOBODY BECOMES MILLIONAIRE OR A BILLIONAIRE S BY WORKING FOR OTHERS AND DEPENDING ON THEM  GOOD INVESTMENT BRING MILLIONS OF DOLLARS  AND CONSISTENCY BRING BILLIONS  THE MARKET IS ALL ABOUT BTC AT THE MOMENT NOW ,3,65
You re on here trying to sell your own coin that you made it s not gonna go anywhere,1,1
Can you explain the marketing in more detail TL ,1,1
Why Doge coin crashed    sooo let s talk about Million Token,2,2
It has already dropped back down he only made a million if he sold ,1,1
Excellent satire  I give it to you man  your kind of humor is special ,1,1
It s going down because bitcoin going down nothing it s going to make dogecoin or any altcoin go to the moon unless bitcoin goes up period ,1,1
I love yoi,1,1
is there a way to buy Million token from crypto ATM ,1,1
TL   Bernard Lawrence Madoff  1Million token backed by one usd  Yet Holders paying  100 each  Give me  99 and I will give you 1usd ,1,0
The milLionnaire chasing the Hyena DOGE down at the start  Message received    ,2,1
Anybody else watching the bs pour out of his mouth,1,1
Pumping like crazy,1,1
LoL    Tech Lead did you saw morning MM charts  down down down down to  70  D Maybe better making other type of videos    ,1,1
   Doge coin is a hell of a drug    ,2,0
I find it awesome how MM brings the world of crypto to so many new people     ,1,1
Love techlead   He s so good at advertising      I was totally convinced untill i saw the chart xD ,4,1
All the resources and time into something that does nothing,1,1
People who bought Doge during the Rony Dip are still up 12 000  ,2,1
Dogecoin its really a meme  They heavily manipulated  Just watch elon effect  Ring a bell ,1,1
Techlead   the next Upshod,2,1
Dude  please don t compare this token to btc  there is no tech behind it runs in Ethereum  Anyone can do this  but I m disappointed you compare this to other coin that have devs etc  Its just another meme coin  You want buy this as a joke please do  but don t listen to a guy showing a video of a   millionaire   that made his first million out of this  I m disappointed in TechLead  used to think it was fun  but this is going too far ,2,1
Waiting for it to come to bsc,2,1
very nice ,1,1
Something worth to be  lion  TechLead,1,1
be aware that this is just a social experiment and mind troll games do not invest all your money   When hype will be gone the price stays down    but there is a high chance that for some next month the price will skyrocket so be prepare to have fun ,1,2
You should bridge MM on the Avalanche Ecosystem  Fees are low and transactions are quick ,1,1
what the hell is going on with MM ,1,1
what the hell is happening  is this the apocolypse  i just woke up today only to find that doge coin has fallen  same as shiba token  the future of crypto isn t looking to bright  this really really sucks ,1,0
Hello tech lead i just wanna ask u this question that is going on my mind   why did u creat it on ether chain and not in binance or polkadot chain even tho they are cheaper faster and less fees,1,1
Lol mm is below 100 usd    From what I see  it was a blow off top,1,0
The spam bots a running amok on YouTube recently,2,1
Don t worry  HE knows what s up  Thanks for carrying the team while the rest of us are just trying to get by ,1,0
stop with the icons man,1,2
Ex Google  Ex Facebook  Ex husband  Marketing Guru  Techlead ,1,1
 1000 A COIN OF  MM LETSGO,1,1
 knock  knock  techmom  Who are you talking to in there  techlead  no one mom  just the camera  techmom  what are you doing  techlead  nothing  just trying take over the world  techmom  okay dear  come down for dinner now ,1,1
That s not what decentralization means   it has nothing to do with prices or ownership percentages  unless its confirmation process relies directly on a staking model   Decentralization relates to the degree of control that a central entity has over the token  issuance numbers  issuance rates  confiscatibility levels  blocking of use  etc  ,1,0
There s not even enough Million token for all your 1 11M subscribers to have one each let alone the rest of the crypto world  Get em well ya can guy s   ,2,1
EverRise is better,1,1
The dislikes are the sourgrapes,2,1
Very important update ,1,1
You are now officially Tai Lopez,1,1
One Million Token to One Million,1,2
How can I get that coffee mug ,1,1
So    a video not about Doge   ,1,2
Max Keiser has some real competition on his hands  you have levelled up your shilling abilities 10X,4,1
I will be disappointed of the world if this stupid scqm got his 100 million dollar buy just making a coin backed by million dollar itw like someone has million dollar and ask for 100 million and people just go give him the money celebrateing his championship,2,0
And  i used to like your content,1,2
    ,1,0
Asking people to add liquidity when you are removing it ,1,1
I sold my DOGECOIN and bough SHIBA Inu month ago    ,1,2
hey guys  I am kind of new to crypto trading  And believe me  I am scared because I wouldn t want to loose money  How can I avoid loosing money with crypto trading ,1,1
he only advertises Million token    ,1,2
I bought 10 just in case this reaches dogecoin market cap  that would be  25 000 a coin  If a stupid dog meme can have this market cap with an unlimited amount of tokens  then there is no reason in the world why this couldn t either ,1,1
I want a few just for the heck of it,1,2
The ultimate rug puller as a millionaire,1,0
TL I believe you can Lead us to become millionaire  don t stop ,2,1
Advertising Dogecoin to get viewers but promoting million token      Wow,1,2
Pure motivation    ,1,1
Dude  you are awesome,1,1
I invested  25 to DOGE  I lost everything  down to a lousy  10,2,2
Can you add MM to Energi NRG as well  Thanks ,1,1
MM seems like crap,1,1
I m used to carrying the team   this brought some COD memories,1,1
Million is going to ZERO,1,2
This video should be titled  My Doge Left me ,3,2
 as a millionaire ,1,
As an ex millionaire lol,1,1
I remember you saying in one of your videos 2 months ago  well  maybe I ll make my own coin    boom,4,2
I like your vision for Million Token,1,1
Hey Techlead   how about this idea  reward commenters with awesome comments by sending some MM to their address  And my comments are pretty awesome haha  But seriously this could evolve into a more formal program beyond just YouTube which rewards effort for marketing and encourages demand for Million token since you can make a requirement that to participate someone must hold a minimum amount of million token first,1,1
Bitcoin is digital gold  Million Coin is digital Palladium,1,2
The number of holders is the key to the strength and there is a reason Techlead keeps mentioning it and purposely tying it to marketing luxury is a good play,3,0
Most hilarious youtuber ever   On top of that he is the first one who made me a millionair ,2,2
I love Million token because now we finally have a decent store of value option for the ethereum blockchain ,3,1
Million   Dogecoin  ,1,1
 There is a lion in every million  is a seriously brilliant slogan  The logo looks amazingly prestigious too ,15,1
He got 1mil subs  and coin is limited to 1 mil in circulation  If 1 sub buys 1 coin and HODL  the price of a coin will be worth  1 000 000  Price is only  100 each now   DAMN  Im getting 10  See you in the jaccuzi bar on the moon ,7,2
10 MM tokens could be life changing some day  make it viral ,5,1
 Then the joke is better than reality  ,1,2
He went from tech lead to CPO  Chief Pump Officer ,1,2
Man  U really show your intelligence in this video  No wonder you were the tech lead  You can see the true value of million coin ,1,1
Amazing to be so early to something like this  Glad to be subscribed and along for the roller coaster ride  Keeps life interesting and so far  more fruitful  Thanks a lot ,3,1
To put it bluntly  your videos are getting VERY tedious when all you do is pump MM  I understand that you likely find it easy material to extract content from  but it makes for very boring and predictable viewing  If MM has value  there s no need to pump it so much  People will recognize its value on their own   Hopefully your channel doesn t turn into nothing but drawn out MM advertisements ,2,1
He trashes DOGE for being down 70  from its high but doesn t mention the MM is down 50  from its high in just a couple days    can t wait to see Techlead on American Greed    ,2,4
 Jin Kee if that s how you look at it then just hang on until it goes to zero    ,1,
MM is crashing sell while you can ppl,1,2
This video does give hope  We ve been trading sideways  up against some major whales and bots that have been using the liquidity and their large asset to profit off of the smaller traders at every transaction  In my opinion  MillionToken needs to make some big boy moves  no longer just raiding and spamming people s livestreams and Twitter  but some actual branding and advertising  I love MM token and I want this community to stand out from the crowd as a group of professionals ,2,1
it s good that lot of you guys making money  i missed it   any new project ,1,1
how come biggest wallet is 3  if he holds 15   ,1,1
As a social experiment  this digital token and its community based creation is such a unique learning opportunity  It s so young  and yet there s already so many breakthroughs here   It would be amazing to offer this digital token as a case study exercise for high school or college level students about entrepreneurship ,1,1
Beyond cocky  No wonder single bro  Just chill with the   m Talk  you just Launched lol  Starting to sound like Lavar Ball ,1,1
I am quite impressed at the scale of the results to date  I ll keep watching with interest ,1,1
We are creating a new cultural movement of luxury   comedy   nerd ,2,0
PUMP PUMP PUMP  ,2,1
I love how he talks about Million Token as if he s just reporting on it  not like he actually created it    ,1,1
I bought 2 of them yesterday  I wish I would of got into it sooner  It was a difficult token to figure out buying  Not a fan of the process of buying it  Sounds like it will be easier to obtain sooner then later  Good job Techlead,4,2
Haha yea  everyone is in million token now  Do you believe yourself wenn you talk        ,1,1
Yeah if i made my own token I would hype it every day as well ,1,3
Wen Binance  TL Almost there Holder  Wheres Lambo dealer ,1,1
Inspiring,2,0
Yea soon as i get in to dogecoin it crashes  I just can t win on here  Missed million token gravy train by 2 weeks  Im all brand new to crypto but learning fast  I just wish I d seen your video on million token 2 weeks ago  I bought one token at 140  I hope million token goes to the moon  Had covid not ripped away my saving Id be able to invest  Damn covid  Ruined everything for me  Only hope is million token ,1,2
Don t feel bad  I bought in higher than you did  You have to look at it like this  If it has the potential that we think it has  then it doesn t matter what you buy in at right now ,1,
Go go go    To to back side of the Moon,1,1
As a HODLER of less than a handful of million token  my only regret is that I don t have the capital to BUY MORE  ,3,3
I buy Safemoon crypto    ,1,1
 114 liking the dip jumping back in,1,1
TechLead  You posted 5  bear videos excoriating and lambasting crypto as doomed And corrupt  Destined to go to zero because they will be outlawed by governments bc They enable crime   Decrease the worth of domestic currency s  not to mention the exorbitant costs of crypto   Now you made your own crypto  and you ve completely changed your tune  What changed   How are we supposed to believe that this isn t all just a big pyramid scheme  whereby Everyone buys in just to try to sell to the next guy for more  before it all comes crashing down  as you explained in detail ,1,1
Mr Techlead  I have been promoting Million to my circle  we are all a part of it now  Million Army will grow  we have faith in our leader TL Thankyou,4,2
dig it,1,1
It s the Lion King of Crypto ,2,1
Well I own a few more than 10 looking forward to see our future unfold X ,3,1
Ah won t be a TechLead video without the Jacuzzi bar  ,4,1
A collab with andrei jikh would be a tasty promo,1,1
Great  I support this project all the way from Africa    Bought in 2 MM yesterday,7,2
Coolest thing since sliced bread       Liked    ,1,1
 Be so good  they cannot ignore you ,13,1
TECHLEAD FOR PRESIDENT ,1,1
I think i am going to sell my shib for Million  But i am keeping my doge ,1,1
Nice try for a pump down to 129 so I tell your users keep scalping before the others do ,1,1
We are witnessing history     ,8,1
lol  the techlead selling that vision  ,1,1
Holding to the future of million,1,1
lets do this  Million TO THE MOOOOOOOOOOOON  This is still the beginning of a huge story  Dont miss out on this ,2,1
There is only one million MM and they will eventually all be gone,3,1
Whoever disliked this I really hope you hodl,1,1
Fuq you dogecoin too the moon   ,3,1
Converted 3 ETH to MM I believe  1000 is possible within the next few weeks,2,1
How many mm have been sold   s it running out ,2,1
TL delivers as always,1,0
I hate i missed this flip  i said 1 00 entry was to high but missed the upside was a qwik  100 ro  15000 easy,1,1
You couldn t buy it for  1,1,
I thought this was a coding channel ,2,1
 as a hundrednair  ,1,1
Wouldn t staking make it inflationary,1,1
I can t believe how lucky I m to hold even just few  MM  Thank you man  You gave us the biggest opportunity ever seen in life    milliontoken  millionarmy,22,0
As A Billionaire you don t even put sponsors or mid roll ads anymore  Welcome Back Sir ,46,2
Techlead    First millionaire to create a million millionaires ,1,1
I want to see MILLION with one Billion market cap ,10,1
If Bitcoin hits 17k  do you guys possibly know what price doge might be at ,1,1
you really sold me on this one  well done,11,1
MM price is    as it gets listed to Binance  ,1,0
he probably bought half of them when they were a dollar,1,1
I hate you ,1,1
I M HODLING,1,1
Brilliant     As a whole Million Tokenaire ,51,1
Made my day  Thank you  ,2,1
MM Army time to enlist ,1,1
I want to take a bath in the moon jakuzzi ,3,1
I was about to buy 100 1000 coin right when it came out then I forgot for a couple days  Sad,7,4
Same here,1,
Hi  My opinion regarding the project can be as good as any one else  I am not long in this space  but I looked and listened  Observed a lot of interesting stuff regarding  Million token  is a fresh breeze of hope  Since the last couple of weeks was bad for the space  Tech lead  I would like to hear a bit more about the future initiatives for the project  long term mostly  More proof for the community  where we head   How long still  before it is regarded as an investment   In the meantime a million     You are a seriously a cool man  Too the moon ,1,1
This guy is a serious genius  believe me  this coin will accomplish what it set out to do  He is not just making a coin he s making a brand    in a couple of years this will be huge ,70,10
 MoneyBags73 No you re missing long term perspective  So he s building a brand for this coin  What does the coin itself do  What s the utility  Answer that question and you might sell me on this  If you can t answer that question  don t   me ,4,
 Oh Dae Su last time I listened to people talk like you I missed out on bitcoin when it was under a grand,5,
 EurekaBlack it ll beat btc or eth at least in terms of stored value  only 1 million in circulation and the rest of the other coins will become stable coins pegged to a certain amount of USD or something   joking    but as much as I want  coming regulations may affect all cryptos as TL pointed out too   So let s see    ,2,
 Bassanio Grant fingers crossed we all gon be multi millionaires in months or years,4,
 Oh Dae Su  just keep yourself in good health and you will live to see it    with your attitude by the time you are ready to buy you will get  0001mm for a  1000 ,7,
 Oh Dae Su It sounds like you don t understand viral social media trends the grow exponentially  There are so many great things about this project  Most transparent crypto out there ,4,
Months ,7,
I m holding around 3 000 mm bought at 3 5  and 5   Selling at 500  at least  Don t sell before 300  at least ,14,2
Going to the moon   ,2,1
Great work Dev TL and team    MM to the moon   ,6,1
I believe in  MM    ,1,1
Genius  I love this guy ,6,1
Why did you switch to only making bitcoin type videos  I much preferred your regular content   ,2,2
 Martin McAvoy ppl start new projects and channels evolve  i really wanna see where this goes,1,
Ponzyyyyyy,1,0
I love this guy  So funny and satirical  and honest ,41,2
This guy is going to make all of his followers rich  What a guy  ,26,8
You are not very wise  This coin is zero sum game  and for one to profit someone else has to lose ,3,
 smegma Honestly one thing that TL is right about is the fact this is all about marketing  There s no value other than rising price action from ppl buying literal hype  Every Doge has its day tho ,4,
No  That s if the token was back at  1  Too late now,4,
that ads agency is good idea,1,0
man the only thing that is worth a Million is your amazing skill of speaking  D you re amazing  another great video,20,1
Genius,1,1
TL  this marketing vision is simply outstanding  Next level stuff ,81,1
I ve got a price target about 35 before going back up,7,1
Got 3  MM Token and are going right to  uniswap and buy at least 7 more  D,1,0
