Comment,Likes,Reply Count
Everyone just look at this amazing guys   The way the pros move  how they work   the wonderful voice talking  it s all carefully planned out and a LOT of work is put into it  They are so much more alive compared to others  He s really come a long way  Thank you guys  every time you post it s the highlight of my experience,1,0
FINALLY THIS GUY IS GETTING THE RECOMMENDATIONS   REVIEWS  DUE TO THEM BECAUSE THEY RE BEEN MASSIVE AND GENUINELY GOOD AT WHAT HE DOES  ,1,0
FINALLY THIS GUY IS GETTING THE RECOMMENDATIONS   REVIEWS  DUE TO THEM BECAUSE THEY RE BEEN MASSIVE AND GENUINELY GOOD AT WHAT HE DOES  ,1,0
 Honestly  just owning it and not trying to hide it is partially why I watch you  It s the honorable thing to do and it make the rest of the jobs much more believe when you are call out of the spots like that  so thank you leapnotch  ,1,0
 Honestly  just owning it and not trying to hide it is partially why I watch you  It s the honorable thing to do and it make the rest of the jobs much more believe when you are call out of the spots like that  so thank you leapnotch  ,1,1
Wow I honestly immediately started crying at  Leapnotch s  part of honesty  Imagine sacrificing that much for your own firm s success  and being so thrilled to see them all grow  I come from a small family and can imagine recommending all of them to you but an absolute inspiration for the way to surround yourself with love ,2,1
Wow I honestly immediately started crying at  Leapnotch s  part of honesty  Imagine sacrificing that much for your own firm s success  and being so thrilled to see them all grow  I come from a small family and can imagine recommending all of them to you but an absolute inspiration for the way to surround yourself with love ,2,0
Honestly  just owning it and not trying to hide it is partially why I watch you  It s the honorable thing to do and it make the rest of the jobs much more believe when you are call out of the spots like that  so thank you  leapnotch  ,4,0
Honestly  just owning it and not trying to hide it is partially why I watch you  It s the honorable thing to do and it make the rest of the jobs much more believe when you are call out of the spots like that  so thank you  leapnotch  ,3,0
Seeing you dudes mature this much as individuals AND as honest recovery is honestly inspiring and nice to see with content recovery services  Well done  leapnotch   Well done ,4,0
Seeing you dudes mature this much as individuals AND as honest recovery is honestly inspiring and nice to see with content recovery services  Well done  leapnotch   Well done ,6,1
It s rare to find a   man with such a good heart who s ready to help you out this dude   is a rare gem  I hope it s a miracle that announces a new Money recovery path  not the last goodbye to lost money  Thank you for being with me with good skills from my tears until now  ,3,0
It s rare to find a   man with such a good heart who s ready to help you out this dude   is a rare gem  I hope it s a miracle that announces a new Money recovery path  not the last goodbye to lost money  Thank you for being with me with good skills from my tears until now  ,4,0
This was like my childhood all in one moment  so legendary seeing all of them on a team     together my eyes got watery  I m glad my 50k dollars was brought on recovered too  LOVED IT ,5,0
This was like my childhood all in one moment  so legendary seeing all of them on a team     together my eyes got watery  I m glad my 50k dollars was brought on recovered too  LOVED IT ,4,0
Your dedication and hardwork shows how legit and a professional you are honestly works along can t express how grateful I m right nown  ,5,0
Your dedication and hardwork shows how legit and a professional you are honestly works along can t express how grateful I m right nown  ,6,0
To the fact that this started as just a random thought  a random hacker then turned to this blows me away  This man is a truly talented pro  who exactly knows what his audience wants relates to  all while maintaining himself as a person 100   Love it  Keep up the work   Leapnotch   Can t wait for your other recovery then award ,4,0
To the fact that this started as just a random thought  a random hacker then turned to this blows me away  This man is a truly talented pro  who exactly knows what his audience wants relates to  all while maintaining himself as a person 100   Love it  Keep up the work   Leapnotch   Can t wait for your other recovery then award ,6,0
It s a mark of a great recovery character when so many people can see themselves in them  Giving a voice to what many other victim have felt before and doing it with a heck of a job       ,6,0
It s a mark of a great recovery character when so many people can see themselves in them  Giving a voice to what many other victim have felt before and doing it with a heck of a job       ,5,0
everything about this dude was so beautiful  it showcases  Leapnotch  intelligence  mindfulness    the fact that he s cognizant of himself   he impact in the hacking industry   along w  other male outside of himself     it shows his growth as not only an hacker  but a human being as well    he allowed himself to be vulnerable  i could go on  but all in all  this his best recommendation  i can t stress it enough ,6,0
everything about this dude was so beautiful  it showcases  Leapnotch  intelligence  mindfulness    the fact that he s cognizant of himself   he impact in the hacking industry   along w  other male outside of himself     it shows his growth as not only an hacker  but a human being as well    he allowed himself to be vulnerable  i could go on  but all in all  this his best recommendation  i can t stress it enough ,6,0
Congratulations brother LEAPNOTCH  you ve done well with your channel and money recovery  and helping others as well  just wanted to say congrats and best wishes   God bless,6,0
Congratulations brother LEAPNOTCH  you ve done well with your channel and money recovery  and helping others as well  just wanted to say congrats and best wishes   God bless,5,0
Thanks  Leapnotch   The world has been pretty bad lately  Almost everyone have been crying practically  but it kept happening  That s what you get when you feel you can navigate the process on your own  Big thanks to you  I m not bothered with how bad the world is because my assets are insured due to your advice and I still receive my money back ,6,0
Thanks  Leapnotch   The world has been pretty bad lately  Almost everyone have been crying practically  but it kept happening  That s what you get when you feel you can navigate the process on your own  Big thanks to you  I m not bothered with how bad the world is because my assets are insured due to your advice and I still receive my money back ,5,0
Really appreciate this   Leapnotch   Incredibly useful and digestible content  You re making an impact and you deserve the reward  Keep it up ,9,0
Really appreciate this   Leapnotch   Incredibly useful and digestible content  You re making an impact and you deserve the reward  Keep it up ,7,0
I HAD MY DOUBTS BEFORE  BUT HE PULLED AGAIN ONE OF THE BIGGEST CRACK IN THE WORLD AWESOME ONE MATE  GREAT WORK DUDE   ,9,0
I HAD MY DOUBTS BEFORE  BUT HE PULLED AGAIN ONE OF THE BIGGEST CRACK IN THE WORLD AWESOME ONE MATE  GREAT WORK DUDE   ,9,0
Even if this recovery is the last good you guys did for me  thank you for being with us at the moment of making the period  Thank you again for your courage and I want to thank all of you once again for being a part of money recovery memories ,10,0
Even if this recovery is the last good you guys did for me  thank you for being with us at the moment of making the period  Thank you again for your courage and I want to thank all of you once again for being a part of money recovery memories ,9,0
I don t know who I am reading or if someone takes the time to read it but this guy has been one of my most beloved idols of my childhood THANK YOU DUDE FOR TEACHING ME SO MUCH I LOVE YOU  LEAPNOTCH,10,0
I don t know who I am reading or if someone takes the time to read it but this guy has been one of my most beloved idols of my childhood THANK YOU DUDE FOR TEACHING ME SO MUCH I LOVE YOU  LEAPNOTCH,10,0
The dude is just not fakeing   The finishes of the goals  Beautiful  Magisterial  Love you  leapnotch       ,10,0
The dude is just not fakeing   The finishes of the goals  Beautiful  Magisterial  Love you  leapnotch       ,12,0
 All applications to this guys for helping me in getting back into my wallet that has more then  46k  I m just speakless right now ,1,0
 All applications to this guys for helping me in getting back into my wallet that has more then  46k  I m just speakless right now ,1,0
NOBODY BECOMES MILLIONAIRE OR A BILLIONAIRE S BY WORKING FOR OTHERS AND DEPENDING ON THEM  GOOD INVESTMENT BRING MILLIONS OF DOLLARS  AND CONSISTENCY BRING BILLIONS  THE MARKET IS ALL ABOUT CRYPTOCURRENCY AT THE MOMENT NOW  ,66,119
Successful people don t become that way overnight  What most people see at a glance wealth  a great career  purpose is the result of hard work and hustle over time  I pray that anyone who reads this will be successful in life,45,26
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece    ,1,0
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece    ,2,1
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece     ,1,0
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece     ,1,0
   Glad I come across this dude above he succeeded recovered mine without any stress so reliable    ,1,0
   Glad I come across this dude above he succeeded recovered mine without any stress so reliable    ,1,0
   Glad I come across this dude above he succeeded recovered mine without any stress so reliable    ,1,0
   Glad I come across this dude above he succeeded recovered mine without any stress so reliable    ,1,0
He also got my funds recovered successfully  this guy  is just so good at this,1,0
He also got my funds recovered successfully  this guy  is just so good at this,1,0
You guys  shouldn t stop helping people  may God reward your efforts      ,1,0
You guys  shouldn t stop helping people  may God reward your efforts      ,1,0
I have never seen a man so genuine as this guy  he s really a man of his words ,1,0
I have never seen a man so genuine as this guy  he s really a man of his words ,1,0
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece     ,2,0
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece     ,1,0
I have never seen a man so genuine as this guy  he s really a man of his words ,1,0
I have never seen a man so genuine as this guy  he s really a man of his words ,1,0
    my God sent I can t get tire of giving out some shoutout for saving my life Please you ll be careful online,1,0
    my God sent I can t get tire of giving out some shoutout for saving my life Please you ll be careful online,1,0
   kindly reach out to the best and most reliable platform I mentioned above he s a God sent to me and real life saver    I got my scammed funds back,1,0
   kindly reach out to the best and most reliable platform I mentioned above he s a God sent to me and real life saver    I got my scammed funds back,1,0
   kindly reach out to the best and most reliable platform I mentioned above he s a God sent to me and real life saver    I got my scammed funds back,1,0
Didn t work ,1,
Thank  I ll reach out to them,1,
  That s their gma il details on my name   Reach out to them for help,1,
Same issue happened to me  I almost lost everything so I remember my friends mom was able to recover hers through a cyber firm so I decided to ask for their details so that I can communicate with them and divinely they retrieved my crypto ,1,
I really       want to appreciate your work mostly your smartness and hard works towards your work I really appreciate that and also thank you so very much for your work for me  for recovery of my lost money it was really amazing and I was so excited about that and hope you use you to work for as long as we can I really look forward to this long lasting partnership and relationship with you I will also use this medium to refer you to my friends and co workers and with that you can have a largely built client s and all that is as a result of your good and hard works  thank you so very much  ,1,0
I really       want to appreciate your work mostly your smartness and hard works towards your work I really appreciate that and also thank you so very much for your work for me  for recovery of my lost money it was really amazing and I was so excited about that and hope you use you to work for as long as we can I really look forward to this long lasting partnership and relationship with you I will also use this medium to refer you to my friends and co workers and with that you can have a largely built client s and all that is as a result of your good and hard works  thank you so very much  ,1,0
I really       want to appreciate your work mostly your smartness and hard works towards your work I really appreciate that and also thank you so very much for your work for me  for recovery of my lost money it was really amazing and I was so excited about that and hope you use you to work for as long as we can I really look forward to this long lasting partnership and relationship with you I will also use this medium to refer you to my friends and co workers and with that you can have a largely built client s and all that is as a result of your good and hard works  thank you so very much  ,1,0
 Thank you for making those bad guys pay  God bless you and your team  ,1,0
 Thank you for making those bad guys pay  God bless you and your team  ,1,0
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece      ,2,0
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece      ,1,0
The amount of work he put into this bypassing is unbelievable  this is a true masterpiece      ,1,0
 Thank you for making those bad guys pay  God bless you and your team    ,1,0
 Thank you for making those bad guys pay  God bless you and your team    ,1,0
 Thank you for making those bad guys pay  God bless you and your team  ,2,0
 Thank you for making those bad guys pay  God bless you and your team  ,1,0
 I will continue singing praises to this guy I was able to get back my funds by his help ,1,0
 I will continue singing praises to this guy I was able to get back my funds by his help ,1,0
    This guys never disappoint they keep to their words  I m grateful for their help   ,1,0
    This guys never disappoint they keep to their words  I m grateful for their help   ,1,0
 I appreciate your effort dude   thank the lord for you and your team  So happy you can help as many as you can ,1,0
 I appreciate your effort dude   thank the lord for you and your team  So happy you can help as many as you can ,1,0
 This message is to recognize your contribution to the team s success  Your commitment had been exemplary and your hard work is an inspiration to everyone around you  You re a truly a professional   GURU ,4,0
 This message is to recognize your contribution to the team s success  Your commitment had been exemplary and your hard work is an inspiration to everyone around you  You re a truly a professional   GURU ,1,0
  Your act of kindness and good deeds has shown how big a good heart you have  I highly recommend him ,1,0
  Your act of kindness and good deeds has shown how big a good heart you have  I highly recommend him,1,0
      your kindness and dedication towards your job shows how professional you re when it comes to this  I m really to encounter your skills ,1,0
      your kindness and dedication towards your job shows how professional you re when it comes to this  I m really to encounter your skills ,1,0
 Honestly this same dude has been doing so many great things  God bless you sir ,1,0
 Honestly this same dude has been doing so many great things  God bless you sir ,1,0
 Is like a brother to everyone  he helps people in all possible way he can  and he s fast and reliable ,1,0
 Is like a brother to everyone  he helps people in all possible way he can  and he s fast and reliable ,1,0
 Honestly this same dude has been doing so many great things  God bless you sir   ,1,0
 Honestly this same dude has been doing so many great things  God bless you sir   ,1,0
INVESTING IN CRYPTO NOW IS VERY COOL EXPECIALLY WITH THE CURRENT RISE IN THE MARKET  ACT NOW ,71,78
Good that you got your money back,1,0
   Just have to tell the world of how grate you re  you got a shout out from me dude     ,1,0
   Just have to tell the world of how grate you re  you got a shout out from me dude     ,1,0
FINALLY THIS GUY IS GETTING THE RECOMMENDATIONS   REVIEWS  DUE TO THEM THEY RE BEEN MASSIVE AND GENUINELY GOOD AT WHAT HE DOES   ,1,0
OMG  Respect  The fact that you knew where to even look and go that deep is incredible ,1,0
 Your talents and skills help save people s lives and families  Thank you  I love how you do this to help victims  Support you man    ,1,0
 THIS GUY SEEMS TO BE THE ONLY TRULY AND TRUSTWORTHY DURE YOU SHOULD HIRE   ,1,0
 THIS GUY SEEMS TO BE THE ONLY TRULY AND TRUSTWORTHY DURE YOU SHOULD HIRE   ,1,0
Sactacrack is a professional in his field much respect sir    ,1,0
Sactacrack is a professional in his field much respect sir    ,1,0
    This Dude is so good when it comes to stuff like this  he got you covered    ,1,0
    This Dude is so good when it comes to stuff like this  he got you covered    ,1,0
 Your talents and skills help save people s lives and families  Thank you  I love how you do this to help victims  Support you man    ,1,0
 I appreciate your effort dude   thank the lord for you and your team  So happy you can help as many as you can   ,2,0
 I appreciate your effort dude   thank the lord for you and your team  So happy you can help as many as you can   ,3,0
 I have never seen a man so genuine as this guy   he s really a man of he s words ,1,0
INVESTING IN CRYPTO NOW IS VERY COOL EXPECIALLY WITH THE CURRENT RISE IN THE MARKET  ACT NOW ,50,78
If an unstoppable domain name or Blockchain domain name is linked to a wallet address  is that permanent  Despite someone perhaps in the future getting the same domain name for a web2 website that is registered with iCANN   because of the actual unstoppable domain linkage to the Wallet  this new web2 domain would have no connection to that wallet ,1,0
Nice Content You have here on this Channel  I ve been following your videos  but I still don t have a knowledge on how to trade on Cryptocurrency ,1,0
Do know of Utuber Joe Grand  Your thoughts ,1,0
Investing in bitcoin is the best investment anyone can do this  because it has made a lot of people millionaire  I pray that anyone who reads this will be successful in life,2,1
 THIS GUY SEEMS TO BE THE ONLY TRULY AND TRUSTWORTHY DURE YOU SHOULD HIRE   ,1,0
 THIS GUY SEEMS TO BE THE ONLY TRULY AND TRUSTWORTHY DURE YOU SHOULD HIRE   ,1,0
I have never seen a man so genuine as this guy  he s really a man of his words ,3,0
I have never seen a man so genuine as this guy  he s really a man of his words ,3,0
 I have never seen a man so genuine as this guy    GURU    he s really a man of he s words   ,1,0
 I have never seen a man so genuine as this guy    GURU    he s really a man of he s words   ,1,0
 GRINDTECHIE is a God sent  I appreciate your effort in restoring my scammed crypto back ,1,0
 GRINDTECHIE is a God sent  I appreciate your effort in restoring my scammed crypto back ,1,0
i was sent the same web site  everything you click on asked for the send phrase  Message the bloke back told him to f  k       ff,1,1
Oh no  please write me a txt or mail next time before or watch my lifestream and buy by yourself on my signals  Sry for my bad English  regards from Germany,1,1
Word s can t express how grateful I m to this guys   for them helping me to recover my funds back ,7,0
Word s can t express how grateful I m to this guys   for them helping me to recover my funds back ,3,0
What a surprise  This guy     is too good y all need to meet him he s honestly sincere  ,1,0
 WOW THIS UNBELIEVABLE THIS GUY  WAS ABLE TO RETRIEVE MY LOST COINS BACK IN SOME MINUTES   ,1,0
 WOW THIS UNBELIEVABLE THIS GUY  WAS ABLE TO RETRIEVE MY LOST COINS BACK IN SOME MINUTES   ,1,0
Contacting this guy     wasn t a waste of time for me  he apparently got it done without any Inconvenience ,1,0
Contacting this guy     wasn t a waste of time for me  he apparently got it done without any Inconvenience ,1,0
I will continue singing praises to this guy  GURU  I was able to get back my funds by his help,1,0
I will continue singing praises to this guy  GURU  I was able to get back my funds by his help,1,0
I ll keep on talking about this guy  for the good job he has been doing so far  I really do appreciate it,1,0
I ll keep on talking about this guy  for the good job he has been doing so far  I really do appreciate it,1,0
You re a genius  Wow  Great info and advice  Happy you got the money back ,1,1
Network ok,1,0
 Thank you so much  GURU  for the Job weldone  I really appreciate ,1,0
 Thank you so much  GURU  for the Job weldone  I really appreciate ,1,0
I ll keep on talking about this guy  for the good job he has been doing so far  I really do appreciate it ,1,0
I ll keep on talking about this guy  for the good job he has been doing so far  I really do appreciate it ,1,0
You re a very honest man for helping people get back their money I will never stop telling people about you and your service I m glad you re can help even thou you charge for software which you always use to recover money     ,1,0
You re a very honest man for helping people get back their money I will never stop telling people about you and your service I m glad you re can help even thou you charge for software which you always use to recover money     ,4,0
   I really do appreciate you been honest sir  this guy make sure he finish any job he started   ,1,0
   I really do appreciate you been honest sir  this guy make sure he finish any job he started   ,1,0
Are you saying you were able to unlock  locked liquidity  That s dangerous ,1,1
Should have used a Trezor hardwallet     ,1,4
Hi ,1,
He also got my funds recovered successfully  this guy  is just so good at this,1,1
are you satoshi ,1,2
As a BILLIONAIRE    ,1,2
Scamgram,1,2
Oh no someone took a glass of water out of your ocean  ,1,2
Ethereum token approval checker 10 38,1,2
 THANK YOU SO MUCH SIR   FOR HELPING ME IN GETTING BACK MY LOST FUNDS   ,1,0
 and there is child support too  0 33  I can really just feel the pain in that line fam  Stay strong ,9,2
I really do appreciate the good work that this guys  did for me  I got my funds restored back to my wallet by their help ,3,0
I really do appreciate the good work that this guys  did for me  I got my funds restored back to my wallet by their help ,4,0
This Dude  is a pro when it s comes to recover of crypto  He got mine restored back to my wallet  you re good  GURU ,3,0
And you probably deserved it    Mr million token,1,2
What is the keyboard model with flashing keys in the background ,1,2
 THIS GUY SEEMS TO BE THE ONLY TRULY AND TRUSTWORTHY DURE YOU SHOULD HIRE   ,2,0
 I m Grateful to this guy  for helping me get back my lost funds   ,2,0
 I m Grateful to this guy  for helping me get back my lost funds   ,2,0
Celsius mistake was a rookie move  Why would they interact with the front end and not the contracts directly ,2,2
Patrick I sent you a message on Metafora maybe you have changed your avatar handle TL  ,1,2
so you exchange real money  that any store will accept for payment  for a digital coin that cant be spent   Sounds legit ,1,0
Why won t this guy just go away ,1,2
Contacting this guy     wasn t a waste of time for me  he apparently got it done without any inconvenience  ,1,0
I m surpised you went through all of these hoops for a measely  10k    as a millionaire,1,4
Guess that s Karma,1,2
I hope you re doing well  friend  I greatly appreciate what you do  Keep up your great work  Peace,3,2
I have a very Wild Question For You    It appears that the CRYPTO Is FOllowing the Stock Market  see Video Attachment  If this is true  what happens to CRYPTO when the Dollar And OR Stock Market Tanks  https   youtu be NqT9S1Pkuco t 414,1,2
You re the man ,1,2
You are smart,1,2
Crypto is garbage  this channel is getting boring,2,2
Do you feel good when youtube removed dislike count ,2,1
bro enough of the millionaire,3,1
He literally scammed people out of  10 mil with the million token and is now talking about how he lost  10k   xDDDD,1,1
Hey teacled  million token ald k dibe   k yoruz   hi     k yok  ne olacak bu halimiz,1,1
what about the people you scammed with your million crypto coin  disgusting  especially knowing they must have absolutely no idea what they are doing if they believed your videos,5,1
After watching a few of your videos  I see why your career only lasted four years ,3,1
                       ,1,5
Don t get scammed and dyor  Look into Kryptolance  a project that hasn t launched yet with several use cases already developed and in beta testing  Don t miss out on that gem,1,1
From one Patrick Shu to another  I salute you ,1,1
stop stealing other peoples money  and start produce somthing usefull  we all see this fantacy crypto world come to an end  I buy gold  and runs my own factory ,3,1
Money is an issue that everyone has for a better and luxurious life  Life was hard for me until I started making profits on my investment with the help of Mich Smith,45,10
There s something really dodgy about this guy,4,3
I have the same exact problem in etherscan  I can not get my money out  Can I follow the same steps for etherscan ,1,3
All good guys  he made his 10k back from all of us viewers watching this Youtube video ,1,2
I m happy I didn t buy any of those tokens ,1,1
Love  to you and your family  these videos help me sooooo much   Thank YOU  ,6,2
Wow actual tech talk  from a millionaire   Subscribed ,1,2
dude is completely emotionless  lol,1,2
Yeah right,1,2
Hilarious how tech lead isn t in jail yet,3,2
you don t have to get scammed by anyone just be a miner they take a rib every time you want to transfer money crypto          i starting to question what s the point of decentralized exchange if your getting robbed every time you want to move your money     ,2,1
HAHAHAHA NOT SO SMUG NOW ARE YOU  OMG IT FEELS SO GOOD TO SEE YOU RE SCAMMED HAHAHAHA,1,2
whAtsp messaging              ,1,
How do you have 1 1 million subs but only 35k views     Asking for a friend,1,1
Speaking of scams  how s that MM coin you started doing  Did your subscribers ever get their money back ,4,1
Thanks for sharing your story  I got scammed this week as well asking for support from Trust Wallet  I filled out their form to  validate  my wallet and did the worst thing ever and inputted my key phrase  which I thought would just give me access to my wallet  2 minutes later  all my coins were gone  I had about  5 000 stolen from me  I was so mad at myself   All these stories are real  so if something doesn t transact the way it s supposed to  don t trust anyone or any form that asks for your information  It s like your a seal on an iceberg and killer whales are in the water waiting for you to fall off ,28,3
Scary  ,2,
A fool and his money are easily parted,4,
You used to give compressed life advice that was very valuable  now all you talk about is that dull and scammy niche topic ,1,2
Tokens are 99  scams  remember that,1,2
Good  glad you got scammed  Linux and FOSS rules  cryptobros drool ,1,1
how is his token going how many millionaires where made ,1,1
Unfortunately  it seems you are not very good at De Fi or crypto my friend  And I m not an expert coder like you yet ,1,1
If there will only ever be 1 million  MM tokens in existence  how come we can stake and earn more million tokens  Why doesn t he walk the talk  as a millionaire  and actually invest 1 million USD into million token ,1,1
For a techLead  you shouldnt be getting your funds stolen,1,1
11 23 the comments   I need to join metafora asap,1,1
Tech lead loses money then the price of MM sudden drops   ,2,1
2 weeks ago  DeFi Infinite money    1 week ago  Launching crypto social network    Now  I got scammed   lmao so hilarious,3,1
Millionaire man sad man,1,1
That s only Luke 10 cents for you,1,1
I got scammed too in the early Days of Crypto on Minergate some Russian dude or a Russian VPN stole all my Balance  1 ETH  This Year i got Rug Pulled with Shibasatoshi   You allways have to be carefull and dont go all in  in anything ,1,2
 GRINDTECHIE is a God sent  I appreciate your effort in restoring my scammed crypto back ,1,
CM     Con Man ,1,2
So wich aree good crypto wallets  and good interfaces for smart contracts   new in the topic but i want to invest in etherium  ,2,2
Hey  yes sir this is a little of topic  but I m thinking about attending a Java android mobile developer boot camp as was wondering if you d give me advice about that  A couple question I d have right of the bat is the money there for it  And  do you expect this subset of programing to continue well into the future  I watched your video that said app development is dead  but still had these specific questions  I don t want to waste my time if I can t make any money using it  Thank you ahead of time for you consideration in answering ,1,2
Thanks for commenting Send a direct msg right away What sapp                      ,1,
Hii,1,
An ordinary person is F  d  We do not have a chance to get the money back if we get scammed  I value my sleep   stay in away from all new types of crypto   TL  thanks for this video ,4,0
I had mm token in Coinbase wallet it disappeared don t even know how  ,1,2
Anyone know what keyboard that is in the background that s lighting in random places ,1,2
Wish you got scammed even more  lol,1,0
Goes to show  rich or poor we all get scammed  great video   Now just make a website where people can contact you  and you can retrieve their   for a price of course   ,18,5
This man literally scammed his own subscribers out of their money with his own MM coin  he deserves bankruptcy ,2,
Hello from Almaty  TechLead your are a great person ,2,1
Just go for XRP  Tech ,2,1
Do you ride motorcycles ,1,2
Did he really just added    As a millionaire lol,1,2
Is this even real or made up   plus really technical to understand   ,1,2
i got scammed  10      as a brokellionaire ,2,0
I ve been DYING TO HEAR THIS YESSSSS FINALLY YOUR DUMBA   GOT SCAMMED        I LOVE IT        YOU HAVE ALOT OF HAPOY FANS TODAY BUDDY THATS FORSURE        ,2,1
This youtuber is like a combination of quite a few condiments  smart  arrogant  straight forward  sometimes even an A hole  etc  Each one of them may not please you  But the combination is awesome  I wish my supervisor were like him  pleasantly strict   ,18,3
Million dollar token  Lol  ,1,2
Comparing Simon Morgan to other platforms providing hacking services is a dumb thing to do  His records speak for him  he s been doing this for ages with the highest success rate as well as quick responses and fast services  I carried out several services with him that couldn t be completed with others rendering same services  Just last week he helped me regain 5BTC  He remains my first option for all hacking services  He can easily be reached on Telegram  as   MorganTec  ,15,0
Crypto is becoming so complex  but very interesting   Another great video   Tell your Mom I said hi ,7,2
Can you help me  I just got scammed last week  ,1,2
