Comment,Likes,Reply Count
TL doing Coffeezilla s job for him,7,1
I didn t even have to go to school and still woulda been richer,1,1
Squid gameeeee  ,1,1
He was playing red light  green light ,1,1
Please can you do an episode on NFT  I don t understand the hype  wonder what you think of it ,1,1
Explained very well  ,1,1
Wow  you spoke Martian the whole time  I mean  you spoke English  but I understood 0  lol,1,1
Techlead is back  Finally a TechLead video with some great dev knowledge  We want more of this ,41,1
Patrick learns about proxy pattern  As a millionaire ,1,1
For someone like me who has a very shallow understanding on how crypto works  this was very educational   Thank you for being an educator  as a millionaire,103,4
 Kleysley in some ways it s worse than casino gambling  The rules in casino gaming are relatively simplistic  You can look up the odds  which are broken down  You don t always know the rules in crypto  especially as discussed with this Squid crypto  even if you understand how blockchain works  The opaqueness and sketchy behavior of folks is very hard to detect ,1,
Investing in crypto is digital gambling  You can do it sometimes but don t invest something in crypto that you wouldn t be comfortable losing at a casino ,6,
Was waiting the whole video for the Million Token plug  D,1,1
Very insightful  Thank you ,1,1
Well there can only be one winner ,1,1
MILLION TOKEN  LET S GO,1,1
I will buy million token,1,1
Squid Game Crypto  One group of spammers won and all others lost  This needs one more Netflix series ,1,1
TechLead Bought Squid ,1,1
thanks for addressing dogelon mars,1,1
Now they have money for squid game 2    ,1,1
Saitama inu the next shib    ,1,1
This guy is a mastermind if he can pull this milliontoken off the way he says he is going to  lmao  Mastermind would be an understatement ,24,13
But million token has been falling from  229 to  24 since july 2021  Very scary  very weird  I have an intuition that this million token will end up below  1 and eventually be a dead project and its contract will go offline  It does not have its own blockchain  The second token fallen 90  in price within 4 months after squid  and people lost confidence and they have been selling million token  Price may go up to  35 ,1,
 Ryan SmithIsnt your money your responsibility  If you lose money on a crypto coin shouldn t you hold yourself accountable as a responsible adult  This coin is no different from a lot of other alt coins on the market in terms of risk and volatility right now especially because its brand new  It s on you to make the right call to begin with  Either learn how to invest or stop trying to blame other people  when you lose your money lmao  Your the one who should be looking at the data before you place your order  and your the one who gets to decide when to take profit  You should probably hold bitcoin or cardano if your not trying to take high risk in lower market cap coins such as this  If you lose your money dont blame TechLead for it lol ,2,
Are you praising him for wanting to pull the rug out from all his followers  ,1,
His strategy is very sound ,2,
What keyboard are you using ,1,1
Unlike other YTubers  Techlead is the only one who can explain projects in CODE terms ,41,3
and set up a cryotoscam  ,1,
 as a millionaire ,2,
Good work  Million token it is then   how many will i need to become Millionaire  ,1,1
Sir  Can i find your token MM in trading View ,1,1
  Be part of this moving train  crypto would save the world   ,277,0
This made me laugh  as a stressed college student ,1,1
This has been your best video all year,3,2
Useful video  thank you,1,1
Very educational,1,1
AAA  More content like this    ,3,1
11 20  For Millionaires  by Millionaires    what if techlead himself is one of the developers   ,2,1
Million Token         ,1,1
Loved this video  just straight good information  No jokes ,12,1
Doge Elon wash trading  Make a separate video of this please ,4,1
Can you do more crypto videos,4,1
True information is simple to comprehend  It is likely that we are witnessing a phenomena that could possible take place worldwide  The question is what effect will it have globally ,2,1
this is techlead,2,1
so you watched the latest Netflix show ,1,1
The one with all the marbles wins,1,1
Amazing video  Thanks man ,2,1
These bots exist on all DeFi protocols not just Uniswap to take advantage of arbitrage ,2,2
TechLead lives up to his name in this vid  going under the hood and gone technical   Very refreshing as well as being an eye opener   Thank you ,152,2
this video proves to me you are indeed the TechLead,71,1
So wrong about  ELON    ,2,1
Nice analysis for the squid game token  I hope those people who invest on that token can recover  Invest wisely and always do some research before investing  I already did my research about the Million Token  its a good token that has great potential in the coming years or months ,7,1
We all know exchanges inflate their volume  nothing new there ,2,1
I m so glad I am subscribed to him,3,1
Kinda like million token ,1,1
Great video  Loved the explanation  Squid game was trash tho ,1,1
Yey high frequency trading in crypto now  How can it become worse ,1,1
squid game was really good ,1,1
These information are gold guys   just trade carefully   ,2,1
My friend deposited 70k And other guys staked 1050 1inch And other guy staked 460 1inch to get marble One lady staked 50k usdt One of my friend bought 10k  So there will be more than 100 million,1,1
So Squid Game that you couldn t sell  Great show about money  Very helpful video  thank you ,6,1
Thanks  TechLead  this is such an informative video  Real quality here  incredibly executed and presented ,51,1
Squid game was best series ever,1,1
This is the secret sauce to steal money without penalty,1,2
 TechLead Can t wait for your insights on Facebook s rebrand to  Meta   Does it make you and ex google  ex meta tech lead  ,2,1
Lmao excellent show very funny  The only other man who described the show exactly how I do lol idk if its it s as funny as tl tho lmao tech leads cracks me up every video lol,1,1
Pay attention to the twinkle in TechLeads eyes in this one,3,1
Mm to the moooon ,1,1
Good video,1,1
 Sponsored by  of course  MILLION Token  ,19,3
 debasis bag Dude is just kidding with this token  One year from now he will do a story about how he was kidding  and wasn t serious about it  I m just here for the laughs ,4,
go to million tokennn and see low engagement on twitter lol    ,2,
clean solid fundamentals        ,8,1
Very interesting video   for once I like your videos,2,1
Best techlead is crypto nihilist techlead ,1,1
Thanks for your insight and analysis  You are very smart to notice that  Techlead should be a CEO of Big Tech Company ,6,1
The same type of smart contract update is also prevalent on most NFTs smart contracts ,1,1
buy the dip,1,1
Sounds like algorithmic trading  where the  human traders lose out ,3,1
His voice is so relaxing,52,3
Superb video Techlead just beautifully done  I really enjoyed  Thanks ,26,1
Is swing trading the same as wash trading ,1,1
SG was OK   I ve seen other movies like it that I can t remember the name of right now   It was worth watching   It wasn t a bad movie  but then I like to watch movies in general ,4,0
 squid game is pretty funny show  LMAO     ,47,3
 Strangely Compelling Yeah  together with that bully guy  they are an epic couple ,1,
techlead s channel in the last year has become some kinda soap opera but these type of episodes remind me yo this guy is an ex fang senior engineer this guy knows wtf hes talking about when it comes to tech projects  thanks patrick this is one of your best videos in a while this is why i still watch your channel aside from the other entertaining drama lol,115,6
 Mr Devlogger He was a Google techlead and Facebook techlead ,1,
Man he was the tech lead of App Architecture   Core Features for the YouTube iOS app,3,
And a millionaire ,3,
Agreed 100   I don t mind the soap opera either  this guy is hilarious,4,
Facts,2,
This reminds me of when ethereum first came out and the hottest thing was pyramid scheme smart contracts where the dev would make the most at the top but so would everyone else until nobody joined,13,0
Almost as bad as millionaire token  ,1,1
I m waiting for  How success destroyed us   season 2,6,1
Wouldn t surprise me if you created squid token    scammerlife,3,2
So Shiba Inu is not to be trusted either   The more I learned about these coins the more I have more respect for the Million Token  TechLead actually stand by his coin unlike some of the random coins that nobody knows who made them ,2,1
     msg if you have any questions to ask ,1,
Tech lead was behind Squid Game token LOOOL he is fooling everyone ,3,1
Great information  It seems like 99  of coins are scams   Volume is 95  bot driven fake   No real money changes hands except for suckers buying coins and finding out later that they have been scammed,2,1
Its honestly hilarious that all of these people lost their money on crypto based on a show about people who have lost all their money,2,2
Irony ,1,
Squid Game did a great job at showing us that our wagie lives are nothing but death games themselves  I would rather bet it all on Million Token ,4,1
Buy Million Token and join the community ,1,1
Nice explained       ps  It s like Diablo2        ,2,1
That is some very great infos  keep doing these  people need to know,4,1
Great analysis  This video will help many avoid scams in the future ,2,2
MM  ,1,1
 As expected  Bitcoin reached its all time high  It s expected that the long volatile route to the top starts now  where I expect Bitcoin s peak around Christmas  We often see that when Bitcoin makes a move  the altcoins follow in the two weeks after  which could explain the latest surge in Ethereum and Solana  As big as Bitcoin is now  it s a mere fraction of what it will be so it never too late  one important note is to follow the guidance of a professional   In three weeks of trading I have been able to make 9 2 btc using signals from sheyla strategy  they can easily be reached on Telegram   as  sheylastrategy ,72,10
Baby Squid Game Token Inu,2,1
Wow  A good crypto content video  Congrats ,3,1
Very good explanation  I learned a lot in this video and you also saved me from fomoing into random coins,18,1
Great video ,3,1
Good to see TechLead much more well versed in DeFi in comparison to a few months back  This is the best way to learn   ,4,1
love it,4,1
My first and only crypto  MM  million token  created by Tech Lead  ,4,1
Million is the answer to all of your problems  ,5,1
I don t understand why people would not bother to do basic levels of research before pouring out their hard earned cash   Guess that s why they stay poor no matter what ,4,2
As a hundredaire ,2,1
Thanks for your analysis on this  TL busting into solidity is fun,17,1
Squid Game  pretty funny show   ,11,1
I really like your setup  Your room looks very nice  however  I recommend you to find a way to get more sunlight in the room by opening a window or smth   it s extremely important for regulating your sleep schedule and other things,6,0
The main reason I went all in Million Token is because I was tired of all the scams in crypto  MM is the only coin founded by a YouTuber with more than 1 Mill subs   ,31,2
Why wouldn t anyone not invest in Million token  ,2,
in long term you all will see who is the true mooning cryptocurrency,6,2
It ll be Million Token   ,2,
RED LIGHT             BOOM REKT     ,3,1
Very useful content ,4,1
Very informative,2,1
Hows Millionaire Coin  ,1,3
Million Token is doing alright  We have staking with 20  APY  governance system and NFTs along with a community with more drama than Netflix   it ll be a slow grind to  50 000 but we ll get there  I recommend checking out the community discord ,1,
Technically the Squid Game crypto lived up to its name   one guy won and took all the money ,648,14
It lived upto it s name     Reason being     To larger audience it looks like a normal coin     And when someone focuses onto it    It goes bam explode ,1,
top comment,3,
bruh lmao XD,2,
Bruhhh,9,
 ,13,
Great outlook   MillionToken  Inevitable  1B MC     ,10,2
Bruh when we hit  1 000 drinks on me boiss at the jacuzzi bar  ,2,
No idea what you are talking about    Coding is sophisticated    ,3,2
There s nothing like million token  Glad I loaded my bag early ,14,8
 Max White What do you mean  Million at  1  is  1 mil market cap  Million at  50K  is   50 bil market cap  That s the highest market cap that SHIB reached last week  Do the math yourself ,1,
 Max White absolutely  you re right Always smart to take profit  I ll do it many times on our way to 50k   ,1,
Million Token is going to pump to  50 000 and all the doubters will FOMO in  ,3,
Lmfao    as a millionaire    You should have sold the hype pump ,1,
I wish more people like you would provide more information like this  Love the video thanks again ,61,1
GOOD FOR THEM  ,3,1
Thanks for the info,3,1
 funny show  ,1,1
You can tell who lost money on their Squid Game token by the number of dislikes on this video ,6,1
I didn t even know there was one   ,1,1
Thank you telling me about Dogelon Mars wash trading I almost fomo ed into it     ,10,1
Wait u watched squid game  as a millionaire   i thought u had no time for that  ,3,1
Good info   Thanks ,3,1
Million token is worth one millionth of one satoshi ,1,1
Enter plug for million token,1,1
  ,5,0
Just wait for Squid Game Token Season 2   You can win your money back   ,46,2
I cant wait till it comes out so I can see dumb people get scammed again Its hilarious how people just buy anything  from the hype,4,
  Amazing post mate  BITO hit 1B in trading volume on day 1  was the second largest ETF launch ever and was nearly the most traded ETF overall yesterday  If the SEC was concerned about demand from institutions for a Bitcoin based ETF  they can set those aside and go ahead and approve a real ETF  We were already on shaky footing with historically low volume and almost pure whale pumps  narrowly avoiding a long term bear market  This is the worst possible time in history  to invest as so many don t back up their  crypto assets More emphasis should be put into day tradiing as it is less affected by the unpredictable nature of the market I have made over 13 btc 4rm day tradn with Declan Lim insights and signals in less than 4 weeks this is one of the best medium to backup your assets incase it goes bearish      ,1,0
 milliontoken the only real and safe investment  To the moon   ,23,2
MM token the next Squid Token ,4,2
Ha ha ha,1,
For sure,1,
Wish million could go back up    ,4,6
 balllsdeep hope so brother lol,2,
 Jason Jenkins lmao,1,
Hang in there bro  We ll be at the Jacuzzi bar soon  ,2,
Lol  saw THAT one coming ,8,1
