Comment,Likes,Reply Count
wow I am just shocked someone mentioned expert Miss Stella I thought I m the only one trading with her,1,
Miss Stella is legit and her method works like magic I keep earning every single week with her new strategy,1,
Wh n you r    p th t m ch and you r  day trading     have to set a st p loss or a cauti nary stop  th t way if it doesn t hit your target and starts going against you  you still lock  n t  y  r pr f t ,12,13
Instant karma,1,1
What do you smoke ,1,1
Worst channel ever  If you sold then go away,1,2
I just want to say wow  this is some great editing  I bet it took a while to piece together everyone s cams and sync it  Good job  Check out the service of  hackermoriescodez on Instagram   all thanks to him got my account active and I got all my coins back,1,0
I just want to say wow  this is some great editing  I bet it took a while to piece together everyone s cams and sync it  Good job  Check out the service of  hackermoriescodez on Instagram   all thanks to him got my account active and I got all my coins back,1,0
I just want to say wow  this is some great editing  I bet it took a while to piece together everyone s cams and sync it  Good job  Check out the service of  hackermoriescodez on Instagram   all thanks to him got my account active and I got all my coins back,1,0
I just want to say wow  this is some great editing  I bet it took a while to piece together everyone s cams and sync it  Good job  Check out the service of  hackermoriescodez on Instagram   all thanks to him got my account active and I got all my coins back,1,0
How much is million token actually worth   Is it safe   I m thinking about buying some  What are the pros and cons of buying million token ,2,1
It is super important to remember you don t actually lose anything unless you panic sell  HOLD ,1,1
Dislike before watching the video,1,0
TECH ELITE,1,1
 I lost  40M in crypto  I m completely broke and on disability  ,1,2
This is what you turned out today  Lame   ,1,2
this is how to lose respect and interest of community in the shortest possible time,1,0
Ethe reum has been on a free fall lately as it followed Bitc0in s lead into a steady downtrend  The altc0in can possibly face a reversal given how low the price has fallen  however  In fact  it had fallen past its support level of  1744  Chances of a reversal would find concrete footing only with a hike in buying pressure  If the alt s price does rise from hereon  E T H would encounter resistance at  2035  The decline in prices has made it difficult for E T H holders to hold on to the asset  The Relative Strength Index emanated strong sell signals because the coin depicted that it had briefly touched the oversold zone in the early hours of 20 July   The indicator was flashing a downtick  one implying a small drop in buying pressure again  Ethe reum s market weakness was validated by the Average Directional Index as it hovered right above the 20 mark  The Bollinger Bands pointed towards a period of high volatility as the bands opened up  Nevertheless  I will advise investors to make sure they have an expert trader who will always put them through crypt0 tradlng and be vigilant in the coming days to take full advantage of further price fluctuations  For any investor to make it big in crypt0 at this down and uptrend periods you need someone like Gabriel Moore who is a trade expert in this field and with his daily trade signals you will increase your portfolio like never before because I am a living testimony to this  in just three month of using his trade strategies I have gained tremediously  Gabriel has his free courses on google that can help you get started if you are a newbie and he can be reached via his telegram   gabrielmooreofficial  OR gm il  gabrielmooreofficial gmailcom  for more details on how to be successful in crypto business  ,14,10
once your money is gone It s gone ,2,2
Upshod 2 0   ,2,2
If you think about it  MM is the only real token without a use case  however the token moves represents the sentiment of the community and nothing else  the lack of a use case IS MM s use case ,1,1
Hello  I m actually looking for a good trader that can help me trade and make good profit  I ve been seeing so many recommendations but i don t think they re trusted  Please do you have any recommendation ,49,28
I grabbed my five tokens,1,2
https   youtu be bPZHFHEKggQ,1,0
Getting boring I must say  Crypto sales pitches was not what I subscribed for ,2,0
Ah  millionaire problems  ,1,0
Can you make a video on how to buy million token for people that haven t invest into crypto yet,3,2
I am bored of this never ending crypto series  Hope TechLead will make more videos about tech software engineer programming  Please like if you agree  so that he can see this ,11,1
Boring,2,2
Keep spamming your crypto please,1,2
He sold   PUMP IT,1,
Let s crater already ,1,2
This guy is so annoying,1,2
Million Token down 70  from the ATH  Yikes,1,1
cheap xd,1,
Funny guy,1,0
Techweed  I have gotten that jacuzzi   Which jail should I send it to  ,1,0
Too much communism for me ,1,2
Yo DUDE 1st Let s Stop the DRAMA   Bickering over your Wifee  Millionaire Status quo  Tk s Bro    ,1,0
Is it okay to buy mm token at Lbank ,1,2
Since your channel now is about shilling your own coin  I will never watch your video again  You used to have something useful   ,3,2
and now all his videos are about cryptocurrency    i gonna miss the old videos with more topics  well at least i can watch them again,2,2
Why are there all these coins on all these swaps   And all these swaps on all these unregulated exchanges     It seems like gambling on gambling on gambling     What a joke ,1,0
This has become a lot less interesting now that all he posts about is crypto ,1,0
I hope people are understanding that this is also a MEME COIN ,2,0
Is Tech Lead really Satoshi ,1,1
Lost me as a sub for shilling that one in a million sh t coin  How much did you get paid ,2,1
If you got in early you could have been rich  I didn t because I trust nobody ,1,0
Cool  I am going to       moon,2,1
The bridge has to be used   do not try to transfer without the brige,1,0
You need a job if that s true stop gambling your YouTube money which I doubt you re broke smh click bate,1,0
once this hits binance mannnnn     ,1,0
the link to buy on uniswap is not working,2,1
 Maybe  you  have no use case      Techlead  2021 LOL      Who s on the Million train ,8,1
can someone let me know that light up display rigjt next to his head in the background  not speaking on the white keyboard,3,0
Such a remarkable video  The greatest glory in living lies not in never falling  but in rising every time we fall ,15,53
It went up just after you put a million dollars in it  Who would have guessed ,1,0
 replay   Value Bomb,1,1
What About Monero COiN  by the way great content,2,1
Am I wrong  MM token s success has its failure built in  because it would show how a scarce coin is not scarce because other meme coins can just be created and take part of it s market cap ,2,0
Boring,3,1
You are going to jail  Be prepared,2,1
People  lost    gave away their money when they bought Crypto hoping they get more money back when selling them in the future  Like a bet on a  pyramid scheme  ,1,2
Go be an employee ,1,1
Did you really lose  1 million,1,1
G S for me  Not this crypto nonsense,2,1
Hope MM coin not affected by BTC price   There is a Lion in every MILLION    ,1,1
Million Token  DEAD,2,1
You re a genius ,2,2
474   ,1,0
Good and bad  I am not in these projects  Most will not survive,1,1
 Have work with four traders but none of them is as efficient as he is  he s trading strategies are awesome  ,1,0
What do you think about linux ,1,0
Hey TechLead  do you have your own discord server  It would be great,1,1
HELLO  I M NEW TO CRPT0 AND FOREX TRADING AND I HAVE BEEN MAKING HUGE LOSES TRADING ON MY OWN BUT  RECENTLY I SEE A LOT OF PEOPLE EARNING FROM IT  CAN SOMEONE PLEASE GIVE ME A NEW STRATEGY OR AT LEAST TELL ME WHAT I M DOING WRONG ,6,1
how can you lose money that never existed   ,1,0
 The fundamentals couldn t be cleaner  yes it simply has none   You can purchase NFT s with it  give me a break  The coin that makes people a millionaire    Nooo   Stop shilling B S tokens that are going to zero   shame for ripping people off who don t know any better ,2,1
 These types of scams are absolutely terrible  not only for the people getting scammed but for the entire industry  ,5,0
The Tech Lead does not have to be extradited because he resides in the US and after he beat his ex wife is on bail so they have his address,1,1
I just put all my life savings in million token  Can t wait to be the next Jeff Bezos,3,2
The crypto market has been unstable  people asked themselves if this is the right time to invest  before jumping into conclusion I think you should take a look at things first Crypto analysts remain divided over the short and medium term direction of the market  though majors investors continue to buy the dip there s no any reason to panic as long as you ve invested responsibly  Investors who bought earlier are still in profit despite the recent price crash  and they also earn by trading  I m an investor and am winning by applying the same method in every trade  you can also become a winner  today  We should follow the way of earning more regardless of the current market  bulls or bears  which is trading  This is the best time to double down and buy more  buy the dip and trade  I have made over 16btc profits not just by buying the dip but implementing tradess with signals supplied by  Suzanne Shank  ,14,9
Please can anybody tell me how I can contact this Miss Suzanne Shank,3,
She s the best person I ve ever seen in crypto trading  She is  not like other brokers that will promise you unbelievable profits still fail to delivered,3,
I have lost huge amount of money trying to trade on my own  also I got scammed before but today Suzanne Shank helped me recover all my losses,3,
Miss Suzanne has managed my investment so well that my daily returns is assured ,3,
Ever since I came across Expert Suzanne Bitcoin Trading my bad history turned  out to be the best investment,3,
People will be kicking themselves in a few weeks if they miss out the opportunity to buy and i nvest in bitcoin    ,5,5
 CryptoSkies Of course crypto is better,1,
Stock is good but Crypto is better,1,
Lol     ,1,
I saw a person that could have very well been the Techlead in a park in Sunnyvale California a few weeks ago  Had to do a double take  but he was chatting it up with a lady in the grass  so likely it wasn t him  but I m still telling my friends it was him ,1,2
It was him,1,
I feel like i m always late to these things    is there any websites to keep me updated on things  like upcoming projects to invest in or something  i m new ,3,2
I m unsubbing    can t take more advice from  an ex milionare ,1,1
Thanks for  400  Lol   I    TechLead,1,1
Man  I wish you were on uphold  I tried 15 different ways to get your million token when it first came out  I spent 4 hours trying to buy it when it was only  1  I would have bought at least 200 tokens  but just coudn t figure it out  I then tried to find other friends who were techys  but no one said they could figure it out  so I watched it climb for a week  then gave up  I m not tech savvy  so trying to set up wallets  transfer etherium to buy MM  was all too much for me  I can usually just go on uphold and buy most crypto s but not MM  I even asked uphold to get MM and  they said they couldn t at the moment  If you make it available there  many of us  not tech savvy  can then buy it  ps  I love watching your show and have been a fan for over a year now  Keep up the good work    ,2,2
You meant Alimony ,1,
After all million tokens are all  gone can each holder please get a physical million token    That would be a nice token to have to show for being a Million token holder lol  ,1,1
I m sad to see what has happened to you  man  I used to follow your channel 2 3 years ago  but since then you lost your way  Now you are pumping your crypto currency  Sad ,4,1
Crazy these crypto coins is there a poop coin  ,1,1
Can t wait for crypto to be regulated,1,1
Haha this crap is going to 0 and your army of million simps  will cry like babies   ,2,1
he s so good at advertising it s unreal,5,2
Ding dong  75    I am smelling   Lawsuits lol  Ah social experiment  you mean social scheme lol,1,1
People are losing money because of YOU ,1,1
Can we get the old channel back ,3,1
Techlead has already catapulted us half way to the moon  We don t need a rocket ship anymore  We just need the destination Jacuzzi Bar in sight now to start our life long celebrations  Like Asgard from my comic book youth ,1,1
We go from YouTube to TechTube then the icing on the cake is TechLube  Then we can monetise the whole goddamn human race and all future generations   Game over  We will take over from the illuminati  Trump and Biden we will be getting their cues from us  China will be a widget in our pockets   We are gonna farm the whole goddam World  Move all Fiat into MM  The MILLIONARMY    Governments and pension schemes      get in line ,1,1
Well  you heard the TechLead   where s our headquarters going to be at ,1,1
Hi   was it not you saying a few months ago   that u sold all your crypto because of CBDC is coming         Hmmm but now u making a crypto coin of your own   so if u could explain specifically that point why your coin beats CBDC but others will fail because of that   A video please on that Thank you,1,2
Damn it Do it even if it is just a couple hundred    Do it you waste it on Vegas or dinner   Tech Lead will do his best   MM  to the MOON with Elon Tech Lead   Follow the Tech Lead to the SUN  ,4,1
I don t listen to a single thing you say until you mention your ex wife   ,2,1
So are you still a millionaire now   you videos title be lacking as a millionaire few last videos,1,1
rollercoaster lead,1,1
next episode    Ex  crypto millionaire  ex google  ex facebook  ex husband  ,1,1
never heard such a BS,1,2
Guide us  Messiah ,1,1
They will keep dropping until they get to their real value  which is 0,1,2
Would like to know how to provide LP on BSC  thanks ,1,1
Yes  Hold long,1,
So you re title is a sham just like your crypto ,1,1
Good Morning ,1,1
as an X millionaire    I have to watch videos on how to be a millionaire again,1,1
Lol   so stupid gullible people loosing money   who would expect such an outcome  ,2,1
No one s uses BINANCE  Stop useing BINANCE,1,0
It s a bear market  Stop selling and stop buying  Wait 6 months before the next Bitcoin halving  You ll be fine ,1,2
So THIS is why you deleted your Binance video showing how Binance scammed a lot of people with useless tokens    No hate  just a bit sad ,1,2
binance block chain bsc  is not binance exchange   ,1,
what is the function of million token and why should i use it instead of Ethereum ,1,2
cant tell if you are trolling ,1,1
Almost happened ,2,1
This guy only doing marketing of Million token like his life depends on it   ,2,1
That procrastination is real  so many people just won t JUST DO IT  because  maybe later      only to later think crap  why didn t I do that  it was right there and all I had to do was act on it ,2,4
Applies to both bra,1,
Lions ,1,1
Why didn t you talk about HEX  HEX can only stay a secret for so long,1,1
The only reason the cryptomarkets crashed was because they all know they won t be able to compete against million token takeover,1,1
    millionaire is talking about doing job ,1,0
HEX is BETTER than MM  HEX is Bullish vs the Bear Market,2,0
You know you don t really need money all you need is a PhD in chemistry farming and some metal bullshit so you can make infinite food probably also physics,1,1
Abandon ship  abandon ship  abandon ship ,1,1
This is too much ,1,1
Tried to warn you idiots about million token  The dude bashes legit crypto projects   then makes his own crypto with no real utility aside from there only being a million of them and you idiots think you are going to get rich  And now many of you are holding the bag ,2,1
outstanding,1,1
What are the advantages and disadvantages against NANO  ,1,1
Techlead is actually one of the best YouTubers worldwide with great research on his platform,14,2
What you mean overnight you mean over five years you this dude crazy,1,0
everything is down since people like you are making useless tokens all over the place,1,1
techlead,1,1
Million token is the perfect store of value on ethereum blockchain,3,0
Thought you bounced out of crypto last time I watched ,1,1
This guy is so desperate i can sense it on him ,5,0
The ultimate troll  ,6,0
We need MM to be able to store on Ledger s   Hate that it s not stored in a hard wallet ,1,1
IF I HURRY I CAN CATCH THE BEGINNING OF THE BILLION DOLLAR COIN     ,1,0
Yes but Million token is down over 68  from its high 6 days ago    So actually you are probably on par with Bitcoin which is down 53  since April   youve got a fucking volatile asset buddy   people just have to sneeze and your asset could collapse    If i bought in at  5   I wouldnt be so worried   but everyone buying in at  70 is a stretch   for an asset that hasn t proven itself  ,2,1
 Lions don t care about the opinions of sheep   Genius ,43,6
 Chris Batten bloody oath mate,1,
how is this for an opinion  MM is down 70  from its ATH  yikes brother,1,
 Andy Aungthwin either way if you invest in mm you are a sheep  One who lacks the capacity to discern terrible projects from another ,1,
 Thomas Williams What nonsense are you talking about  A lion can ignore a sheep or it can just eat one  The other way around is not possible  That is  no sheep is ever going to kill a lion  You don t understand the moral of the story   Lions stay focused when they are in the hunt  You are either part of the pride or you can just be a sheep going baahhh  bahhhh ,2,
Why do people refuse to recognize that all altcoins move with the general bitcoin trend  Oh it s gonna get so interesting when this crashes so hard ,1,1
guys we all love MM but waiting for it to moon is gonna take time  buy MMM its price is like 0 06 and we can really moon it  i just found it and it has MC of 32k  mini million lets go guys  ,1,1
Get Million on SoFi,1,0
Disgusting to do this to people during a pandemic,1,1
Wow This is so fake   All This community thing  filling his pockets  I use to follow you bc you were interesting Now you are just another greedy unethical ex tech lead,1,0
blablabla    only Million token themes   very boring ,2,0
Still not buying this  Feels fishy ,2,2
Who else is missing the  as a millionaire  in the title    ,2,1
i lost thousands of nickels and pennies   ,3,0
Money     What can t it do  So you ve changed your principles just for the money grab  Or it it that I was mistaken and money was all that mattered  Anyway its your choice ultimately,2,0
Techlead why dont you start another crypto directly on BSC it will be easier for people to get in early there,1,0
Tired of your click bait  You used to be legit  Now you only create  fast food  cheap content  Bye ,7,1
From 200 to 77  Let s see if it comes back to where it deserves to be i e  1,6,1
Dislike    Very,1,0
LIQUIDITY WAS NEVER 1 MILLION ON PANCAKE SWAP YOU LIED IN YOUR FIRST LINE ,1,0
He talk like a google voice,1,0
This is the most hilarious Asian shill bot for million coin I ve ever seen  Go guzzle some soy sauce,1,0
Why would I subscribe to pure advertisement ,1,2
This is an awesome ride  LETS DO IT    ,1,1
Is this a joke  You made your own crypto ,1,2
Satoshi Nakamoto just resigned  Pat Flynn took his place,2,2
so we not talking on the drop to 39  lmao,2,2
MM 100  mined  how much techlead made selling 86  of MM coin ,1,1
So washed up it s comedic,1,1
Techlead your content use to be funny and informative  Now they are just advertisements for million token  Getting very bored with this content ,5,1
Holding     oh humble light for the commons  we shall hold even beyond the moon       ,4,1
There s no doubt in my mind that we are not only going bull with little sign of stopping  I know people hate saying  this time is different  but the amount of banks  institutions  and companies who have in vested hundreds of millions of dollars with the intent to hold long term  how can we refute that this may be the  super cycle  everyone is talking about  The conditions of this bull market are unlike anything we have ever seen  BTC still has a ways to go in terms of growth  I have been in the crypto world for just over a year now and I have been able to make 30 BTC following the reasonable advise and trade signals from Silbert Tad  a pro analysis that is always one step ahead of other traders  he runs a program for serious minded investor newbies  if you are look for a way to increase your portfolio or investment  you can reach him on Silbert s TELEGRAM   Tadsignal ,1,1
If there is some sort of tech behind  a use case  a development roadmap  which there is not   a team of developers behind  then yes but here it s really just about gambling  some will get in too late which might already be the case and lose  basically transferring their wealth to you and the early buyer group   Cardano  Ethereum tech  and a multitude of other projects are opening a world of decentralized services and likely a new revolution  What does millions token create  how does it help humanity  what s the vision  Purely speculative but hey  you successfully launched your token so congrats for the big bucks,1,1
Just do it    This is the video I needed today  Also  own and hodling on MM  Learning a lot on discord as well     ,4,1
 millionarmy is real and yes jacuzzi bars and lambo s waiting on moon   ,7,0
I m in on Doge and MM  ,1,1
Very happy to be a MM Token holder  My version of getting in late was    7  No reason to look back now ,1,1
Just do it  HODL it and you WON T regret it     MillionairesintheMaking,2,2
Definitely the GOAT  ,4,0
Keep up the great work techlead     I appreciate your hard work    ,7,1
This guy will end up in prison ,1,0
BABAHAH  Maybe YOU have NO use case     I LOST IT,95,6
We have one  selling to the sucker that comes next ,1,
Yeah best comeback TL rekt the haters,1,
This sounds like the  tech youtuber  version of whatever that Faze kid was doing,1,1
I ve had    since day one ,3,1
These recent crypto thumbnails are absolute FIRE lol,2,1
Very positive and motivating  one of your best  ,4,1
Outstanding video   Let s go to the moon    ,27,3
Did your ex wife contacted you recently    if not check your spam ,1,1
I mentioned you shouldn t give up selling the lamps  you may need that side gig ,1,1
I ve bought some Million token and I m down 50  ,1,4
Check the charts  Why does it look like this started trading at  20 on july 3rd if there are supposedly so many people who got in under  5  This last video is so shady  he totally avoided any mention of massive drop and just kept talking about liquidity    yea  probably bc he s making 100k a day by buying and selling and pocketing fees from it ,3,
Very transparent  lol  You didn t talk about how many MM you re holding across your wallets  Also  why does the chart start at  20 on July 3rd when so many people say they were able to buy for  1  Scamlead  Glad it still near 100m mkt cap  i just dumped everything,2,2
 kathylieen for telegrqm Official Binance exchanger just bugged  And automatically changes BTC to etherium 10x  rate RIGHT NOW  I postedd Video,1,1
Like McDonald s   I m loving it   ,1,1
I m gonna hopefully be able to get some this week,18,2
Yep   Lions meet Lions    ,1,1
I must confess techlead  I never took you seriously  And now I m paying the consequences   Shame on me for not believing     ,52,3
lol chill man    this is still the same game as casino games    ,5,
Me too  me too   ,1,
You people are getting milked by tech lead ,1,1
     ,1,1
 Nicaraguensecanada oh you can text me through mail using my number am always there for any questions,1,
 what do you mean there s no use case  Maybe you have no use case    that crack me up good ,11,0
Imagine if an unlimited resource company created a currency    Amazon   cough  cough,2,1
Oof  I love the ride this channel is on,2,0
Timestamp 7 30 is so profound     What do you mean it  MM  has no use case   Maybe you  have no use case  ,4,0
 I need a job   as a millionaire ,5,1
Hello what s the best way to get started with trade cos I ve been making my personal research for a while now,4,1
5 35,3,0
Great work brother  Keep up the amazing work    Million Token  to the moon,7,0
What does Million Token actually do besides trade ,1,2
nothing,1,
zero,1,
This feels like I m holding something of value,7,1
That is the most hilarious shill of a coin I ve ever seen   Brilliant man    ,126,10
People took it as a joke  saying he s sarcastic about it  It sure is a fullfledged memecoin ,1,
Yeah it literally legal way of robbing people  I checked the million token holder  techlead own 10   people are making him rich in exchange of a dream to become millionaire,1,
I thought the same too  Wish I was one of them  idiots  now    I could ve invested just  100 to see what happens  I traded MM later though and made 2 free coins  I ll be watching the charts closely and trade it again to make more free MM coins if opportunity presents itself,3,
At first I thought he was trolling but it seems like a lot of idiots have actually bought this token ,26,
I have a great feeling about this,7,1
I d be pretty hilarious if TechLead is truly behind Bitcoin this whole time and Million Token is a cover up  first attempt  ,2,0
Investing in crypto has been so good  I get 10  top up weekly  Thanks to Lisa Sykes,1,0
 1 billion market cap will happen  in time  That s  1000 per coin  Keep up the great work  ,24,3
I believe it man  But if that happens  we re gonna see a whole stock crash too  They will go hand in hand ,1,
Make a video about IT stuff   impact of GitHub Copilot on development in future   ,6,1
X,1,
What a fucken quote man at the end   That was intense   Love it Mr  Techlead   Truely inspiring ,3,1
Better do additionally    build some web or mobile app and get money from it   prepare online courses on crypto stuff   write a book about you struggling to get and keep the status of a millionaire    and then they may make a movie   ,7,1
  ,1,1
Million Token  let s go for  300 00 End of the week   Be the lion  we will wait for bigger prey ,6,1
I am still waiting for the MGM Grand on the Las Vegas strip to change their logo and finally honor  MillionArmy  Has anybody done the official render already so we can spread it across the globe ,6,1
Techlead  Maybe you have no use case  Me  I have no use case ,5,1
I can t tell if he s being cheeky but I m entertained,12,1
That s his trademark style  Sarcasm humor  knowledge,2,
HAHAHA  Maybe YOU have no use case   lmao hahaha love it,21,2
Dude your coin dropped 82 5  in just 5 days ,3,5
Everyone who gets in early in a pyramid scheme wins too  what s your point  lol,1,
The point is that he is hypocritical  He was criticizing dogecoin for dropping around 80  in a recent video  note  it took dogecoin much longer to drop that much  yet totally ignores that his coin did the same thing in a fraction of the time  Also I haven t heard him talk about it  All I have heard is talk a one sided game from him about this coin ,1,
It launched at 1 dollar and after rising rapidly hasn t dropped below 30 something dollars  That means everyone who bought early is still sitting on at least an order of magnitude gain  Saying it dropped 82 5  is dishonest without mentioning that days before that it skyrocketed 2000   from 1 dollar to 200 ,1,
Cool as ever  showing the way  Let s go ,7,1
 maybe YOU have no use case   ,4,1
The big YAWN crypto     no thanks I ll pass   can literally make more money buying a coin that is LESS THEN a penny then buy an overpriced no project joke,1,1
Wtf  There is Jeff Bezos on Discord  O   5 28,1,0
Lateley your vids are like the Simpsons plot  You start with one topic and end up with something that has nothing to do wit the title  Like your Million Token,4,2
Perfect reply  This has no use case  Techlead      No  you ,6,2
No other coin token have such great representation as MM,79,8
And so transparent  too  Like how he never discusses the massive drop from ATH and just shills now about the new exchanges and liquidity  He s probably making all his money everyday running scripts to take  25 a transaction while potentially holding like 80  of the supply along with three of his buddies  Who knows  He hasn t answered any tough questions about the massive drop and just shills  It s scary  i think he s a psycho  Compares himself favorably and looks up to doge   all u need to know  This won t end well  imo,1,
Most brokers in the binary world today have taken advantages of the new babies to trade due to lack of knowledge and it is now known that the number of people who get scammed trading binary are higher than those who actually make it big  I am offering you a sigh of relief to recover more than what you have lost  Invest wisely and watch your investments rise with huge bonuses profits  You can either get your account managed or have a good strategy that will help in your trade ,3,
I m Loving the thumbnails  Phenomenal,4,1
Hopefully next pump comes ready to quit my job finally get to be in a jacuzzi with my girl  ,1,0
70  are hodling because they don t wanna sell at a loss ,3,1
I m down 12k on this coin  Hoping she comes back ,1,
 Eric koffler Yes I was banned for asking if we should all buy in the dip  I think they are just so emotionally attached that it blinds them ,1,
Me too  Lol  Bunch liars and crybaby fks in there  I got banned within 10 mins for asking where we thought the price was going ,1,
Thank u for the video  This clears up a lot of misconceptions for the uninformed haters who are trying to trash talk Million Token  Maybe an All Time High of  223 couldn t convince them that this is a real project that has moved on to 4 listings on exchanges already  Maybe they need to see when Million Token goes to  500 or  1000 per share to see that this is no joke  They will look in the mirror and ask themselves  What was I thinking   While they get left behind and everyone is celebrating with drinks on the moon ,1,1
MM is putting food on the table in  this pandemic  Thank God ,6,4
That food was taken from another table ,3,
Should I invest 5k USD in million dollar token today  What are your thoughts,2,3
Million army     ,2,1
Amazing  MM   SUPER GENIUS   Techlead has created something AMAZING      MillionToken,7,1
the most exciting crypto project of the decade    ,4,1
Million Token continues to dominate  buy now or cry later  let s pump it up      ,7,1
Bought at 5  as soon as i saw your video ,1,1
if u were one of the people who banked on shiba inu binance listing and liked that  and you now own MM million  you re gonna LOOOOVE this,2,1
 Millionarmy,6,0
buying Million is probably the most fun experience i had in crypto the past half year   nice discord too  of course i hope MM will go to a 1000 or beyond  but the experiment  itself is why i went into it   i won t take more out then i invested  and enjoy the ride    ,5,1
I hope  MM reaches 1Trillion  market cap make it happen please,1,2
The experts criticizing Techlead keep releasing to do list tutorials in the meantime,6,0
I love it for the first time I am in a moonshot reasonably early on  I recon everyone getting in under  200 will make life changing sums off 10  MM  50x growth to 5 billion which is still less than 1 3rd of where dogecoin market cap is currently  If it catches up with Doge that will be about 180x growth of your money  not financial advice   just a social experiment after all   don t sell your house and yolo all in like the Dogecoin Millionaire unless you got 2 houses and love risk taking  You don t want to be selling your butt at the truck stop like Strong Man Finance is always joking about ,14,1
Another roaring video from our fearless leader   Your community is strong  enthusiastic and proud of Million Token  Excited to go with you first class to the moon     MillionToken,7,1
this is going to be big guys ,3,1
I pushed the boat out got 24 5 MM average buy in price  75,1,1
