Comment,Likes,Reply Count
Successful people don t become that way overnight  What most people see at a glance wealth  a great career  purpose is the result of hard work and hustle over time  I pray that anyone who reads this will be successful in life   Crypto with an automated trading bot has been the best part of earning massive profit with a good mentorship program and top notch strategies to aquire a successful trades knowing Mis Olivia was very skeptical at first but she really cleared my doubt and I didn t run any loss of her trading   ,52,23
I love the grounded reality of this channel The Uptrend in Bitcoin s continues as we approach the bulls  last stronghold  The daily chart shows that the price has been consolidating extensively over the previous year  We are currently moving up towards the high band of this range  and there is a high chance that the price bounces and starts a short term rally  also known as the  Dead Cat Bounce  scenario  Enlightened traders continue to make good use of the dip and pump even acquiring more equities towards trading sessions  I d say that more emphasis should be put into tradng  since it is way profitable than hodling  Trading went smooth for me as I was able to raise over 9 5 BTC when I started at 1 8 BTC in just 4 weeks of implementing trades with signals and insights from Chloe Reed  I would advise you all to trade your asset rather than hodl for a future you aren t sure about Say hello to Chloe Reed for a fix  yt,19,9
My greatest concern is how to recover from all these economic and global troubles and stay afloat especially with the political power tussle going on in the US ,205,7
 Luis Vargas I just looked up this person out of curiosity  and surprisingly she seems really proficient  I thought this was just some overrated BS  I appreciate this ,1,
 Luis Vargas Thank you  i just looked her up and sent a message hoping she gets back to me ,2,
I agree with you  I ventured into stock with less than  100 000  and now I m about 17 000 short of half a million dollars  Credits to Nicole Deanne Mckay  She s verifiable ,4,
Gregory  As with any big financial decision  it s important to keep your guard up for economic risks  However  smart planning  time management and seeking advice from a financial adviser can help keep you and your money safe ,3,
I have been having a low income in my trading  and I have already lost enough of money trading myself can someone tell me what to do ,16,14
Metafront Token  presale starting   I am expecting brutal gains 200x,1442,2
this is obviously a bot comment ,2,
Top Metaverse  Altcoin that could do 200x easily in 2022 Metafront Token  is ready for trading soon  Expecting big gains  ,1029,1
STARTING EARLY IS THE BEST WAY OF GETTING AHEAD TO BUILT WEALTH  INVESTMENT REMAINS THE PRIORITY  THE STOCK MARKET HAS PLENTY OPPORTUNITIES TO EARN A DECENT PAYOUT  WITH THE RIGHT SKILLS AND PROPER UNDERSTANDING OF HOW THE MARKET WORKS ,73,123
Bitcoin   reserve currency  dollars   Eth   Visa  Sol Mastercard  Luna   Amex  ADA Discover ,5,1
Yes  and Paxg   gold ,2,
 Astonishing content mate When these reports are bullish take some off to the side lines  when news gets bearish start buying   Keep it simple  that bear correction was the best thing that happened to me   But all thanks to Lopez Dave for his amazing skills in reviewing all chart  trade and techniques for helping me earn 12 Btc when I started with 3 4 BTC in just 3 weeks I believe we are in the spring phase ,117,11
The record I ll love to break is becoming the first millionaire in my family history  I ve read about people coming from the dirt to making over  4millions in few years  and I d love to know how to build wealth and amass good profit against all odds ,457,10
 Flossietaylor OMG thanks  I just checked her out and i m super impressed with her credentials,10,
 Georgia Bear    Natalie    Andrea   Bows     is my coach  you may have come across her on a few interviews  just look her up online to get in touch with her  her details are provided online ,10,
 Flossietaylor who is the coach that mentored you and do you mind sharing how I can reach your coach ,10,
Easier said than done  but I already wrote this down and I m willing to get started ,7,
I m retired and I basically followed the steps I learnt from a podcast I listen to  1st  Cut off instant gratification and start saving  2nd  Get in touch with a mentor or financial coach to hold you accountable and guide you  3rd  Put a good amount of your saving towards investing  Do this consistently for at least 6months and watch  your growth ,12,
Get done with jobs and in order to do this you gotta get the job done   ,5,
It is best you get in touch with a consultant to assist you with your passive investment,5,
Excellent information        a very complete work  without  a doubt and your    information as being useful to me from  1000  20 000 thank you  so  much,1,0
It another successful       withdraw of 5btc with the  perfect  script from god continue blessed you sir,2,1
Thank for  giving such memory to cherish forever,3,0
To be honest      with you l don t know  how you manage to do such a good job every time  Very well done sir,4,0
I just withdraw my profit last two days before now  am glad I did invest with them still reinvested and the trade is ongoing,8,4
I Was so    excited when l received my bitcoin from  the real source thank you   may god continue blessed your work sir  ,4,0
Trusted and       trustworthy platform,5,0
Now I believe     the saying anyone who is bound  to be  successful will be surely passed through a trial and greatfull l took the risk with this service,6,0
I asked him      can your software generate bit coin to my wallet he said thought he was laying not until l received 10btc in my wallet you are really surprised me,6,0
I m got pospositive    sult after  received my 3rd  20 000 payments into my bitcoin wallet thank you sir  ,6,0
Yes you are     the man for the job l got 3btc this morning,8,0
Your support        and your encouragement has always been the driving factors in my life thank you sir,8,0
Everything       comes back to position since I meet him my life now perfect,8,0
Thank you  for the payment you just send to my wallet  l really appreciate all your effort     ,8,0
Even with the current dip in crypto currency s  I m still glad I can smile  back at my portfolio of  109 700 built from my weekly trade  I m having my fourth withdrawal in 10 business days  ,25,26
That s a lot of cash  please can you explain how you make so much cash in 14 days,1,
Great video  I guess that I ve spent hundrets of hours within the last 6 months watching videos on crypto and you re one of two people that I ve seen that I feel like I can gain some proper understanding of the defi space from  Thank you ,2,1
Glad you chose to keep making some videos  You explain things very well thank you for being here  ,4,1
 It is amazing what you do  the amount of time and effort you donate is astounding  thank you thank you    You give me confidence   so glad I found your channel  This is a perfect time to partake in trading as it is volatile  I ve made over 9 2 BTC when I started at 1 5 BTC in just a few weeks with Cischke Kevin Analysis his strategy is so satisfying,149,9
What s the future of Bitcoin ,1,0
 Bitcoin correction down frm its all time high has had the market in a panic in the past months  TA I ve been listening to sounds like a slight correction to around 48 50k has a high probability before next impulsive wave  More emphasis should be put into day trading as it is less affected by the unpredictable nature of the market  I have made over 12 btc when I started at 2 5 BTC from day tradng with Bobby Lucas insights and charts  Bobby is always one step ahead of other analysis    ,87,9
I m new to crypto trading what s the best way to get started with trade cos I ve been making my personal research for a while now  i don t know how to trade on cryptocurrency ,24,15
I m a bit skeptical about news posted on the 1st of april usually ,1,0
Can u check out hex,1,0
I hold high respect for your work mate because you re pointing people in the right direction  If there s one thing I ve learnt recently is to remain calm especially when it comes to investment in Cryptocurrency   If Bitcoin can sustain these recent highs  it means we re getting a period of some relief rallies across  markets would be good  The crypto market is unstable and you can t easily tell if it s going bullish or bearish  While myself and colleagues are trading without fear of making losses but profits  others are being patient for the price to skyrocket  well It all depends on the strategy signal you follow  I was able to amass a lot of profits 11 5 btc  when i started at 4 7btc by implementing daily trade signals and strategy from Feven Lena   ,238,12
Great update  Appreciate it   ,1,1
Thank you for the video  TechLead   It may be worth mentioning that Ethereum is more than just a protocol  it is a community with humanistic ideals   I wouldn t count them out too soon ,1,1
Shiba made me Shiba to the world              ,20,28
Hello  I m a newbie in crypto   what s the best way to get started with trade cos I ve been making my personal research for a while now,2,0
Hello  I m a newbie in crypto   what s the best way to get started with trade cos I ve been making my personal research for a while now,9,13
Hello  I m a newbie in crypto   what s the best way to get started with trade cos I ve been making my personal research for a while now,1,0
You are finally understanding crypto   Good job   I remember your early videos were trolling crypto ,1,1
You forgot to add  as a millionaire ,1,0
I like this move forward in  BTC becoming the  gold standard  of Defi 3    ,3,1
I started watching your videos earlier last year as a beginner before giving stocks a trial and I ve been able to scale from  120K to  580K  I did get an advisor for supervision and accountability as you recommended Thanks ,420,34
The whole idea was suggested by me months ago and I had written it  This video is the absolute best ever but I have a lot more to say about the potential of Terra ,1,1
Brilliant analysis of the different things to watch for on the different time frames I m glad I found your channel  The mind is the man  the poor is in it and the rich is it too  This sentence is the secret of most successful investors  I once attended similar and ever since then I have been waxing strong financially and I most tell you the truth I work with Hilary Blust and got over 11btc  His trading skill and analysis is exceptional ,32,6
BITCOIN SPOT ETF  IMO  PEACE ,1,1
Anybody that will move to Vegas in summer has to be fearless,1,0
Million token all the way   ,1,0
Blessed is Julia who made me who I am today  she s a good trader ,1,0
Never knew crypto could be this profitable    all thanks to her ,3,0
Guess who made 300  gain from receiving signal today  Me    I never believed it ,4,0
I have learned in recent months it is to remain calm  especially when it comes to investments in cryptocurrencies  Learn not to sell in a panic when everything goes down and not to buy in euphoria when everything goes up  I advise y all to forget predictions and start making a good profit now because future valuations are all speculations and guesses the market is very unstable and you can not tell if it s going bearish or bullish while others still continue to trade without the fear of making lose  others are being patient it all depends on the pattern with which you trade and also the source of your signals  But all thanks to Caleb Blake for his amazing skills for helping me to earn 19 Btc through trading chart  I believe we are in the spring phase ,16,4
    I have learned in recent months it is to remain calm  especially when it comes to investments in cryptocurrencies  Learn not to sell in a panic when everything goes down and not to buy in euphoria when everything goes up  I advise y all to forget predictions and start making a good profit now because future valuations are all speculations and guesses the market is very unstable and you can not tell if it s going bearish or bullish While myself and others are trad  With Mr Nicholas Jon Weachter and without fear of making a loss others are being patient for the price to skyrocket   ,90,6
Excellent breakdown  sifu   I had seen lfg make the announcement but you are the first one to break down the longterm ramifications  Gonna keep stacking Luna  ,3,1
I started investment 7 years ago I never lose anything because I was trading with the right person,1,2
Money is an issue that everyone has for a better and luxurious life  life was hard for me until I start trading shiba Inu and am now earning  20 000 per week,1,1
Dude  your channel is amazing  thank you ,6,0
I agree bitcoin will ascend to the capital throne no matter what happens to the economy ,143,8
Made me realize BTC is a multi generational wealth asset   I have maybe 10 years left if I am lucky so will pass the mantle  and the private keys  to my kids   Been buying a little extra gold but mainly silver because the ratio is 79 or thereabouts   If the ratio gets to less than 60 would I be able to get a bullion dealer to convert ounce coins of silver to ounce coins of gold or will all the transaction costs make that not worthwhile   In WWIII times though the ratio is likely to go up rather than down   A bit like should I invest in ETH rather than BTC   The answer is both but focus on BTC    keep the silver  buy more gold ,4,
I went to look up this person because i was questioning the integrity of all this as i felt graceful to have stumbled on such innovative discussion  surprisingly she seems really proficient  I thought this was just some hyped up BS or Advert  I appreciate this ,1,
 Joshua Esbrand   i was never patient and due to being an aggressive investor  lost heavily but a friend who works at fidelity investment connected me to a F A in the person of Brenda Gay McLean who managed my portfolio from  47k to  115k in 5 months ,6,
Exactly  that expression  buy back your time  well thats what investing allows you to do ,2,
Every  1 you invest today is a little bit of time that you buy back in the future  the more you invest  the more free time you can afford in the future  having time and the freedom to choose what to do are the ultimate investing goals ,5,
Elon Musk just bought a big part of Twitter   Imagine the richest man in the world Elon and Jack Dorsey also a bitcoin and crypto lover could do for Doge  Twitter has millions of users and will be accepting Doge    Doge 1 spaceship also launching       ,1,0
This was great  good point  thank you sir  ,1,0
I already double my money with the knowledge I learned from your course  Many Thanks TechLead,6,0
You are always like a breath of fresh air  Welcome back  One love ,1,1
Techlead   Just When I Thought I Was Out  They Pull Me Back In ,6,0
 I ve come back out of retirement to bring you this news     ,6,0
yaaas  don t go man  you really motivate me  I m becomming a better dental student because of your video when you said   what if i worked hard   just curious   then you started to get straight A s in your elementary school  Thank you so much man  you let me learn how to handle my expenses more effecient  I ve still got long way though,1,0
UST is now overly dependant of Bitcoin having stability,1,0
MM will become the reserved currency not bitcoin  Bitcoin had its time  MM token is backed by 1Million dollars  btc is backed by nothing and can go to zero  MM will never go to zero and only has 1 million coins in the whole of the world  My bets on MM not btc ,1,0
TechLead   You should do an updated video that simply states where someone  based on what we know today  should invest their money   Example  where to invest  10 000   1 3 Bitcoin 1 3 Ethereum 1 3 a combination of Coins  or your DEFI system that provides a yield  How would you invest  10 000 to maximize wealth 5 years from now while reducing risk    There is a ton of information constantly evolving  but it would be helpful to see if the needle has moved on where to invest money ,2,6
Put 100  of it into Million Token,1,
you re never gonna get this information for free  or if you get it for free it s gonna be from someone that s shilling their own altcoin  what you want is basically how to make free and easy money  if you want money you gotta work for it  even in crypto  dyor ,1,
You ll need to sign up for DeFi Pro for that kind of information ,1,
Thank you please don t stop  I love your Vids ,2,0
 replay   Value Bomb   Great analysis   video   I agree with you 100    Keep up the good work      ,1,1
 I ve come out of retirement to bring this to you      Love it ,64,5
I ve seen a lot of youtubers do it  it s just to get views  They don t actually quit  It s pretty sick ,1,
some people are so poor all they have is money  ,3,6
Glad to hear you are back from retire    I guess a workaholic is a workaholic after all    I believe every Blockchain will be a reserve of value depending of it s security for the new DeFi 2 0   Bitcoin it s vulnerable to proof of work   energy regulation   with of course is a nonsense   ,3,1
True  Same with Ethereum  The EU just tried to implement  Green  regulations  Who is to say this wont happen to all of the PoW coins  But considering large investments firms are starting to offer it  perhaps it has a chance to be safe of regulations for now  It seems like a good call to invest but keep an eye on it ,2,
Flipflop TechLead,2,0
I ve taken screenshots of this video and printed them on paper  to give more value to this video   Thanks for the heads up    Either way this video got a YouTube thumbs up  ,1,1
Appreciate your feedback and thanks for watching  Don t forget to hit the subscribe button and for more guidance and investment info send me a direct message with the number above ,1,
Its a grift,1,0
wow new background  new apartment,1,0
Spitting facts there again tech lead  Crypto is controlled by Bitcoin it is the granddaddy of all coins out there ,1,0
TechLead  I m your newest subscriber  New to crypto and you are the reason for that  Appreciate you and your content  Starting my crypto journey today  Cheers ,7,2
I agree with you  but I feel like most of terra is leveraged to the bone right now,1,0
First  welcome back  Big Hugs  Second  looks like you are in the right place   I have decide to withhold my crypto insight for now as  I think this way  we can all benefit together ,5,1
when s the next metafora update,1,0
In TechLead We Trust ,1,2
I have a feeling you ll be coming in and out of retirement just like a rapper,1,1
Altcoins are about to blow up           ,1,0
Bitcoin is the new gold,2,0
it always was just about bitcoin and will always be bitcoin only  we don t need shitcoins  we need sound money,1,1
cLQDR,1,0
I think it s a great idea bitcoin is the king of crypto,1,0
I like the idea of UST pegged by Bitcoin  That s very cool ,3,0
BTC forever king,2,0
So crypto have found a way to give BTC a use case  self supporting the ecosystem by purchasing BTC to achieve wider price stability   It s basically a free ticket for BTC holders ,10,1
Good Video and Thank You    ,2,1
Bitcoin is obsolete,1,3
When the world needed him the most he returned ,45,3
awesome   ,1,1
Widiland  ,1,1
Please keep making content  love your videos   ,10,0
Thanks for the invaluable information,2,0
I always take this man s every single word as a joke ,12,4
 Squirrel 2020 Checked his video talking about how BTC will definitely go to  0 in the near future ,1,
BitcoinSV is the real bitcoin son,1,2
Nice video man,2,1
  glad to see news from you   ,3,1
But you just released a video about useless invested money  ,4,2
I beg  beg  beg you to post a how to on your great coin pair liquidity investing  I love your info vids on defi  BTC   crypto  but  as you stated even in this video  so much is complicated and you give THE BEST info  but really need a nice step by step that will even help sell your course  And  no  I am not too proud to beg you for this  Please don t go back into retirement  You are the best in this niche  ,4,0
Bitcoin will go KABOOM   as a millionaire ,9,1
I think sometimes people miss what you are saying your take is on these topics  I love the trolling though   I m like  am I missing something   LOL   You just keep pushing forward ,11,1
The value of a woman is intrinsic to how her feet looks ,5,1
 ,2,1
Bitcoin will be widely used by COUNTRIES and that is what will ensure its future ,9,2
I m the first to watch this video and comment    Any airdrops for me ,2,1
Bitcoin is finished lol too many claims of 100K for months now moon Boys are delusional ,2,1
GG s,2,1
I like this guy         ,5,2
Best in the niche  You know you are getting solid  well thought information  So happy I found him and subscribed  ,1,
Totally agree ,1,1
