Comment,Likes,Reply Count
 kinda hard to take advice from a millionaire living at home with his parents and wears a jacket with the sleeves rolled up    was a fun listen tho  ,3,0
Initially it was interesting  now I notice that it is always pointed out that he is was a millionaire and that he worked at FB and Google  Is that important  Does not matter who works where or worked and what is on his bank account  All just marketing for the  How do I become a millionaire  guide ,1,0
Omg this guy is nuts   No wonder he is divorced      ,3,2
Why do you have to adjust your living standard once you are rich  You can still drive Toyota even you are a billionaire  Warren Buffet doesn t have a premium car either ,3,1
I bet his ex wife watches all these videos of him totally trashing her  LOL,123,7
 Family videos Making memories    jajajajaja,1,
I love this guy ,9,
He is so self unaware   It must be difficult living with this man  It is exhausting listening to him on YouTube ,2,
You just need a personal assistent secretary  managing your chore tasks  taking care of your schedules  You pay it well and it makes your life easy ,2,0
Money can ruin my life if it wants ,2,1
 if I have to take a break to go to the bathroom  that would cost me  500 right there   ,24,3
Resulting kidney stones cost much more than measly paltry five hundred fiats,1,
LMFAO,1,
Absolute genius at writing his script and creating content ,77,2
 Erwin Tan His  script  does sound extemporaneous  but at least on a planned topic  I meant that more figuratively ,4,
did he write it  To me  it always comes out directly from his brain ,5,
Humblebrag   Great content  love how transparent he is about his situation  it s actually pretty fascinating,14,0
Ok,1,
well satire or not it is very useful advice for me  I also forgot about my personal life and was completely focused on my career  I feel you are right about it  I will change my life now  Thanks,1,0
no friends  no wife      is it possible you have failed ,1,0
You can give this guy a bag of gold plates and he would complain it s too heavy to carry ,1,0
So hilarious  ,1,1
8 00 that last part hit hard with me,1,2
Money isn t everything   You cant take it with you when you die  and it will never EVER satisfy you  Money cannot buy happiness  fulfillment   and genuine friendship  Money can open more doors  but it will bring more problems  fake friends  and will tempt us to buy things that will leave us bored eventually  Shoes  games  stuff that we will throw into our closet 2 weeks later  I Love this video  Love to see people be a real human and honest  Love this video ,1,0
Money did not ruin your life   Your incompatibility with your demanding exwife made you salty ,1,0
Wow   I m jealous of you having that much money a year and I don t even have a job yet  ,1,2
The best channel for financial crypto humour on youtube ,2,0
You know you re a programmer when you start using the term  deploy  in finance  Hahaha ,3,0
Sounds like you need a personal assistant whose time is with  20 30 hour and then you can transfer those tasks to them ,1,2
I love how if you re not paying attention to him  you can miss the  dry  humor  like the sexual harassment claims against him at his previous employer    riiiight    ,10,2
I have been thinking this all the time in my life  it is a inner struggle when you read too much philosophy and religion books ,4,1
I m a relative noob on TechLead videos  but still trying to grok the incongruencies of  Money ruined my life  and  I can t take time to go to the bathroom because I have to make more money      Also was at Microsoft in the 1990 s and ex wife hit the eject button once our stock options hit  3 mill  so I do get this stuff he talks about ,3,1
Why don t you rename channel to ex TechLead  ,1,2
If at some point you stop worrying about paying Tax  and feel proud of it  I think you could eventually be a happy guy,1,0
Always a unique perspective from you  TL  It s true  sometimes you can chase away happiness in the search for too much security ,3,0
Health is the most important thing in your life for sure   I worked two jobs last year during the pandemic for about six months   While the extra income gave me more freedom to buy whatever I like  eat whatever I love  but I could feel that my health really took a toll   In the end  I didn t really enjoy my life at all  so I quit my second job   ,1,0
Most of these problems sound like they are result of wealth  and  high expectations  Lower your expectations to basically zero and I think you re good to go ,1,0
You need a holiday  bad,1,2
bitter husband as a millionaire,1,1
10 ways money has ruined my life  Quick pause  this video is sponsored by       You re not exactly helping the situation with that   D,232,7
 paul mccabe That is a very defeatist attitude  You can always make new friends and build up a new life ,1,
I mean we need money  Like he said money is a store of value  So we all need some amount of money  But focusing too much on money isn t  enjoying the journey  it s just trading your time and youth and life for a future store of value ,5,
That is his first point  Money ruins his videos too    Poor thing ,4,
Lol,1,1
This video says it all  More money more problems ,1,0
Just rock on ,1,1
At the end of the day it s all about the relationships and connections we have,1,1
It helps not to take for granted the things that comfort our lives  You re lucky tech lead  at least you had a wife and kid  better to have loved and lost then never to love at all ,1,1
yeah I dont really think the money is what bring him down  If i were him  of course id get my work done and then find a hobby or sum  Have lots of friends  Close with family  Go racing on the track with the Lambo  go to a NBA game  get a boat on the lake  find to go fund me s to donate to  It seems like him just as a person is very boring  respectfully   I think the biggest thing is family and taking those vacations  By 30 i expect myself to already have that million  saved in the bank and from their id transition from working harder to working smarter so im less stressed and make some investments and stuff  Then i can still be at the age to do fun things still ,1,
Give away all your money    easy solution,1,0
Lol Money ruined his life and the  ting  sponsored this video to ruin his life even more    ,2,0
I myself also a depressed millionaire       because my millionaire is 3rd world millionaire   ,1,1
I suggest doing something to help others  maybe you ll get some fulfillment out of that ,1,1
7 51  Time just passes you by  Everybody s out there living their great lives and you re stuck here  storing your value for the future  You trade your current time for the future time and hope that your future will be brighter   This is exactly what doing a PhD be like  and I was kind of hurt ballistically deep for a moment ,69,5
 jnestor481 The time goes by anyway  I lived life fully and exploited my youth  yet I always go around with some big regrets of never becoming rich or never even doing a high education  Whatever you do there will always be regrets  but there will always be thousands of nice opportunities too ,3,
Finished my got my EE degree while working full time and doing night classes  Took a long time   and yea my youth is definitely gone now  Was it worth is   Maybe not  Should have just been an electrician lol,1,
Yep  Those cursed ones who think they are blessed  Let them do all the work for their Lord and master  By all means  get that PHD and become a humble servant to the society  But life is short  maybe your only value is to improve your cognitive function  You can envy those who are partying all the time if you wish ,1,
You are a riot    ,1,0
 Money has ruined my life  This video is sponsored by     ,38,0
It s okay I ll gladly take the burden of money off your hands  because that s what bros do ,1,0
You are your own demon ,1,1
 the things you own end up owning you  WOW,169,6
What s a comforter ,1,
You just broke the first two rules of my organization ,2,
You don t know where I been Lou  ,2,
 Johnny Walker You do not talk about Fight Club ,13,
Watch fight club and you ll understand,13,
He just reminds me of Jin Yang from The silicon Valley   ,1,0
Lol   this guy is so funny  ,5,0
Millennial  I live with my parents to save money  rent mortgage for the Millennial    Gen X er  I live with my parents to save money  long term care facility costs for the parent  ,1,0
 Enjoy your journey because you are probably running on the wrong direction   absolute savage  thanks for the reminder XD,5,0
Become a waiter  take a job at CVS  Home Depot etc get a regular job ,1,0
I don t know what is going on here but I m ripping up my lotto tickets ,1,0
  There s no doubt in my mind that we are not only going bull  but BTCis going nuclear  A lot of people are wondering if now is a good time to buy because of where the price is at right now  I d say it s outrightly wrong to just sit back hodl and wait maybe incur some losses along the line  that s a wrong mindset for an investor because as an investor finding ways to always increase and stack up more coins thereby making prof ts should be the way of lifeThat being said  the market is still all about BTC at the moment and I ll advise current investors and newbies to take advantage of Isaac Steward program  a pro trader who runs a training program for investors newbies who lack understanding on how trading Bitcoin works  to help them recover loss from the crash and also accumulate more bitcoin  with his program i went from having 1 3btc to 9 8btc in just 5 weeks  You can reach him on TE LE GRAM      Isaacsteward and What s   application   447782829841  let s make the best of whatever we can ,5,5
Hire an assistant  These menial tasks is what they re there for,1,0
Me watching tech leads video again    as an addict   ,3,0
this guy always seems to verbalize exactly what i feel as a low 7 figure millionaire     the problem with planning trips  buying stuff  etc as a low 7 figure millionaire  is that you are not really filthy rich as to just spend money without care   So being a cheapskape  we have to research what we are buying  plan our trips efficiently  rather than hire someone else do do the thinking for us ,6,2
You re not even rich lol you re just well off and the rest of us are poor,2,
When people can t manage his own life they go blame something else  he just can t look at his own weakness to improve from it,1,1
I wish I could be your friend in real life  you have so much to teach  and I really enjoy the way you re so direct and honest about everything ,1,0
Thank you Patrick  it reminds me my favorite  song   LONELY  IM MISTER LONELY  by Bobby Vinton,1,1
You mean you ruined your own life not all millionaires make all the mistake of buying and trying to keep up with things  Money has no personality and it s just an item    So yea you  ruined  your life  girlbye,1,0
This is hilarious my man,1,0
I wake up at 4am   work 58 hours a week  I work construction many hazards and short life expectancy  I don t want a lambo i just want to support myself without deteriorating my body and time just to survive,47,8
Well I m proud of you,1,
 TuInfarto sheet metal,1,
Which trade ,1,
Find a way into tech if you can  Doesn t have to be a software engineer  could be a Quality Assurance Test  Human Resources  Tech Support etc  Good luck man ,4,
Oooh sweety  Shut UP       Try living at the park for a while  See if you re more gracious then        Shame            ,1,0
Gives crucial life altering advice about money and time    followed by Ting ads        ,1,0
I retired at 34  Best decision of my life and more time to focus on improving myself and finding the love of my life  Grinding was great for money but didn t get me where I wanted to get in life  Now I just invest in the stock market and improve myself mentally and physically,10,2
You know we own things till things own Us  We can always sell it all ,1,0
The choices you make   can change your life  Decide and just do it friend  Your only stuck as long as you want to be  Good luck ,2,0
Finally I come across with a video I can relate   Jk I m broke in a third world country and from the bottom of my heart I hope you enjoy your life to the fullest with less worries,17,0
Money is ruining your life    Then give it to me brother ,1,1
 T  hLead You re not the real TechLead are you   ,1,
i love this man because he s brutally honest ,2,8
Bro  anyone ever tell you  you re one unhappy  irritable  and arrogant person ,1,1
I know people are meant to laugh at this  but I don t find it funny at all  as a millionaire myself   Stop moaning about what car you do or don t have  and get yourself an ordinary car  How about something very ordinary  like a Ford Fusion  Millionaires actually drive cars like that in the real world   Start buying your groceries and food from middle market supermarkets  restaurants and cafes  Millionaires have also been known to do that  and some of them who actually live outside the SF Bay area even do this on a daily basis    Go and take a weekend break in an ordinary motel   as a millionaire  of course  and experience what this is like  as a millionaire    Go into a bookstore and buy yourself a copy of Jack Kerouac s On The Road and read it  If you do so  you might even be inspired to have a non millionaire  or millionaire  road trip across America and have your life totally ruined by enjoying this experience ,1,0
If  humble brag  was a person,1,0
You can actually still drive a Prius  as a millionaire ,2,0
Stfu  really ,1,0
Hello  is there any chance of enabling automatic subtitles for this  Thank you for enabling for the other videos  I quite enjoyed them    ,1,0
I ve been depressed with money and without money  Let me tell you  the without money depression is worse  Things can always get worse ,2,2
You rea psycho dude,1,0
 I m stuck here making these stupid little youtube videos      damn lol,63,2
Having money is the lesser evil  Try having no money  It s much worse,1,1
I love watching your videos hahahah   I can relate so much though ,1,1
Oh TechLead  the conflicts you face on a daily basis  ,1,1
I m really starting to lose sight of what is and isn t satire on this channel ,1160,33
 NF N  You were right lol  TechLead catches people s curiosity one way or another  They want to hear what he has to say but also want to know how his story is progressing  Some people will mock him and others will compliment him ,1,
 Carl Drogo Its not him but you who dont understand that this channel is not satire  People are laughing cos they cant face whats really going on  Go watch coffezilla about this guy,3,
You probably lack good discretion if you can t distinguish satire from normal content ,1,
He lost everything because he lost his credibility by defrauding people ,1,
there is 0  satire and 0  sarcasm  its all real ,2,
 tatewaki11 so you are saying that he speaking truth all the time ,1,
He s a parody  but he isn t joking ,1,
 Calvin M  oh yeah what else happened ,1,
I d have to agree ,1,
 definty and yet you re still here   watching his videos and commenting,6,
The first half  just moving out of his parents  house  isn t a problem that only rich people have xD,2,
Life is a cruel joke that s why,3,
 Scott O Nanski he lost everything  look up his videos  you will understand  its an experience  i hope you come out the other end feeling ok,3,
 Milo Ragdoll Meow Nice one  for sure this guy will keep telling  exwife    blablabla  for more years to come ,8,
Money did not ruin your life   Your incompatibility with your demanding exwife made you salty ,13,
 Scott O Nanski yes he did,1,
 tatewaki11 He lost everything ,1,
This whole channel is about breaking down and slowly picking yourself up realizing that money isnt stand alone value in life ,9,
 tatewaki11 He don t really help himself  I used to sub but after they way he treated his wife and kids and also the way he talks like he know it all was the reasons I unsubbed ,20,
Yeah it s hard to pinpoint where the satire ends and the psychopathy begins   as a YouTube commenter ,39,
honestly lol,3,
I don t think he knows either,45,
We all are    that s the whole point  Life is kind of like that   ,7,
We re all his support system at this point  I ve been watching his videos for several years and he went from being really positive and optimistic  to trying to figure out how to keep moving forward after striving for success  reaching peak success for a relatively short period of time  and pretty much losing everything  He is an inspiring example of how life works for me personally ,138,
Hi  I ve been following you for over a year  This is my first question   Do you invest in StartUp companies     Maybe you don t like to trust other peoples with your money     If I met you  I would ask you to travel to Mongolia ,1,1
Is it just me or tech lead has lost some weight  Take care tech lead ,1,1
So rich there are two keyboards ,1,1
Sexual harassment claims    That needs more clarification ,1,1
I lived in australia most my life  working  having money   thinking that im happy   but i wasnt   so i moved to the philipines on a farm with no electricity   no running water  no income  just surviving day by day   It is the best feeling having nothing to worry about except the important things like keeping my animals and plant s alive   its a simple life but the best challenge waking up each day to do what needs to be done ,144,5
 best opinion How is he commenting ,2,
You left Australia  The second richest country in the world  Norway is top   with the worlds  best weather  Mad bad decision mate ,1,
OR you could have gone to the outback and become a jackaroo  But that doesn t sound as cool  does it ,1,
Don t forget to get rid of internet too       ,16,
best feeling ever,3,
You are a BOSS,1,1
Well bro  If u don t want your money  can u give me  3k  I need money for stocks  I use the Cash app,1,1
My favourite colour is purple  as a millionaire ,2,1
Hm    mate  not sure if you will end up reading this comment   but if you do  habe you considered trying to get in touch with Dr  K  I think a discussion between the two of you might be quite helpful to you  Plus  it would be extemely interesting to listen to ,1,0
If you weren t happy with your marriage many of those things become much more difficult  It can feel like you re in limbo ,1,0
I quit school because i could not sit through my cs41  class for 2 and a half   i work 12 hours M F able to survive and im content   My freind with a masters showed me how miserable he is that changed my mind,1,0
those sponsor segues are much better than LTT,1,0
Eventually the right one will show up  You don t have to look  Will help you rise,1,0
Dating is a distraction  Heal first ,2,1
Stand in Gratitude      Step out of the shallowness aka matrix,1,0
so    to you  being poor is harder than being rich   lmao,1,1
 i just triple my money with crypto every 3 4 years  been happy ever since  ,1,1
yeah i feel soo sorry for you ,3,0
Bruh    don t be so cheap  Use your money to make more money and just live happy  go spend money and do what you want,1,0
If you want to be happy again  burry all your wealth in a place you can t find and become poor again  Then become rich and discover your old wealth  You ll be twice as sad then  Repeat ,1,0
Fantastically honest video   Increased income by 600  in 2 years  But still the same broken relationships  trivial daily tasks and the added bonus of begging friends and family ,1,1
Preach it brother  We re in the same boat  Lots of money  but lonely ,1,1
You will find happiness again    I believe in you ,7,3
R u ryoshi ,1,0
You are not your f  king khakis      The things you own end up owing you ,2,0
Mo  money  mo  problems ,1,0
If you want to lose your wealth and life output  just get married and divorced ,1,0
I want to off myself just listening to you  I hope you get some help,1,1
Well said  Since you know everything  Just do it  ,1,1
 Having money makes it harder for you to trust other people   this is a huge takeaway  Money can bring out friends you didn t know you had  Ever had to ask yourself is this person my friend because they like me or they just hang out and expect me to pick up the tab ,9,0
go become a monk   ,2,0
Don t get married  don t live with a woman    spin plates ,1,0
I m planning to never leave the place I grew up  You can t buy friends or community  You can t buy people who knew you when you were younger ,1,0
Tech  Money sucks BTW here s my referral link  Lead,1,1
I dont know if he is griefing or flexing as a millionare  Interesting ,1,0
As a millionaire,1,2
wise words    cherish the present,1,1
hmm money has ruined my life  here is the first Ad for you ,2,1
 Do you think money grow on tree                                     Uncle Roger,3,0
just give all your money to me  and you won t have any problems,1,0
Your ex wife sounds annoying,1,1
Your coffee looks disgusting   it looks more like tea,1,2
Whats up with  as a millionaire  tag in every video ,1,1
5 02 Tech lead bragging,1,1
This episode    so good    The dead pan delivery    Oh man  wisdom   comedic delivery so dry you could make prunes from grapes      sorry about the whole crappy life thing but dam you got us crackin up out here so thank you for that   if you ever come to LA come play some frizzbee with us anytime    ,1,1
 I can t be bothered to get up and go to the bathroom it costs me  500 00   Then   These days I just play video games     D lol wut,1,1
Chasing money can be a dangerous game  using your wealth to free up your time to help others is the best goal ,1,1
My advice to anyone with new money   don t change nothing   I view my self like an animal   Like a dog  Very easily amused  Doesn t take much to keep me happy   1 meal per day  sometimes 2  A walk  Hobby or 2  And a woman that s not American   because well you know how they are ,2,1
no your shitty spouse and city ruined your life  Stop being so analytical and enjoy your life,1,1
It hasn t ruined mine   Never married man in 40s  current NW little over  2M   I am a devout Catholic so God comes first in my life not     You have to be content with life without money  then when you have it you will still be content   And don t marry anyone who doesn t share your views on faith and finances ,1,1
Catholicism is a great religion and faith ,1,
I think you have HUGE expectations on your time  energy and effort  You made some good points  but there s nothing wrong with just cashing out and walking away for a while  It really seems like your going through a midlife realization that the value your putting into your life isn t measuring up   1  Do you go to the gym   The way your acting honestly seems like nice guy woe is me energy  Which leads me to believe you may have low testosterone levels  If you constantly tame your dragon  this also will produce depressive like states  2  I m no spring chicken but I brought myself out of an abusive home  minimum wage and pull in 80k and am really pulling myself out of being unhealthy and starting to be desirable to women    2 months of going to the gym  I live at my means and absolutely love life   If I were you and you wanted to see your outlook change  Join a gym  spend two hours a day there and learn to leave your phone by the pool  hire a trainer and get ripped  Get your hands on a few books  Unplugged Alpha  Watch Casey Zander and other pro Alpha type individuals and really find that internal compass and lion outside of your quest for money   While i m very shortly joining the high ticket sales end of things and starting to change my life financially  you gave some good advice that I can avoid making the same mistakes personally   I d love to talk to you and learn from you  I m sure we can help each other ,2,0
Couples need to make progress together to stay in love  Appreciate their progress or even better actively help them make progress towards their goals ,4,0
Money has ruined my lif   Here is add from sponsor       ,3,1
Money didn t ruin your life    YouTube did    ,1,1
No problem  I ll save you from this horrible problem  Just give all your money to me and start from scratch ,1,1
Ditto  as a thousandaire ,1,0
I can relate to what you have been experiencing  It s important to find entrepreneur groups that have common interests  It is very lonely being a small business owner and having people who share your experiences can make it easier to deal with the issues you are having ,1,0
5 00 That may be the first or even only time I ve ever laughed at a joke with sexual harassment as the subject  Well done ,12,0
IDK what to say man    you just care about being ex google facebook and your money    no one likes listening these things too much at least not me    everyone would be much happy if you just concentrate on adding values to their lives instead of bragging your success    you should just focus on spreading education as you do and not the bragging    because that s the reason you lost so many viewers   ,1,1
I am NOT convinced that you are rich as a Millionaire will never brag about being so   As a matter of fact  whoever does not have money is poor but that who have ONLY money is poorer   Be yourself and believe in something more valuable than money   Cheers  Dr Walid Aly  NB  Your stories contradicts themselves as you say that you wanted a high end furniture to fit a house in an upmarket area  how does that match your claim to be a minimalist living from a hotel room  ,1,0
 this guy so cringe,1,0
Taking his statements about his current life at face value  this is what can happen when you re past the point of making more than enough money and having more than enough assets but you can t take your focus off of trying to make more money and living as frugally and as financially optimized as possible   If he d put his assets into a passive or semi passive investments  spent a reasonable amount of money to enjoy life that still wouldn t decrease his networth  focus less on making more money and more on people  on himself  on improving himself socially or otherwise  on relationships  or something he truly enjoys doing  he d still be a millionaire and much happier to boot   He seems to be subconsciously focusing only on things that would make him a bigger millionaire  while it s obviously not money that needs to be improved for him to be happier from what he is saying   Money is obviously very important in life   But this seems to be a great example of the level of happiness money can buy when one doesn t focus on anything other than trying to make more money   It s a great irony that the mindset which can get you to become a millionaire relatively quickly is also one that would hinder your happiness after the fact ,2,1
 High End Pottery Barn furniture   I love this channel     ,2,1
More money more problems  But yeah since I ve become a thousandaire I have much more problems than I had as a hundredaire ,1,0
He is soooo funny  God the sexual harrasment comment really killed me ,1,0
People in USSR kept their savings in bank  but when the country collapsed their savings turned to zero  So it is better to have material wealth rather than   money   When fallout will happen if you had a Lamborghini it will remain a Lamborghini  but your money will turn to nothing,1,0
I d like to see Techlead s wife in one of these videos ,1,0
My heart bleeds for you    ,1,0
 A man who knows how to make music will never be lonely    I might only be a thousandaire  but I am never lonely   ,1,0
Dont call your videos stupid  in this world where everything push you to overvalue money  it is so important to hear wise thinks you saying,2,0
Your video s aren t stupid  Thank you  great content ,2,1
Ahahahah this guy would  wash his dog  but  outsource  his own bath   like a geriatric one  Hahah,3,0
you need ex millionaire moniker,1,0
    your last view videos have all been around the same topic    everything is bad when it comes with money  bitcoin is going down  wife left  etc etc     it sucks to see really smart techie people being so weak and stupid  i think your overall issue is lack of life management skills  I feel sorry for you because you are so smart you locked yourself in a self built technical jail built with a foundation of wrong understanding about life  there is a force and energy of life happening inside you right now  understand what that is  all other things will fall into place  including Marry  PS no fancy job or academic credentials can make you into a truly successful person     it all comes down to mental maturity and understand about one s self and life around them  please understand life more and i hope you become happy in the end  because right now you don t seem happy and I feel sorry for you because of that ,1,0
Money only brings out someone s true qualities  Success only matters to the one whom has obtained it  No matter how much other people praise you  you re the only person that validates it  If you think family is a true sign of success then just create one,1,0
Thank you for sharing   It s  so Try  ,1,1
Throw the vacuum in the trash it s simple,1,1
Read the Book of Mormon and start gathering enternal riches which do not corrupt ,1,0
Bro  give me your money then     ,1,0
It changes people  right  Whether it s the one with the the money or those around them  Omg lol the lambo bit  seriously tho  EVERYONE is after your pie  It s sad  stressful   now that you have something  you must protect it ,1,2
Jesus this guy is such a robot,1,0
Guinness world record for attaining the most no  of  ex s ,1,0
ex husband  Lmfao,1,0
So give me some man,1,0
Its a luck that some one loves who us with out bothering about the wealth     leave the money matters jst live free    ,1,2
I can sympathize with this  Too much money early on has the same effects at living on government welfare   It s a trap you can t escape ,2,1
Your problem     You equate success to money     From one millionairento another ,1,1
Man  you achieved GREAT things in your life  apps and so on   Be proud of yourself    Money didn t ruin your life  be grateful for what you have when people are dying ,9,3
 Infinite Kali I know that dude    But I mean  I just don t know why people watch him till this date    I mean a youtube channel is supposed to add some value to your life rather than for listening to someone s personal opinion and that too not much useful    I guess this channel has always been about showing off  the arrogance and just being full of yourself  it just doesn t adds that value to one s life    This guy doesn t respect his viewers in any way  he see them as an opportunity to make money  and now he complains about it    I just don t know how many more people will go into depression watching him coz I just feel depressed watching him  And I understand that he is depressed himself but then you shouldn t have done those things in the first place that brought you here  right   Believe me  he knows about everything good or bad he s doing withthis channel since the start but he keeps doing that because he just doesn t want to change   ,2,
 Anmol Bajaj I know  I think a lot of people rather have problems BUT a lot of money  than money limitations ,1,
I wish he felt that way    That gratefulness even for once in his life    But his arrogance  his ego always came in the way,2,
your personality ruined your life,1,1
I can understand where he is coming from  ,1,0
Go to Vegas and get hookers ,2,0
Return to monke,1,0
You need to get away  maybe a cruise ship or hike moluntains ,1,0
