Comment,Likes,Reply Count
Wow  vitalik is very awkward   He seems very effeminate and his mannerisms are odd  I was surprised to see how emaciated he appears and perhaps with some motor control impairment   Is it just me seeing this ,3,3
Of course you re not the only one seeing it but people are just filing it under  typical weird and awkward nerd  look and not paying attention to it ,1,
Musk is a troll and fanboy  He wants friends  he wants acceptance  Hahaha  Dorsey is a freak pot weirdo  These people are fake  they are vultures feeding off stupid sheeple  The ARK lady is so fake ,2,0
I like Million token project,1,2
Sir  you are truly a master of self promotion  Bravo ,2,1
vitalik is just another robot,2,1
The shade in that ending was real ,2,0
  For the algorithm ,1,0
Cathie Wood  is such a charlatan  it s painful to listen to her nonsense  Her cult following thinks she s a genius because she made money in a bull market ,1,1
Vb is not human ,1,1
 Poppers NFT yeah and it s so sad to see that he is going for the weak ppl in his audience,1,
Haha  Not like he s trying to divert attention from him running one of his own that s falling apart rapidly,2,
you re taking it all wrong  crypto for world peace because the amurican govt can no longer sanction other countries at whim and bring immeasurable damage and sufferings  it s all about defeating the senseless bully petrodollar that gave the privately owned central bank of the reserve currency of the world to print money out of thin air perpetually  further widening the gap between poor and the ultra elites ,1,1
Hey techweed   Hurry up  Keep diverting your ill begotten assets from your m m currency  hitting 50 on its way to 0  hurry up ,2,1
are you going to stop making video after you scamed the people with your Million token ,2,2
I can t explain how I feel each time Il receive my payouts from your platform  lll can say is that you are God sent to my life thank you Tradenickfx God bless you for being a good and trusted account  manager I will share the news all over  Goldman  pages that this is your  messager  profile   on          TradenickFx,5,6
Crypto Lead is back    Bravo,1,1
Can somebody make a bot to report the bots      I ve reported 10 already but I think they are created automatically  Btw  thanks youtube bots for keeping the platform protected  yeah right   ,1,1
To the moon                                                                                                                                                                                  ,2,0
This guy is smart ,1,1
Million token is the future  Lets goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,1,1
techlead sold his integrity for big    Million token  You know it s just a garbage of nothing and he wanna pump it up and just sell it ,2,1
Trolling levels off the charts as usual xD,1,1
This Guy is so fake  And your community is trying so hard to pump it  You all deserve to end up in jail  So greedy  Btw your community coin lost 25  last few hours  Regular people will lose money yet this greedy ex tech lead gonna take all that money   ,1,1
TechLead is razor sharp  sooooo on point consistently,2,2
When Elon says  a little bit  remember  this is one of the richest humans on the planet      whale,78,5
A little to him could be enough to feed a state town,3,
The main purpose why Bitcoin exist is already dead and forgotten  Bitcoin is already under rich people,1,1
except for the paid commercials of the million ofc ,1,
 Those people may work a whole day for  2        Really   I mean I know they are poor people there  like every other place in the world  but do you think everyone is poor   Lol I thought you were smarter than this  For you to think that all Africans make  2 a day        Don t be 2tupid  SMH      ,2,1
That b word bullshit is like the web summit  A handfull of nothing  They are talking away from reality ,1,1
hope creates world peace         what have people who owned bitcoin have done to make the world better  nothing ,1,0
Mont Saint Michel   great    ,1,0
ok i m out  enough with the crypto sh t  he knows how to destroy things too as a millionare like destroying his own channel  no suprise i guess   clearly he does not respect the channels subscribers ,1,1
 I PRAY THAT ANYONE WHO READS THIS WILL BE SUCCESSFUL IN LIFE     SUCCESSFUL PEOPLE DON T BECOME THAT WAY OVERNIGHT    WHAT MOST PEOPLE SEE AT A GLANCE WEALTH    A GREAT CAREER    PURPOSE IS THE RESULT OF HARD WORK AND HUSTLE OVERTIME     ,8,27
Let s not forget that TESLA did buy Bitcoin and that Elon said that SpaceX will probably buy Bitcoin too  So he seems to do put his money where his mouth is   Long BTC  Long Million ,1,1
Neither Kathy or Tech lead don t know what they re talking about  ,2,3
Million Token will end up being in the top 5,2,1
I don t trust any of them  They changed their minds where their money goes  My money is not going to any of their stocks  F em ,1,1
Tech lead  thanks for sharing your thoughts   I liked learning about the policies around the BC arena  Wishing you a relaxed weekend ,1,1
function x coin,1,1
Nothing about Cryptos TANKING across the board the last week ,1,1
The number one currency criminals use it s the dollar ,1,2
Okay  okay  Getting back from brainless MM shilling into the good old TechLead sarcasm  This was a lot more authentic  this channel is funny again  Hurray ,5,1
The Three Stooges meet to pump up Bitcoin because they re heavily invested in it ,2,1
you will buy higher techlead  you are very behind on the latest developments ,2,0
The video has some degree of bias and marketing for your own token at the end   Elon Musk s so called   insignificant  holding could be more than MM  s market cap  ,1,2
Some degree of bias    Hope ur joking  TL is all about himself and screwing others over,1,
The close of this video and the product placement of Million Token had me D Y I N G,1,1
 Store of value       HMMMMMMMMMMMMmmmmmmmmmmmmmm  Disagree,1,1
million token crashing  hard guys get out b4 u lose all,2,1
Techlead no longer is the techlead  I enjoyed his life advise and views  but now it s just a crypto channel  Unsubbed ,3,1
Hilarious how techlead spits truth about crypto coins being pretty much useless while at the same time plugging his meme coin  as a millionaire ,8,1
Can i buy MM in pancake with bnb ,1,1
 Gives financial advice    This is not financial advice ,1,1
                       ,2,1
that was very entertaining,1,1
TL is always a step ahead in the game  Social Tokens are the next big thing  and MM is leading the way with explosive growth in less than a month ,2,2
Calling a realistic perspective bearish is the problem with the market right now  Most who are in the ecosystem are bullish on cryptos success  It s going to take time for real adoption and all these moon boys speculating price will fade away  This man is just clever to endorse is own coin he will exploit any negative aspects until his token reaches a hard wall ,1,0
The last time I saw Elon make that face was when he was on some sort of a fireside with Jack Ma  The  WTF are you going on about  look ,12,1
  video feels so not genuine when you its an advertisement for your coin  ,4,1
Such a great analysis man ,1,1
I BEG U   come back to the world of IT and  software  development  Devs still wanna be inspired   ,1,1
Bitcoin going up   Million token crashing,3,1
How s the meme token going   Can you see yourself pushing that 3 weeks from now   Man your fanbois are gonna be butthurt,5,1
Sooo no more CS advice ,1,1
Does Cathie Wood do startup investing  I feel like it would be the easiest person to convince with my pitch  All I have to do is use  Convergence of AI and Blockchain technologies  and I m funded  100  ,1,1
Then ending  hahaha genius   ,11,2
WTF i clicked on video to listen Elon about BTC  you are throwing MM coin again n again  It s so annoying ,3,1
I don t understand why Ethereum is still so prevalent when it can cost  20 for a transaction  Surely there are better alternatives out there   It s exactly the kind of system you would have if you wanted only the investors to benefit   As a digital currency  it is basically useless ,1,1
The truth about Million Token https   youtu be 4wUjyjmk8ro,1,0
Great analysis  bro ,1,1
Vitalik take it away      so  ,1,1
million token is not growing  all lies,2,1
This is when lead tech Shine ,1,1
he s moving it prolly to his costa rica bank account,1,
That was the best ending and most awkward mic drop ever ,40,3
Another great video   ,2,1
Well just maybe if EM gets onboard Million  more MM holders will be able to afford his cars ,14,0
Best crypto commentary ever,1,1
Can someone explain  If it s all about the community and bringing up the coin in value  then is this not an admission that even this coin has no inherent value    ,2,1
The ending though     ,7,1
First he bashes all the other cryptos  then he plugs for the MillionToken   Way to go ,22,0
U said companies have to mark up the price when price goes up  this is not what she said  They don t record income when price goes up ,1,1
This used to be a semi interesting channel before it became an infomercial for your own profiteering every episode ,3,1
TechLead  you really won me over  I appreciate you speak quickly and get to your brilliant points succinctly with humor and know what you are talking about  without milking the clock  Good stuff  Thanks ,19,1
TechLead doesn t even need to put ads on his video anymore  His entire video is the ads,1,1
what a freakin awkward ending from vitalik  P,60,3
        By TechLead Spam  Reported ,1,
For the algorithm,1,1
thanks for not being a shill,2,1
This guy is full of pessimism,1,1
So true Tech ,1,1
5 20 Elon is a hypocrite    he would not accept bitcoin for tesla transactions  And Dorsey     looks like a lazy horsey   We need TL to start bashing these Tech Titans ,17,2
USD has been proven to be used more than crypto by criminals  Period ,2,0
Thumbs down for the token shill ,2,1
The more I watch TL   I understand crypto much better   I love your approach and I can flipping understand ,3,1
Liked your videos and now just disliking them  cause look what have you become  All this channel now is just to shill one coin and trash on everything else  it s just sad ,2,1
Nice million token ad TL,3,1
12 09 isn t that Eth boy wearing a man s purse  OMFG ,1,1
love the weird stuff you do with your hands in the thumbnails,8,1
Shill you crap coin some more,2,1
man every time i watch one of your new videos i buy more million,5,5
It s all about the community,1,
hey man  you re channel is now just dedicated to shilling Million token ,1,0
the way vitalik walk away   hahaha,2,2
lol this was just an ad for million token,1,1
Jack dorsey s looking more and more like his hero Vladimir Lenin ,7,2
Look at Safemoon crypto is going to the moon    ,1,1
This man honestly has the straight forward view on crypto currency  This is more valuable knowledge than the other channels that just look at charts and say we re gonna be millionaires ,28,2
Hahaha tech lead  His sarcasm is unparalleled ,1,1
Hey techlead can I give you the shirt off my back for a few million tokens    My shirts limited supply and deflationary I m value  its elastic and can be stretch snapped in a moon shot like million,5,1
dang no need to bash btc to promote million coin  tl ,1,1
In other words  have a good time losing all of your money ,2,1
 You are losing the plot for your channel  Think of some good content ,2,2
He needs to pump MM  Where s he gonna get   to pay all the lawyers to keep him outta jail ,1,
 MM  is a joke  EatTheBlock,1,0
Why are you keep deleting my comments  Are you that dishonest ,1,0
It wasn t the B conference or Musk that pumped BTC   although I m sure it helped  it most likely was the news that effective immediately JP Morgan is offering Bitcoin exposure through GBTC to all of their wealth management clients  Considering the JPM fund manage s  630 Billion this is a BIG deal  Oh and in case you were wondering NO  they will not be offering MM ,1,1
So cringe when people shill coins using the term  community  just screeeeeams bitconnect   ,2,1
I dont think this guy realizes how funny he is    ,2,1
Great job TechLead ,1,1
Accumulate  bitcoin  Don t get rekt with shitcoins  folks ,1,1
Very good  I love this video ,2,1
So true   Africans will get slaughtered with the fees in crypto  as an African   I like this guy and I listen to him because he is a realist  He will tell you what you should expect and not sell you some fantasies  As to how he got to know people down here don t even make  2 a day  well  that is so so accurate  Love your realistic analysis TechLead keep it up ,2,1
11 39 loooooooool  rolex  gucci,3,2
To think  If it weren t for social media  your parents would be the only ones you d be making miserable  Ah  progress and coffee ,1,1
ahahaha this is GOLD ,1,1
That ending   ,15,1
MillionToken is such a great token  I will buy the dip all day babyyyyyyyyyyyyy   ,12,4
this is a ad for million token why would he say anything is useful but mm,1,1
million token is in the shitter lol,2,2
Man you launched million token on Ethereum  a proof of work blockchain  instead of Cardano which you ve been shilling  what is wrong with you  And right now gas is at 16 20 Gwei   0 68 medium  to  0 85 on the high end   And you re disabling comments on your million token community posts  You re so weird Lol,3,1
MM coin isn t doing sht  Glad I bought high ,1,1
Dorsay cant stop waking off his beard,10,1
Techlead complaining about kath wood jargons and then doing the same with million token at the end lol ,2,1
Entire episode is an Ads for his coin  WTF,1,1
  the end with Vitalik lmao hilarious,51,3
Man all he needed to do was walk off HAHAHAHA,1,
lmfao proof of humanity hahahah,3,
This is why I m bullish on Cardano  but bearish on bitcoin and eth ,1,1
Haha  The transaction fee will slaughter them,4,0
HODL   ,2,1
MM is down 70  from its ATH  You ve failed to address this in any of your videos ,1,1
Love this,1,1
Cathie Wood knows what she is talking about  Go shill your sh tcoin,1,1
Gotta love how Techlead HATES all the lead techs  ,13,0
Bro How much money the chinese government pay you for these v deos,4,0
techlead is the real mvp in crypto   the others are fake  credit to Elon tho,1,1
You really need a new word to  bullish  lol,1,0
 she doesnt even know what shes talking about     thats actually true,36,0
The endinggggg lmao  ,2,0
Lol this was good,2,0
Dam tech u wrecked them lol,5,1
Capturing electricity is one of the most expensive inventions in this world  it s crazy to think but lightning shoots out of the ground  it doesn t strike down,5,1
SOOoooOo every videos is going to be you look shock as ur thumbnail  how s crypto isn t doing well and u promote ur MM coin ,3,1
Didn t you say that etherium 2 is total bs and unscaleable ,2,1
Great video  I m starting to like this MM million token ,14,0
Cool  Vitalik is YOU  TechLead  in a different  disguise   ,2,1
The B word made me a bitt bullish on btc i placed a long at 29800 made some good 2x ma btc holding of 0 01 to 0 02 but now when i saw this vid i was like yea better sell ma btc to xrp and xdc fuock love ISO20022 coins we need the banker s for the big monney and now i get 2 airdrops for XRP hahaha yea free coins love it,1,0
Federal Reserve can use Bitcoin as deflationary to there inflationary of the US dollar ,1,1
Vitalik Buterin is so awkward   ,1,1
best outro 2021,3,1
May be he DogeCoined you  He said  I am heavily invested in Tesla   space X  and Tesla spacex is heavily invested in Bitcoin  so   ,5,1
The woman knows nothing and tries to fake it ,1,1
Do you still want to fight with Vitalik even though your coin is built on the Etherium block chain ,10,0
Tech Lead FUDDING BTC to shill MM ,1,2
You are  my favorite pessimist,5,1
Tech Lead  you should consider a bridge with Avalanche for Million token  Transactions are very fast and the gas fees are the lowest I ve experienced,1,1
 millionarmy  best community ever,1,1
I find myself agreeing with him but getting tired of the MM shilling,3,1
Million Token  you got to pump it up don t you know  pump it up      ,8,1
If memes are the deciding factor according to Musk  Million token is going to the moon  ,3,2
I have enough data points to conclude with high certainty that Jack and Cathie are not authorities on crypto  Elon and Techlead have a much better grasp  Eth founders vitalik and Charles are an order of magnitude even higher ,3,2
What techlead really thought about bitcoin yesterday   this should go back to 28k ,1,6
My confidence in tech lead is why I won t make my first Million Token sale for at least 5 years ,19,5
How much is he paying you  Cash or MM token  im guessing the latter,2,
Wow  how cool   Million   Crypto 2 0,1,1
Excellent   BitBoys head is exploding right now     You just took down the curtain and they will be coming for you now         Keep it up,6,1
Great critiquing   ,2,1
All I ve been doing with MM was yield farming     ever since Techlead asked to provide liauidity like 2 videos ago   ,6,0
Rich people are weird looking  ,1,1
MILLION ON BITMART  PLEASE   ,3,2
Are the MM token in BSC and ETH the same   A lot of  project  have 2 dissociated tokens  one for each chains  Is MM in the same case  or is it more refined  ,5,3
They are the same  BSC is just a bridge,1,
That ending was Gold   ,61,0
I can t afford to lose any money so I will put nothing into Million token ,1,1
love your commentary man ,2,1
I love MM because it shows the people community controls markets ,1,1
I invested in Crypto since 2017  recently I sold almost everything  But the only thing that I m buying right now is Etherium and MM very heavily  The reason    ask me later and I won t need to explain anything  the price will tell it all,5,1
Steve Lee  OMG Elon Musk and Jack Dorsey      Elon Musk  How do I get more followers out of this    Jack Dorsey  I want to get political but won t   Cathie Woods  Whhyyy    am I here again   ,13,2
Vitalik Version of  Mic Drop        Therefore stands the  vital  in Vitalik   my man,13,2
Not going to lie the shade he puts on Eths God Child always gets me laughing    ,8,1
The community on discord is so fun for milliontoken,3,0
Great video Techlead ,3,0
TL really made some good points  Elon  Jack and Cathie are all predators culture vultures  Trying to appeal the millennials and use them for their own success,2,1
I wanted to puke my guts out watching that stupid freakin zoom call with them 3 freakizoids,1,1
Bitcoin will never replace credit cards   Broke people will still wanna buy stuff they dont need   And that is a lot of people   Ok so that is small transaction   And the gov t will wanna put their nose into your business when it comes to big transactions  ,1,1
U have no idea what ur talking about bro  I feel bad,1,1
The awkward handbag walk off at the end hahahahaha,14,4
 Jeff silva he s not human lol,1,
why Vitalik is that weird bro  LMAAAAAOOOO,1,
Be good if the million airs donated some tokens to other holder when they become millionaires from the token    ,2,1
And then TechLead just become CryptoLead  Forget if you expecting to see him talking about something else,4,1
I m having a hard time investing in your coin  Keep hitting road blocks ,1,6
 NIKO Gate io is a centralised exchange that now lists million token  might be easier to go that route if you re having trouble with Uniswap  it s not the easiest onboard  ,1,
Vitalik sure knows how to make an exit   ,10,0
From my experience since musk is bearish in cryptocurrency then  Dorsey will be also bearish    because he is copycat  of musk,1,1
Buy the dips and continue forward  I would encourage anyone in Africa to invest in the ALT coins and then you build up a base of support for BTC and ETH ,6,1
that ending though lol,4,1
Great analysis  Tech lead dropping real truth bombs  totally  agree about Cathy and Jack  even a 10 year old won t fall for what they were pushing ,5,1
I would like to buy million token merch  Wen million token hat  i like Lions,1,0
The plug for MM was epic  this video receives 5 lions      ,33,1
Crypto is dead  Million just won t lie down but it will when the Walking Dead crew get onto it ,1,1
I can t stop laughing ,16,1
 MillionArmy all the way   1 billion market cap here we come   ,13,3
 Castro Moore it is on the down slide,1,
Million token is a crazy coin was fun at 220 hope we get another good run of holders     ,9,1
TL makes the best analysis,2,1
Come on man  I pay for non commercial in my videos  what are you try to convinced me to use your now meme crypto token if you in another videos tell to people that is a joke  and nothing to do like stablecoin like Cardano ,1,2
 A Soup Salad of Technical Jargon  lol,146,7
 LetMeTry Science Hi Cathie Wood,3,
 triton62674 Did you read the part where I explained why she didn t reiterate further  Or did you conveniently ignore that too ,1,
 LetMeTry Science it s a little absurd to give some hand wavey answer dropping terms like AI and block chain in the same sentence and not expounding any further  What she said is something literally anyone would say that brings neither insight nor value to the conversation and is more likely to be heard in when smoking a bowl with boys than at a major conference ,12,
She spoke about the convergence of AI and blockchain tech giving birth to things we can t predict just like with commerce and the early internet  That s why she didn t iterate any further because SHE COULDN T PREDICT what that convergence would potentially create  Just because you don t understand the  jargon  doesn t mean it s meaningless jargon  It just means you need to improve your listening comprehension and curb your increasingly annoying cynicism ,1,
Love this guy   ,4,1
You speak the raw truth techlead  That is an hour of my life  I ll never get back  What a waste of time,25,2
Lmfao,1,
Cathy wood buys stock for her fund that is dangerously leveraged  TL makes a good point that crypto is a way to get to the masses or community  Elon would love to tap that and get the community and get them  to buy Teslas ,17,2
This is the way ,2,0
Cryptocurrency will never work  May be some things can be upgrade related to transaction but cryptocurrency will not work ,1,1
Solana is even faster and cheaper than XLM  and scales more with hardware so greener too   Nothing beats Solana if it s the tech you actually value   Now  Bitcoin has the fact it s the oldest  most time tested and secure blockchain going for it   so I wouldn t rule Bitcoin out if you value those things over having the fastest cheapest greenest like Solana ,1,
seriously  what woman knows what she s talking about  my problem is none of the guys told her to shut up and stop embarrassing herself ,1,1
 millionarmy,7,1
even with his great sense of unusual humour und rich vocabulary    it s starting to get annoying,2,1
Million Token global brand when ,6,1
