Comment,Likes,Reply Count
Regarding your Cardano sentiments  I would say  hate is a luxury success cannot afford     So long as the philosophy of decentralization is being adopted   implemented then I could also say   a rising tide raises all boats     ,2,0
I m only a recent covert to crypto currency  but so far have a few Polkadot  I definitely will look into Harmony  Already bought my first million token  Loving your content by the way ,1,1
Crypto ok,1,1
Blabla   Copy past information   Nothing special   Don t trust someone who talk about everythink,1,1
What about VET And ADA And XRP This year ,1,1
SHIBNOBI       DYOR,1,1
Yo this was actually a very solid video on all the great L1s  Personally I believe everyone should invest in all of them ,3,0
1  Bitcoin 2  Harmony  3  CRO 4  Polkadot 5  Million,100,7
 CarlosVasconcelos They soon start realizing that Shib is way much more than just a meme coin anymore  unlike when it first started out    ,5,
You missed the best one called Shiba Inu   Sorry sir,6,
shill more,1,
       Crap list,4,
this list is    a joke to say at least,6,
ANJI is where it s at   Could you please post a video about your thoughts on it   ,1,0
Harmony one is the world s fastest blockchain  processing 118k TPS per chain  finality of 1 second per block  faster than the ETH 2 0 UPGRADE  bridge to bitcoin  AMM  lending protocol  NFT market place  google partnership in 2022  hope you don t miss this train   ,2,0
I think you re get paid by Million project team      ,1,2
 Bitshiba  give some info abt this fixed supply coin,1,2
Smug Pretentious Dude  ,1,2
I think you have been watching Michael Saylor videos,1,0
dogelon mars,1,2
I like the arrogance   it vibrates confidence,1,2
Listening to a fool is even more foolish how about that one    zilla s  got your number Techscam,1,2
This guy seems smart ,1,2
 Bonfire Token  ,1,2
https   youtu be Dt04nujsHeQ,1,2
Thanks for commenting Send a direct msg right away What sapp                         ,1,
Hi,1,
Do u recommend investing monthly like a Systematic Investment plan in Any of the cryptos  ,2,2
You will be exclusively part of the millionaire club  Come on ,1,2
Where do you recommend on what platform to invest in like for harmony 1  Or million token ,2,2
Can you please Hathor,1,2
What about Solana   ,1,2
 Worldcoinfinance  You already know,1,2
KING FLOKI    ,1,2
Tech lead is the creator of million token lol  ,1,2
Shiba jindo inu and feg are my pick for the coming bull run lets goo,1,2
He speaks so flatty  almost like rapping  look at window couple of times  seems tech lead doesnt even need to think  his face almost looks like bored  ok   thank you for the information,2,2
It has to be said  ha ha ha,1,2
 TechLead can you review CKB please ,1,2
What do you think of Kilt Protocol ,1,2
You forgot to mention Velas VLX instant transactions  2 cent fees  i stake WAG token for  588 income per week  their DEX is Wagyu swap,1,2
There are so many great minds like you  that don t get it so far  I was bearish  then I made some profits and the I got it  BTC is like the only store of value for the next couple Years  The other currencies will just survive if the tech behind is really life changing  The Fact that many smart people don t get it  makes me so extremely bullish  because this is the sam thing that happens with the internet  Some got it  some not  no matter how smart someone is ,1,0
Can you look up to Sologenic ,2,1
SHIBORG INU TOKEN WILL BE HUGE,1,1
ex Millionaire      but you re the greatest in dry humour ,1,1
Word s can t express how grateful I m to this guys   for them helping me to recover my funds back ,3,0
 STARL  RACA  FEG  SHIB,1,1
  Learn not to sell in a panic when everything goes down and not to buy in euphoria when everything goes up  I advise y all to forget predictions and start making a good profit now because future valuations are all speculations and guesses  The market unstable and you can not tell if it  s going bearish or bullish  While myself and others are trad  N without fear of making a loss others are being patient for the price to skyrocket  It all depends on the pattern you follow  I was able to make 31 5BTC from 10 4 BTC in just October from implementing trades with tips and info from very Patrick,1,1
Do not take financial advice on YouTube,1,1
Buff doge going to make millionars 99  burn,1,1
Titania   ,2,1
wait a min  shouldn t this guy be in prison ,1,1
what about saitama my firend   u forgot,1,1
get early in WINRY INU coin,1,1
Were do I buy harmony tokens   on base coin is tradable,1,1
what do ppl think of loopring ,2,1
He is good  Just follow him about 1 month ago  Last video he mentioned ,1,1
14 42 I love your profile picture  ,1,0
Bitcoin  Harmony ONE  CRO  Million Token CURVE  Beefy Finance  Sushiswap  Ape Board  Zapper Finance,1,1
Great content ,1,1
Dogecoin  I m holding for 5 years ,1,1
dogelon is going to mars,1,1
SAVE YOUR MONEY AND INVESTING IT  INTO STOCK MARKET WILL BE THE WISEST THING TO DO TO ENSURE SUCCESS ,1,0
is pumping now its just been listed   2 more exchanges    up 30 ,1,1
didn t he say he hates cryptocurrency 1 2 months ago  he seems like a smart dude but please be consistent ,1,0
This guy gives great content on this video EXCEPT for the part when he says BUY MILLION TOKEN  Obviously not a good idea  Like politicians saying VOTE FOR ME ,9,2
Errr hes recommending tokens when his own token is in the CRAPPER              I m so glad i didnt buy the shitty thing at  5    ,1,1
He is out of league  He has lost it completely as a millionaire   ,1,1
 maybe ,1,1
COCOS BCX,1,1
That s for the info  Love Million Token  Don t give that other coffee guy anymore free advertising  Keep up the great content ,4,1
Not sure if Charles Hoskins was kicked or not but definitely u were Kicked out Facebook n Google for sure    ,2,1
I love your videos  they re all super interesting ,6,1
Well I know nothing about crypto  but you seem to be doing better  just checking up to make sure your ok   and yes I watched the whole video  ,3,1
You sound like a dueshbag    humble yourself and just get to the point,1,2
I am new  What walet platform do you guys suggest  ,1,1
looks like you ve switched to windows 11 when will you do a video saying which one is better mac or windows,2,1
OK so I decided to take a chance and make a move only based of some random youtuber  Also known as tech lead   Based on this video I went and bought  1  Polkadot   Purchase price   41 42  2  Solana       Purchase price   229 44  3  Avalanche Purchase price   133 11  4  Polygon     Purchase price   1 63    Prices in USD   I ll come back in 2 weeks and leave a subcomment and write how it went ,9,2
Bought a few MM  the crypto of the TL   if all 1 2 million subs did the same,1,2
you re quite famous in my friend circle here in India    Great video tho  ,1,1
hi TechLead  love your crypto videos and love your dry humor even more  can you speak a bit about the insurance industry entering the crypto realm market and which crypto coin is taking on that  task ,8,1
I have been making losses trying to make profit trading  I thought trading demo accounts is just like trading the real market    Can anyone help me out or at least advise me on what to do ,4,3
I like the comparison of Bitcoin to digital gold and ETH  SOL  ADA to technology companies   I agree that Bitcoin is unique  but will it grow exponentially like the others ,7,16
 The Shak Channel415 the best advice is don t spend more than you are willing to lose on crypto   The same thing they tell you in the casinos ,1,
 mark blue sure  keep believing that and stay on the sidelines  Stocks is also gambling as well then  Just like stocks  crypto has projects that are clearly gambling but also like stocks  there s a lot of projects that has real world utilities ,2,
 The Shak Channel415 blockchains are cool  but crypto is gambling ,1,
 mark blue sound like you re salty  It s a reason why Bitcoin is made and every 4 5 years  it will remind you why ,2,
so can you make jewelry out of bitcoin or use it to produce electronics   Only reason bitcoin is worth anything is because somebody is willing to buy it for more than you paid ,4,
You should create a content on how to earn 6 figures in monthly profits cos I ve been reading about investors making up as much and I ll really love to know how to such substantial profits especially in this current market situation ,5,5
I m holding out until Techlead starts selling Doomsday Diapers for the coming Krypto Krash ,1,2
I hold Million token,1,1
I m with you on Bitcoin maximalism it all really boils down to Bitcoin ,4,1
Loool you lost so many subscribers master because your crypto coin lost everyone money  ,1,1
Thank you master,2,1
Thank you for this video  Can you please cover Radix EXRD ,1,1
Harmony is going to explode  They have an amazing roadmap   future    ,7,1
Why Webull stop trading cripto this Saturday  it s not fair,1,1
As a millionaire   I m confused now,2,1
Why not go back to Japan  don t you have a son too  many people in the U S dreaming of going there while you re hopping from hotel to shitty hotel in the U S  can you do a QandA please  would make a phenomenal video series long term ,2,1
LRC man  Please do one on Loopring ,1,1
Solana is the best  all in Solana,1,1
Harmony will have a Btc bridge also coming and just severely undervalued ,10,2
Ethereum bridge as well   ,2,
Thanks for watching Send a direct msg right away What sapp                           ,1,
This guy s never gunna go back to his original content just crypto crypto crypto,1,1
Harmony ONE is the next big crypto in my opinion,4,0
Revival is next with the dApp staking etc coming this week,1,1
Short coins like VRA have been good  Also TRIAS once it s listed on major exchanges,4,1
This guy is a crook  Not trustworthy,1,1
Akita Inu ASA is the carbon negative shib of Algorand,2,1
Harmony One it s so undervalued  I mean  it has an amazing interface  and has a lot of background  it needs more attention  but i think it will explode early months of 2022,21,4
I bought when it went from  22 to  07 and hasn t stopped ,1,
Patience  2 3 yrs   2 3  3 5 yrs   5 10 ,2,
            Marathon Digital Holdings  MARA   now      8 75     MARA s leverage  beating  Bitcoin again ,1,1
Wow please keep doing these videos    learned so much,2,1
This man went from  selling all my crypto  and not trusting how volatile the market can be    to making his own token in the crypto space   ,113,6
If you can t beat em join em is his thought process apparently  lol    ,1,
That should make it clear it s just a gimmick to him,3,
Don t know how people keep liking his videos,14,
 ,2,
Harmony One should do well   ,2,1
Who s just here to laugh about the  1Million token  ,2,1
Your are a beast Patrick    Nice job,2,1
Oh  you guys haven t heard of Safemoon yet   ,1,1
Don t forget Harmony One,1,1
Million Launchpad sounds very good  Great Work utilizing  making Million Token useful in cryptomarket ,2,1
I d like to hear your opinions on meta verse   as you are the ex  google ex meta multi millionaire tech lead  ,1,1
ex  meta   hmmm,1,1
  hate is the luxury that success can not afford     people   oooooooooooooooooohoooooooooooohhhhhhhhhhhhhhhh       ,1,1
Haaaaaarmonyyyy leeeeets goooo,1,1
Harmony one  ,2,1
loopring,1,1
Is there anything that is not just hype anymore  I know I m late to the game  but I feel like since the 90s everything is just a hype and all the real issues have long been resolved,1,2
you rock bro nice work thx very much   ,2,1
Let me guess  1 crypto before watching this   Million Token,1,1
Hey Techlead   how about  tlos   This coin have it s own blockchain   evm   host a lot of dapps and just recently mooned from  0 10 to  1 2   this coin did not get enough exposure from the main media cause it is essentially an open source project and no marketing team behind them  This organic growth is respectable for such coin ,3,1
Ex Google  ex meta      ,2,1
dude  you take us to the moon,2,1
No techlead we i never hate you we love you put that in your head again all of us love you from australia ,1,1
Floki inu it s the next shiba ,1,1
Your Awesome love your wisdom   ,2,1
 BTC  SOL  AVAX     these are the Top 3     though  you already mentioned all three of them in your video,1,1
Very nice that you are reviewing other cryptos  This is a great move  Nuff success for  MillionToken ,4,1
Thank you for your excellent show about our Luminous Globe ,4,2
 Kar D Thank you very much for your support to our products and TechLead ,1,
You re the first YT who actually said the dip is caused by the Infra bill ,10,0
 MillionToken will get there soon  Great video by the way  Nuff Respect   ,3,0
SAMO coin all the way,1,1
140 Dislikes from haters that wished that they had thought of Million Token ,3,1
THANK YOU FOR YOUR WISDOM,2,2
Get staking while you can to earn that free MM while it s available  1 MM you earn a week from staking could be worth  1000 in the future  It might not feel like a lot now but it will be alot in the future ,5,2
Thanks for your videos  Btw great job  Just don t agree with your option about ADA  Keep doing this dude  You open my mind ,3,1
Tezos is cool too    there is up to 200  APY in Plenty for providing liquidity  The risk is higher but this is crypto you know,3,1
Million Token is the Hidden Gem that nobody talks about ,3,1
So why are people afaird to say XRP  The only Crpyto that has surpassed ETH  The only reason it ended up in a lawsuit is because the government officials had stake in BTC and ETH so they crashed the faster  cheaper  and unhacked XRP  But it s gonna come back lol   COME ON TECH LEAD  DO A REAL DEEP DIVE AND SEE THE BANKS READY TO TURN ON XRP  ,5,3
 Californiaskaterdude559 it is a lot  but it s also amazing  Hence why it was number 2 and 3 most the time  Once the lawsuit is over and Ripple can continue helping people develop on it    I mean it ll probably pass ETH market cap in a couple years ,1,
MTV has sharding,1,1
Harmony  one will reach  5 at least in 2022  And  one is a layer 1 blockchain  It can serve as a layer 2 blockchain to scale ETH ,24,3
indeed man  let s go harmony  it s so undervalued,4,
I don t understand how to purchase million token,2,2
I want to follow up with let s make something or do something useful  Hate is not the opposite of love it s apathy is worse  ,1,1
You forget Monero  the only good and actualy crypto currency,3,1
What do you think about  ATOM Cosmos ecosystem  I hear a lot of praise and the fact it is actually L0 ,2,2
ps  good calls       ,2,1
our papa became a bitcoin maxi    if you were a maxi you wouldn t stop talking about BTC for at least 10 15 minutes of the video  so there is HOPE still  although yes  BTC is mighty   ps  ETH  ,3,1
I have a huge issue with convenience   It s convenient to buy crypto on coinbase   Not so convenient elsewhere   Therefore  if it s not on coinbase     yeah  I don t buy it   Sad but true ,5,6
Agreed  defi is very complicated but it s the only way to buy low cap gems  Most coins have already peaked before landing on coinbase and by then you have already missed the early stages ,3,
it is asking me a REFERAL CODE to claim the  25   ,1,2
 Hate is the luxury that success can t afford  Tech lead 2021,180,11
Successful people hate all the time,1,
It means when you are successful you become happy so you don t hate as much   Instead  you start to feel pity for others ,2,
 Jagic Yooo yes ex husband too    ,2,
  Vishnu Prasad ex Meta ex Husband,2,
 Jagic Yooo only ex Google ex  Facebook tech lead and millionaires understand this quote,3,
 Jagic Yooo successful people dont have time to hate,6,
what does this mean,1,
One harmony will be 100 dollar about 5 years  ,49,7
Is this financial advice  ,1,
I put 17k in harmony im trusting you man,2,
Million token               ,2,1
Million   nuf said ,3,1
Any advice here  I have some MM I wanna stake up its so darn expensive  I enabled staking costing me  50 and when I clicked on  stake  it asked for  180 and I bailed  The minuscule returns won t even cover a  250 fee for ages  How is this sustainable  I put 10kusd on MM,4,5
The return feels bad now because the price of MM is low,1,
It s for long term and not short term  If MM increases in price  that 1mm you gain from staking in 1 week could be worth  1000 if MM reaches that price  So depending how high you value MM its actually a good return ,1,
Harmony ONE  ,3,1
the next shiba token  opinion as a millionaire ,7,1
When will Million be available on Binance ,8,1
What do you guys think of Million Token ,6,6
      i think its great ,1,
Another shitty coin,1,
Hidden gem that nobody talks about ,2,
It s really cool to see how your opinion on crypto mature over the last couple of months when it comes to bitcoin and other smart contract platforms,31,1
love it  great work  keep it up,5,1
Ex Meta Techlead,2,1
coffizila ruin so many lives out there,2,1
You just figured out that Bitcoin is digital gold and your supposed to know what your talking about   God I learned that like my second week in crypto   ,1,1
One of your best video imho,1,1
Isn t Loopring  LRC  suppose to solve Ethereum s gas issues ,2,3
Million to Uranus   ,1,1
 To the moon we go baby   King KangWTM,1,1
Transhuman Coin,2,1
Haven t seen it yet  but I m 98  sure that  1 will be Million Token,86,9
Why do u think that,1,
Awe you guys are too cute    Dream on   ,2,
Million is going to the moon  ,4,
I was right,5,
Million token is destined to be number one,4,
       Thanks      For more information              ,1,
    lmao that coffee meme just do it lmao  I want a million but it s not available on any exchange I can buy it on  ,4,1
What s in my wallet   Million token ,9,1
Ofc he is just gonna hype coins he has invested in to boost them,3,1
I tried to understand your crypro page  I am so lost ,1,1
Million token should have its own blockchain    ,43,6
Why   It sucks,2,
Before watching this video I watched a liberal Asian girl Entrepreneur and she started to make me lose hope in the Asian race  But TechLead has restored my faith   ,18,1
Cringe,1,1
     ,1,1
4 00  Sharding   Sharding will save the gas    TL keeping it classy ,6,1
I m no TechLead  but ex Alphabet  ex Meta would be more accurate I think   ,3,1
Yes Million,2,1
Youre awesome man  Thank you,5,1
Hype   ,3,1
Cardano is nothing but hype Charles wants to be somebody  he does lots of interviews but Cardano or ADA goes nowhere  Haha ,1,2
Million token obviously  1 on this list,46,3
Million token going to the moon  ,6,
XRP to the moon,2,1
 Ex Meta    about time you fixed that ,52,3
Should have said  ex Alphabet too  ,1,
I have CRO from 10 cents lmao,2,1
Wasn t Bitcoin kind of startup one man company at the beginning,2,1
 1 00 Hate is a luxury that success cannot afford  OMG  So profound ,17,2
       Thanks      For more information           ,1,
Bitcoin has no competitors  Queue  MillionToken,7,1
I trust you  as a wannabe millionaire,2,1
Polydoge,1,1
Happy Day TechLead  nobody can see DISLIKES anymore,1,3
How s those sh  t coin losses going ,2,1
Patrick my girlfriend is obsessed with you    please get out of her head    ,8,3
MILLIONTOKEN WILL WIN BIG,4,1
Crap channel  Buy and hold bitcoin  Thank me in 10 years ,3,4
 Ex Meta  just doesn t sound as good as  Ex Facebook  though   ,16,2
But I wanna go to mars,1,1
lol,1,1
Shiba token  as a millionaire ,5,1
Lfg,2,1
Mark my words    DOBO  current MCap is 100 mil  going x20 very soon    ,2,2
Was just thinking of you man  I wish you well ,2,1
Shiba Inu is cute and profitable ,1,1
First comment  big fan of you from   ,2,1
