Comment,Likes,Reply Count
They can t stop it  It s decentralized ,8,
This video is quite educative and amazing  Meanwhile  I m new to BTC and have been making losses trying to make profit in trading  I thought demo account is just like trading real market  Can anyone help me out or at least advise me on what to do ,5,6
I will advice you stop trading on your own if you keep losing and start trading with an expert because trading with an expert is the best strategy for newbies and busy investors who have little or no time to monitor trade ,1,
your views are tanking TL   what happened to million token  why are you doing this to yourself ,18,4
TL is a 1 man Army,2,
Is this how far you have fallen  Jeez ,9,3
This guy just shilled every imaginable centralized and or admin keyed project  Crypto was invented to get rid of middlemen  NOT YOUR KEYS  NOT YOUR CRYPTO ,8,1
His million dollar token don t even match,1,
there is something sussy about these comments,1,2
Was just thinking   Time to upgrade your name  You re way bigger than just a  tech lead  now ,1,2
Scamlead is better ,2,
supaTechLeaderAsAMillionare  ,1,
by title of this video techlead no longer millionare,1,0
Am i doing something wrong  It s charging a  80 gas fee to by  50 worth of MM token ,2,4
dont buy mm token,1,
Ethereum gas fees are really high  but you can buy MM token in binance smart chain or polygon among other blockchains ,3,
he cant keep gettin away with it,1,0
Allow me to just fix this title for you guys     HOW TO MAKE PASSIVE CRYPTO INCOME  As a Millionaire ,13,1
 ex Google tech lead ,1,
Am investing in crypto now        the dip is a clear sign for new investors to come in  ,19,12
Her stories are everywhere  ,1,
I wanted to trade Crypto but got  confused by the fluctuations  in price,1,
Knock off this crap  get back to sarcasm  insults  cut downs and humiliation    ,1,0
Got my cup of tea and some hob Bob biscuits  Ready to listen to Tech leads words of wisdom ,8,1
in techleader we trust as a millionare,1,
Great video  bro,1,0
 3  3  though  Techlead ngmi ,1,0
I m trying to figure out what million farm has to do with million token  You can t use million token to do anything on million farm,2,0
UR  such a tool   such a broken tool   No morals  ,1,0
Great advice  ,2,0
YOU ACT   OF KINDNESS AND YOUR SERVICE SHOW HOW BIG OF A HEART YOU HAVE FOR OTHER  THANKS FOR THE 5 9BTC YOU SUCH AMAZING   ,1,0
YOU ACT   OF KINDNESS AND YOUR SERVICE SHOW HOW BIG OF A HEART YOU HAVE FOR OTHER  THANKS FOR THE 5 9BTC YOU SUCH AMAZING   ,1,0
You trying to teach people while running a worthless money grab coin is funny   ,3,0
 The reality of the rich and the poor is this  the rich invest their money and spend what is left  The poor spend their money and invest what is left  ,26,21
                 ,4,
Investing in crypto is the best way to earn financial freedom Without doubt crypto is so money making,6,
So the solution is to get rich  ,5,
Thx TL for sharing your knowledge,1,0
Bro  Million token   Lost 2k    ,11,1
Bro you still investing in that crab useless token   It s over man the hype of million token over,1,
great video tech lead    are there any future plans to get million token on coinbase etc ,1,1
Thanks TL  great defi video  Another great youtuber who specialises in defi etc yield farming is Taiki Maeda  really smart guy  Check him out if into this stuff ,1,0
This is awesome  Thanks for your effort ,1,1
Didn t know Dan Lock was a millionaire or a software developer ,1,1
This is great video  Videos  TechLead,1,1
great video  very well thought out and explained in detail ,7,1
Please do a video on  spell and magic internet money  MIM Only you can explain it  ,3,0
Are all these viewers millionaires  ,1,0
I m a crypto miner  About to get my first  100,2,2
I hate you and watch all your vids  You re a genius lol  But evil,2,0
I wish this is the last crytpo video,1,1
Its just the beginning   bullrun up on us,1,
why it s no different from breakdancing it s just with computers  ,1,1
Great video  I got introduced to LPs when you first talked about it shortly after you launced MM  Thank you for that  Its been SO GREAT   D,15,1
   ,1,1
   message me if there is question to ask ,1,
Amazing video,3,1
Please examine some tech that helps people escape the vaccination matrix ,1,3
Is Million Coin written in Solidity  Rust  Would be an interesting hybrid topic video ,2,1
There are also exchanges providing APIs to buy and sell crypto  If you have some programming and math skills you can also make some passive income  but this is not a trivial route ,3,1
Awesome   ,3,1
finally a normal video  you find a girlfriend ,2,1
You stake MM  earn simba  sell simba  buy more MM  there are gonna be amas this week so you can ask the developers all your questions ,1,
you catchijng up   good   get them newbs in the game,3,1
BTC is the future of crypto and the questions traders ask themselves now is if this is right time to invest  before jumping into conclusion i think you should take a look at things first  for the past few days the price of BTC has been fluctuating which means the market is currently unstable and you cant tell if it is going bearish or bullish  while others still continue to trade without the fear of making lose  others are being patient  it all depends on the pattern with which you trade and also the source of your signals  i would say trading has been going smoothly for me  i started with 1 5 BTC and i have accumulated over 6 5 BTC in just three weeks  with the trading strategy given to me by expert trader Martin laury  cheers ,3,11
The economic hardship   recession   unemployment and the loss of job caused by covid pandemic is enough to push people into financial ventures  ,4,3
Yep  it s the desperate lotto paradox ,1,
Wow   TechLead   One of the most interesting video ever  So rich of value  Thank you   and  milliontoken for life    ,8,2
Let s go       msg directly    ,1,
I was able to build a big income stream during the COVID 19 pandemic investing with a professional ,39,22
   I HOPE AND    PRAY THIS ALWAYS GOES THROUGH FOR EVERYONE  GOD KNOWS HOW BAD IT IS NEEDED  FOR THE AMERICAN AND    PEOPLE SUFFERING  THIS LONG   THANKS A LOT  FOR THE PAYMENT I RECEIVED      ,2,0
Nice,2,0
I like SHIB,1,0
Thank you for the Lion Run mention ,61,3
This is HUGE for all of us ,2,
Lfg lion run ,2,
LFGO       ,4,
I love you Techlead  as a Millionaire ,11,1
That was a lot of new info to me  Sheesh  let s becomes millionaires ,9,3
I m so happy    my life is totally changed  I ve been earning  10 250 returns  from my  4 000 Investment every 13 days,13,22
TechLeads next video  Is my NFT the best one created ,21,0
i thought you would make a video about facebook going down,5,1
What means to bridge ,1,2
Convert a token from one network to another,1,
Is that the STRATON OAKMONT COIN  ,3,0
How to make passive income as a millionaire  already be a millionaire ,5,2
If you are not afraid of losses caused by price fluctuations  you can do intra day trading or short term investment in cryptocurrencies  Of course  there is a safer way  that is  liquidity mining  which can ensure the safety of your funds to the greatest extent  and you will have stable income every day ,2,
I see what s going here,3,1
Shiba Inu is the way to go  ,12,2
Too late for shib  it hit 12 billion market cap  highly unlikely to go much higher   The rumors of massive burn don t seem to have much basis in reality,3,
I love Million Token and all my fellow lions  ,25,3
The hype of million token is over   It s a useless token and it want go up anymore  A lot of people will lost they re money   Only the TL will win,1,
I thought it was ex millionaire  D But now you have make some cash i see  Typical Asian ,1,0
As a millionaire what do you think of Shiba Inu ,1,1
I have been looking forward for a techlead video  ,29,1
Let s talk about crypto    Million Token ,18,0
NFT as a millionaire video  who else wants to see it ,1,1
Shiba Inu,2,1
Wut,1,1
How s your wife doing ,5,1
Shiba inu,3,1
