Comment,Likes,Reply Count
Hey bro  long term fan and million token holder here  i was wondering whether you had the chance to look into lunar defi or not yet  Would love to hear your thoughts on it,1,1
The market is growing daily with new strategies and trading opportunities  Financial empowerment is our everyday chase and Maria has proven be a part of this mission her strategy is the best,2,1
I m actually tired of working about stocks   it s driving me nuts these days  I think crypto investment is far better than stock  ,8,5
I love this man so much ,1,0
 Stay calm  these consolidation periods are temporary We do expect inflow from investors switching out of Gold ETFs into BTC and also crypto analyst Rico Alan has been doing a great job reviewing all chart trades and techniques on BTC which has enhance the growth of my portfolio  This is an opportunity to both new and old investors by  learning and implementing his tips for trading     ,1,0
Nice work I advise you all to forget predictions and start making a good profit now because future valuations are all speculations and guesses The market is very unstable and you can t tell if it s going bearish or bullish While myself and others are tradn without fear of making a loss others are being patient for the price to skyrocket  It all depends on the pattern you follow I was able to make 7bTC in just July from implementing trades with tips and info from Rico Alan,61,0
Investing in bitcoin is the best investment anyone can do this  because it has made a lot of people millionaire  I pray that anyone who reads this will be successful in life,1,2
I remember your old videos when you said crypto would not last and BTC would go to 0  Flip flopper ,1,2
The best forex manger I am proud of Ridchard  I invested under he s management  and I received my profit of  35 600,5,0
Forex trading is not about how intelligent you trade  it is a matter of how safe is your trade  sir Richard s first priority is the safety of your funds  they have strict principles on money management  Richard Tudor Paul is open to connect with individual,36,0
Hi sir im zero knowledge to crypto  which site is safe to invest ,1,2
0 05 i feel attacked,1,2
really appreciate your insights   and your wits  haha   looking forward to this channel   ,1,2
poverty is no fun,1,2
Hello   what you think about Herity Network token  ,1,2
Word s can t express how grateful I m to this guys   for them helping me to recover my funds back ,2,0
ADA AVAX,1,2
Hi tnx  have look now   ufo gaming is going to be the same as infiniti,1,2
The next is definitely PEX coin  Don t miss that  Rising like a rocket,1,2
Your act of kindness and service   show how big of a heart you have for others  thanks for the 9btc you such amazing sir,2,1
I m actually tired of working about stocks   it s driving me nuts these days  I think crypto investment is far better than stock  ,20,7
How can someone know a professional account manager that is trustworthy when legit once are hard to find this days,1,
Starting early is the best way of getting ahead to build wealth  investing remains a priority  The stock market has plenty of opportunities to earn a decent payouts  with the right skills and proper understanding of how the market works ,32,53
His success story is everywhere ,1,
You are right ,1,
What a surprise  This guy     is too good y all need to meet him he s honestly sincere  ,1,0
What a surprise  This guy     is too good y all need to meet him he s honestly sincere  ,2,1
VVS ,1,2
MAn how can you even suggest that ADA is not good  ,2,1
What a surprise  This guy     is too good y all need to meet him he s honestly sincere ,1,0
What a surprise  This guy     is too good y all need to meet him he s honestly sincere ,1,0
Are you required to always be staking the  4000 in CRO  to qualify for the Jade status     Or can you do it for 6 months to permanently lock in your Jade status ,1,2
Understanding institutional investment is the key to success speculating in the financial Market  When it comes to Crypto or stock options  An investment in knowledge pays the best interest and also finding the best strategy that suites you  I make huge returns on my investment since i started trading with Solberg  His skill sets are amazing ,1,1
What do you think about Pi ,1,1
 liquidity Arbitrage    is something I made up    DEAD   Ahaha ,1,1
Thanks for watching Send a direct msg right away What sapp                     ,1,
Great piece of technical analysis      by far the best I ve come across   Thank you,6,2
I love this guy   Is everyone making money out there  Are you happy being poor    ,104,8
 Xan He Sure loool,1,
  ,1,
  ,1,
   ,1,
Thanks for watching Send a direct msg right away What sapp                        ,1,
 Thank you for your videos mate                                                                                                                                                                                                                                                                                                                                                                                   I will advice traders esp newbies to have orientation of trading before they get involved in it because the crypto market has been unstable  forget predictions and start making a good profit now because future valuations are all speculations and guesses   When news gets bearish start buying   Keep it simple  That correction was the best thing that happened me  but all thanks to R   Tr d  g Fx    l  G  for his amazing skills for help me to earn 8 BTC through trading chart  I believe we are in the spring phase ,152,0
Invest in lose less and lukso,1,2
Hazimarshad   ,1,
Run a search with his name  He will tell you everything you need to know about his service from his telegam user  ,1,
 Are you having fun staying poor         this dude    This dude helped me to stop lying to myself and really start learning to code   ,23,1
Aren t you the founder of Milliontoken ,1,1
Safemoon pls,1,1
 Which is a term that I made up    ,2,1
Shilling million token  Lol,1,1
Damn  that was a long  low quality watch just to see a shill for Million at the end ,3,1
Hello everyone  what do you think about the  Rara  cryptocurrency    This is a very undervalued and promising coin that has not yet been listed  It has a very high potential  take a closer look at the emission and capitalization  this coin can pump very high ,1,1
take the advice from mr sell the bottom  so you finally understood polkadot cardano solana are hype only ,1,1
What u think about Pi Network  ,1,1
Love his accent  Sounds exactly like Christophe Waltz in Inglorious Basterds   ,1,1
8 56 Next 5 big cryptocurrencies 1  Avalanche AVAX 2  Fantom FTM 3  Polygon MATIC 4  Moonriver MOVR 5  Milliontoken MM,128,11
And he said get out of Solana  Polkadot and  Cardano ,2,
Thank you     ,1,
Polygon   ,3,
 Jack wtf are you talking about,3,
tq bro,2,
Love you,2,
Moonriver already at 700billion market cap  ,1,
Thank you ,4,
thanks so much for this   ,5,
Ergo,2,1
Hi  can anyone please suggest to me a platform other than wealth simple to buy crypto currencies ,1,1
ANKR         ,1,1
You need to focus on technology  the volatility of crypto is not suitable for retail investors   Take million token  the high  200 usd and lows of 15 usd    Thats the volatility youre dealing there   You need to stop promoting this garbage,1,1
Saitama inu is blowing up,1,1
rtm raptoreum sir ,1,1
isnt this the dude that sold his crypto  now shillin  hahah,1,1
HAHAH  I am already rich    like a boss   ,2,1
I HAVE INCURRED SO MUCH LOSSES TRADING ON MY OWN   I TRADE WELL ON DEMO BUT I THINK THE REAL MARKET IS MANIPULATED    CAN ANYONE HELP ME OUT OR AT LEAST TELL ME WHAT I M DOING WRONG  ,1,1
Investing in crypto now should be in every wise individuals list  in some months time you ll be ecstatic with the decision you made today ,28,23
I m still bitter about selling my 1 Bitcoin,1,1
What is TechLead still doing here   Why hasn t he been indicted yet   I would believe a thing this guy has to say ,1,1
  I see BTC at  75K by end of this year but Will always let  anyone know to forget predictions and start making good profit now because future valuations are all speculations and guesses The market is very unstable and you can t tell if it s going bearish or bullish While myself and others are tradn without fear of making a loss others are being patient for the price to skyrocket  It all depends on the pattern you follow I was able to make 9 bTC in just September from implementin  tradess with tips and info from Mr Gabriel Alberto Williams ,42,10
Could you do some coverage on xFUND  Small 20m MC gem  Oracle used in all of shiba projects  limited supply  set to moon ,1,1
Dude can barely pronounce his English words    ,1,1
Take a shot every time he says  liquidity ,3,1
Sponsee is missing    The reason why the company  Sponsee Pte Ltd  will hold a large majority of tokens at launch is precisely for the purpose of being fully accountable  The dev wallet is fully transparent and so is the contract  If Sponsee was to sell its tokens on launch and perform a  rug   evidently it would be visible to the public and the company would be held accountable  BUYY BUYYY BUYYYYYYYYYY       ,1,1
Ravencoin has so much potential in asset ownership and ticketing for events in the future,2,1
ETH  ADA  VET  Solana  Polygon  Fantom Not a Financial advisor   Thank me Later ,1,
Have fun staying poor ,1,1
eGLD has the best technology ,1,1
can you tell us your opinion on the crypto hyve  saying that I am not a connoisseur thank you,1,1
Shiba Inu  Leash  Bone,1,1
AMP coin ,1,1
Wow  Better than Chico ,1,1
ISP Ispolink to the moon  low cap big volume,1,1
btc is my passion  but as an altcoin   usdt is my choice for everyone,1,1
This guy went from  Crypto bad  to  Crypto is my life  ,7,1
However  if you mean by trading that you can follow signals and systematically grow your trading account and profit through participating in the crypto market  then I would say you have the right mindset  bitcoin trading is one of the best wealth building opportunities accessible for all people at all income levels  as a beginning and investor  the necessary information and guidance that is required in your day trade is very important and also Mr Kevin clerk approach to mentoring is quite unique in that he focus first and foremost on results  his strategy is so productive that he tend to engage you in a demo practice to first teach and learn how it work and then you can start trading your self as a pro ,196,7
I love this guys intentional cocky confidence that smacks his haters in face    LMAO    LOVE IT    ,6,1
Sir what is the future of LOVELY INU token  Please make a video on lovely inu,1,1
First video   first 30 seconds   already subscribed ,1,1
Thanks for the great info    Very helpful and informative,2,1
Does data related cryptos have any potential ,1,1
How I will get rich  as a millionaire ,1,1
Shib coin is the next big crypto coin,2,1
Is this guy playing a parody of himself ,1,0
That curve website reminds me of 1998  Nostalgia of AOL and you ve got mail  What about shiba inu ,6,1
Didnt this guy panick sell the most valuable assett  Bitcoin at 30k dip  Lol   ,1,1
That Million token shoutout sounded almost as sketchy as the Million token itself,4,1
Harmony one  ,1,0
Very useful vid thanks ,1,1
Dot has parachain auctions upcoming in November  I think you were pointless bearish on it,3,1
So fantom to the moon ,2,1
Came for the humour  stayed for the content  Actually good alpha today  Motels have improved your focus  Never get out of the boat,2,0
Wish I watched this video when it came out lol  FTM  MVR and POLY all pumped  Great analysis,8,1
what is this SYA crypto currency ,1,1
So what I need for starting with cryptos ,1,1
Despite the economy crisis it s still a good time to invest in gold and crypto  ,44,39
Though I was able to follow along  Man that s a lot to absorb  I started out with Webull  I m going to research this other you presented    ,11,2
I missed out on Shiba Inu but have just bought Surge Inu which will have similar insane gains when the NFT game goes live shortly  Don t miss out ,1,1
Does anyone know what happened to me  I ve transfered KODI from one wallet to another and around 15  of the total was transfered to  KODI token  address and the rest to my other wallet  I didn t approve it    Want my 300  back ,1,0
Great video   Thanks for the research   would be good to be clear which coin you are being sponsored for ,1,2
Should cover HEX and  soon  Pulse ,3,2
You are smart Chad,1,
rubbish,1,1
please do a review for seismic cb  it s a solid project that will bring crypto banking to all   real world payments  debit cards  financial instruments   ,1,2
  I see BTC at  75K by end of this year but Will always let  anyone know to forget predictions and start making good profit now because future valuations are all speculations and guesses The market is very unstable and you can t tell if it s going bearish or bullish While myself and others are tradn without fear of making a loss others are being patient for the price to skyrocket  It all depends on the pattern you follow I was able to make 9 bTC in just September from implementin  tradess with tips and info from Mr Austin Cain ,101,12
This guy doesn t seem to be very legit   Just chilling his own crappy token ,10,0
Wow amazing submission of information  so clear and easy  thank you ,1,0
Dude what is wrong with you  i remember you saying during the crash  Bitcoin and all coins are over and that you cashed out everything which has mislead so many of your viewers as now Bitcoin is heading towards 100k  so what the hell are you still doing analysing  and giving suggestion on what crypto to buy  smhhhh you a weirdoo,1,1
I advise y all to forget predictions and start making a good profit now because future valuations are all speculations and guesses The market is very unstable and you can t tell if it s going bearish or bullish While myself and others are trad n without fear of making a loss others are being patient for the price to skyrocket  It all depends on the pattern you follow  I was able to make 13 BTC from 2 1 BTC in just July from implementing trades with tips and info from Margaret Maddison,1,1
Zilliqa ecosystem is amazing ,5,0
Is cardano dead in the water    I m really hearing a lot about Moon beam Do you know when it will be available  Sounds really good   Love your channel learning a lot keep up the great work  ,1,1
Wow  Wow  What a guy  You gave  1 000 000 education for free  Thank you for teaching this  Very important,8,3
Uh     yeah ,1,
 Are you having fun being poor   ,1,1
investing in crypto currency is the best investment anyone can do this season  Because it has made a lot of people millionaires  I pray that anyone who reads this will be successful in life,8,3
Shiba Inu family where you at  ,1,0
The next big crypto is Trx    ,1,1
  Love your video in general  but I will advise anyone who loves cryptos to stick with ETH and BTC as much as possible  2021 will be completely different  Lucas Brooklyn also did a great job with my trades and increased my crypto using the price action margin  I had enough BTC and always traded more  If everyone is selling when it starts to fall  which at some point will be  the dream may be lost because it is too volatile for businesses to fall behind ,4,2
Hilarious Somehow as fast as you talk  I can see how your brain works ,2,1
Fantom has a tonne of upside to come the TVL continues to beat its M cap ,2,3
Excellent Analysis  What is your take on Shiba Inu  ,1,0
Then Why dafaq I have Bitcoin for ,1,1
TechLead  Are you having fun staying poor  Me  I m doing just fine  but I ll save myself 9 minutes and visit another channel    ,1,1
Haven t seen any of your vids for a year  Just popped out and noticed you re into crypto now  count me back in  ,17,1
As soon as I saw this joker I know is stupid when he say bearish at 28k,1,1
I thought this guy said crypto was dead ,1,1
moonriver is literally down since you said buy yesterday,1,1
Thought you were in jail ,1,1
Million token is trash compared to ADA   DOT  What a sham,1,0
Aren t u in jail,1,1
Do your listeners a BIG favor and review the SHARD InfinityCrypto project  a potential 100X with only  2M MC microCAP   ,1,1
Annnnnd already Simba Swap got exploited  GG MM,2,1
OMI  Link and VRA are all undervalued and has 5x potential as well  I like MATIC  ONE  FTM and AVAX as well ,34,3
Verasity       ,1,
No mention of Quant  An incredible crypto with unbelievable value and usage ,6,3
 Are you having fun staying poor   lol  ,75,3
I ll avoid being poor by not following TechLead ,2,
Hello i m new to crypto trading  i ve been making great losses and i see a lot of people earning massively from it  Please i need to know where am getting it all wrong ,26,26
This guy was 369  fired from FB and Google for being creepy and insane  imagine this lunatic as your project manager or boss  ,22,1
I respect any person who has been through any of the 4 steps of hell   which are STUPID 9 5 JOB  BAD RELATIONSHIP MARRIAGE  HEALTH PROBLEMS  BANKRUPCY  Let me tell you  it builds character and shows you how the world actually works and your true abilities ,1,1
Drink a shot every time he says Liqwidity,3,1
 Im currently already rich  Comeon   ,1,1
1m subs and less than 100k views per video lol  bruh you ve lost so much respect  can t believe you re still going,13,1
If you listen to anything this psycho says you deserve what s going to happen to you        ,2,0
MM is a joke  Lol,1,1
Well that was interesting   different than the usual hype n fomo vids i watch  Many thanks new sub here,1,1
Because of the economic crisis and the rate of unemployment  now is the best time to invest and make money  ,11,11
dude solana has heaps of front ends for serum  and ORCA  an AMM  has over  1B worth of liquidity  Plus there s about 3 or 4  compound  style money markets  yield farming  curve style AMMs like Mercurial and Saber  leveraged trading and onchain perps in Mango Markets  and heaps more I can t even mention them all ,4,1
A serious TechLead review for once  I am amazed ,2,2
This guy was 369  fired from FB and Google for being creepy and insane  imagine this lunatic as your project manager or boss    ,10,3
Interesting facts  Great insights    With the current market trends  lnvesting in bitcoin now would be the wisest choice you d ever make as it s on a rise and on the way to skyrocket soon to the moon ,17,30
Expert CARL HARBIN has an intellectual strategy that cut down losses  I have the best investing help with the aid of Carl  He s friendly and easy to get along with in terms of signals and investing tips ,1,
Excellent explanation   Thank you so much for this I see crypto as a growing field of interest for both businesses and individual investors ,98,57
i am concerned about bots,1,
  Great insight  Thank you for your videos  I watch them daily to match up my tradng sessions and love your contents  most invextors are beginner s in this space who bought crypto coins when their costs where less and are keen on various ways they can increase their benefits  I mean I know this since I was once in this position  I for one bought Bitcoin in 2017 when the cost was 17kUSD  Holding is great although tradng is far more profitable  I was able to grasp the knowledge of trading crypto assets early enough  but I was still limited due to my lack of technical and fundamental understanding of how to analyze the digital market  all this changed when I encountered an expert Mr  Aaron Choi  I must confess it was easier for me to understand with his assistance and I made over 17 3BTC in few weeks  If you want any assistance on crypto  say hello  ,31,8
I don t understand anything you say lol but I like watching your videos,1,1
First time that he doesn t mention his ex wife ,5,0
Bought fantom today  and got a 10  return in less than a day ,11,0
bro this channel turned into crypto that crypto this  miss the old variety discussions   ,3,0
I don t know who needs to hear this but stop saving all your money  invest some of it if you really want financial freedom,10,16
            ,1,
We need a TechLead analysis on ShibaInu  ,1,2
Lol look at the comment above mine  ,1,
Just began watching video  I know it s going to be a MillionToken ad ,1,2
I BLESS THE DAY I COME     ACROSS YOU   I WILL KEEP TESTIFYING TO YOUR GOOD MANAGEMENT FOT HELPING ME PAY ALL MY DEPT  I M PROUD TO RECOMMEND Y ALL TO ,1,0
JASMY 100x gem,1,1
Great piece of analysis  Thank you ,3,2
Shib and saitama is all you need   On fire   and alot of good things on the way  Saitama is the next shib and really early for this coin ,10,2
   for more profitable info   ,1,
Dear techlead    thank you for making me profit high     I m so grateful  ,1,0
Well done   MM might have legs after all   Is all of the cat fighting over or did you all split into factions   I know the original discord had turned into a cesspool   Those mods had to b 16  ,4,2
My long term Crypto favs are Bitcoin and Ethereum  I see Bitcoin going into the future  My little two portfolio has  2K in Bitcoin And No  it s not fun being poor  Lol ,1,4
Opinions on Elrond EGLD  ,1,2
your credibility is down as the price of MM token  if you are so brilliant now is the time to prove it by making MM token be worth something ,1,0
Venturing into the trading world without the help of a professional trader and expecting profits is like turning water into wine  you would need a miracle  that s why i trade with hilder Ferguson  her skills set is exceptional ,4,2
lol professional traders more like pick pockets  ,2,
if u can create a play to earn game with MM as crypto in game I will play it,1,2
Extremely short sided   Defi has imminent launch on ADA on upcoming platforms   Too much looking  down not what s literally coming in Q4 this year ,16,2
 sighted,1,
Ethereum is the best bet for long term  bBest technology  There has been a lot of research how to really scale one needs RADS  Rollups and data shards  It s horizontal and vertical scaling ,1,2
Soon be big pump  its a adabear ,1,1
Please i really want to invest and earn from trading but i don t know any reliable broker   Any ideas   ,3,7
Dear TechLead  can you make your next  The TechLead  episode in japanese with english subtitles so I can practice a little my language skills  I am a thousandionaire  so all this crypto stuff is not applicable for me  but at least this way I could take something out of your crypto videos   ,30,5
Bro  this is not a channel for learning Japanese  there are a lot of channels about that  please,2,
                      ,1,
Oh dang  someone else who studied Japanese  By the way  this bot who is above me at the time of typing this  is annoying  ,6,
absolutely arbitrary valuation method    this whole video has just one aim  again      to promote his shitty million token  D,12,1
NOBODY BECOMES MILLIONAIRE OR A BILLIONAIRE S BY WORKING FOR OTHERS AND DEPENDING ON THEM  GOOD INVESTMENT BRING MILLIONS OF DOLLARS  AND CONSISTENCY BRING BILLIONS  THE MARKET IS ALL ABOUT BTC AT THE MOMENT NOW    ,88,95
Wow  Fantastic level headed analysis  Excellent logical approach thanks man       ,2,1
Rich er,1,1
the teachlead throws a masterclass at you in less than 10 minutes,56,5
 William Herd any suggestions ,1,
Masterclass  you are funny   this guy is the worst  crypto analyst  on YouTube,8,
bruh has setup a script to reply  to all mentions to his username  noice,1,
  Thanks for watching    Send a direct msg right alway      ,1,
I can guess them   1 mm 2 mm 3 mm 4 mm 5 mm  Lmao ,3,2
Staying fun beign poor  I laugh a lot,11,1
  If there is one thing I have learned in recent months it is to remain calm   especially when it comes to investments in cryptocurrencies   Learn not to sell in a panic when everything goes down and not to buy in euphoria when everything goes up   I advise y all to forget predictions and start making a good profit now because future valuations are all speculations and guesses   The market is very unstable and you can not tell if it s going bearish or bullish   While myself and others are trad   N without fear of making a loss others are being patient for the price to skyrocket   It all depends on the pattern you follow   I was able to make 8 5BTC from 1 4 BTC  from implementing trades with tips and info from Keaton Jasson ,2,2
Lumenswap with AMM coming on Stellar is not to be underestimated,2,1
SHIBA INU   One day you will remember this comment ,1,1
You give me headaches,3,1
Then why did you click on his video  I know  out of stupidity,1,
Our Top 5 Alt Coins  1  MILLION 2  MILLION 3  MILLION 4  MILLION 5  MILLION,5,1
Wow  MM is coming back again  ,2,1
He s a crypto bear  but has his own crypto currency that he promotes to his viewers lol ,102,12
 ItsGooner You want to compare million token chart today to btc today  How old is btc  Compare million today to btc  when btc was only 3 months old ,5,
 ProshnoKoutuhol yea and look million token chart vs btc lolol,2,
    ,1,
Astroswap  Pulse Chain ,1,1
Don t say Million Token   ,8,1
Thanks for the info man ,1,1
XRP the standard ,4,10
 James Lin thats weird way to spell utility lol,1,
 John Miller fastest  cheapest  cleanest  and the smartest community  3 of the bitcoin founders hopped off that train for a reason to make something better that would eventually be adopted by the new quantum financial system  American made as well ,1,
Xrp is still down 80  from 2017  IRS the worst coin on the market,1,
What about gaming NFTs   Aren t they supposed to be the next biggest growth rate for cryptos ,4,1
if you aint making money you doing something wrong,3,0
BTC    61K  Well I make over  25k weekly in the crypto and forex markets by following good strategies and analysis  Trade Wisely ,11,5
No more  As a millionaire    ,4,1
Interesting video,1,1
Monopoly money for the win ,6,3
garbage channel  no understanding of bitcoin,1,2
 Are you having fun staying poor  no         Dude is funnier than you think       ,104,3
New to the channel   WTF  how insulting  Regulars  LOLs,6,
Never heard that one before,2,
You are a crypto bear  Is that like a care bear ,1,1
Litecoin,3,1
   ,1,1
EXOMI VEVE to the moon,2,2
bots paradise ,12,5
We re becoming part of the tech lead singularity    Bro  there s a whole thread full of bots somewhere in here  One day I m going to finish his video  look in the mirror  then realize that one of my eyes are glowing red  ,1,
 Gustavo C Vieira lmao  ,1,
There are so many bots here  that I m starting to consider I m one of them  too    ,4,
Trading volume    fundamental analysis,4,1
Million Token is definitely a hit,8,1
Harmony one will take off soon  Check their roadmap  A lot of good things are coming in the next few weeks,5,1
Missed Bitcoin  Buy Million Token     ,17,4
It s a scamcoin  See the history before buy,1,
Liquidity is not everything  as a liquidity provider  The underlying technology is very important  and transaction speeds and such  AVAX has ability to make chains out of the main one  for example Polygon is layer 2 for ETH  not a separate blockchain  and it s slow af  etc,2,1
He just said in the beginning of the video that he is tipycally crypto bear and he don t invest in many  ,2,
Tether has higher volume than Bitcoin  its gonna pump any second ,5,1
When Million reaches 1000000 ,8,2
november 1st  coz thats when ill invest my christmas bonus into MM   ,1,
Just you making money    ShibaInu   ,1,1
TKING coin is where it s at  500  rise in the last 7 days alone  Help us knock off another zero         ,1,1
what is the best way to make money from investing ,3,12
Why everyone is missing VRA  ,1,1
The next big crypto Is the one you don t know about,1,1
 I just found   my self speechless can t thank you enough you made my day just received another 7btc into my wallet with the help of the man I put his name close to mine above with your wonderful script  you the best in the wor ld God bless you sir     ,1,0
 I just found   my self speechless can t thank you enough you made my day just received another 7btc into my wallet with the help of the man I put his name close to mine above with your wonderful script  you the best in the wor ld God bless you sir     ,1,0
 I just found   my self speechless can t thank you enough you made my day just received another 7btc into my wallet with the help of the man I put his name close to mine above with your wonderful script  you the best in the wor ld God bless you sir     ,1,0
Avalanche AVAX Fantom FTM Polygon MATIC Moonriver MOVR Milliontoken MM,70,3
  Thanks for watching    Send a direct msg right alway    ,1,
Am actually tired of worrying about stocks    It s driving me nuts this days I think crypto investment is far better than stocks,27,28
Hello  I m new to crypto trade and I have been making huge losses but recently see a lot of people earning from it  Can someone please tell me what I m doing wrong,1,
People will be kicking themselves in few weeks if they miss the opportunity to buy and invest in Bitcoin as it s retracing    BE WISE,18,25
Awesome  The watch is sick   ,4,1
All in on million token,2,1
The watch looks awesome ,7,1
   for more profitable info ,1,
Saitamaaa is the next big thing no doubttttttt,2,1
           ,1,0
Million Token is doing great ,4,1
Nice video     Bullish on LionRun  ,1,1
All those five tokens look very promising  But i will only invest in one of them  the one i think have the highest upside potential and best risk vs reward ratio  Million token   ,20,3
Agree 100    extreme upside potential,1,
Pump my bags  as a millionaire ,4,1
   ,1,1
Hi from London  still holding 9 months  got 22 784 shares  Market crash or not   I will be rich forever,8,24
Monero to the top bb,1,0
Great analysis TL  Polygon is the place to be because of OpenSea NFT integration and Coinbase integration coming soon ,42,16
I ve heard so many people talked about him in the radio and my co worker is already investing with him,1,
 Varrit Carroll Very very possible It really depends on your investment curve Plan your investment with a good portfolio manager and I assure you that  few months your account will be more than you dream,1,
 Joshua Jayy investing in crypto should be in the mind of every wise individual list I ve been planning on how to make my portfolio increasing every morning I wake up despite the crypto crash,2,
Thank you sir for the info I want to wake up on morning   and see 100k in my portfolio I think it s possible,4,
This is so true   Polygon is easy to use and almost no fees  already opensea integrated   A huge win ,5,
Agree  OpenSea covers all the costs of Polygon NFTs  e g  no fee when transferring NFT for example   Also Polygon fees are so cheap   less than one penny ,7,
